,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,1697000444.36,3787956481.14,3932488005.00,4762112626.90,4082682017.52,5998267596.44
交易性金融资产,0,0,0,0,0,0
衍生金融资产,0,0,0,0,0,0
应收票据及应收账款,0,0,0,924433179.02,2080881572.30,2708947304.63
应收票据,0,0,0,0,33928576.44,45554473.27
应收账款,530052907.00,1064376591.48,839904668.94,924433179.02,2046952995.86,2663392831.36
应收款项融资,0,0,0,0,0,0
预付款项,57424029.14,162819936.63,120024140.14,196756828.70,450612095.01,574423960.97
其他应收款(合计),0,0,0,1116388112.71,1304960472.69,1695280526.67
应收利息,99153353.83,9296060.29,22309211.71,22842283.62,61337780.58,0
应收股利,0,0,0,0,0,28872747.75
其他应收款,5153691909.84,60619504.61,3130337515.56,1093545829.09,1243622692.11,1666407778.92
买入返售金融资产,0,0,0,0,0,0
存货,288462057.40,325890104.50,343341237.44,422769083.40,1018096256.76,1059868744.07
划分为持有待售的资产,0,0,0,0,0,0
一年内到期的非流动资产,0,0,0,0,0,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,27532327.60,34981493.01,24236327.58,26839885.93,22349649.86,66421371.78
流动资产合计,7853317029.17,5445940171.66,8412641106.37,7449299716.66,8959582064.14,12103209504.56
发放贷款及垫款,0,0,0,0,0,0
可供出售金融资产,33751776.92,22940270.66,23049955.39,29765445.26,42345033.46,0
持有至到期投资,0,0,0,0,0,0
长期应收款,0,0,0,0,0,0
长期股权投资,949753307.31,1056488617.05,1304142639.34,1535796724.13,1936155857.34,2295571159.82
投资性房地产,0,0,0,0,0,0
在建工程(合计),0,0,0,2777357818.88,1719378026.83,325173207.13
在建工程,3462827284.68,2933945249.70,2979625456.20,2777357818.88,1719378026.83,325173207.13
工程物资,0,0,0,0,0,0
固定资产及清理(合计),0,0,0,25201073403.68,36410954694.00,39168620543.81
固定资产净额,15372822647.06,21289333096.40,25154443758.98,25201073403.68,36410954694.00,39168620543.81
固定资产清理,0,0,0,0,0,0
生产性生物资产,0,0,0,0,0,0
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0,0,0,0
使用权资产,0,0,0,0,0,0
无形资产,428443524.83,452071874.48,479620456.77,447599452.83,467337140.12,471837852.32
开发支出,0,0,0,0,0,0
商誉,37127575.19,39400493.92,42090862.74,39646838.02,41643074.70,42328712.22
长期待摊费用,0,0,221007921.44,308710864.58,351930802.14,363647976.00
递延所得税资产,0,0,0,1640512.72,3161973.37,2155539.41
其他非流动资产,0,0,0,0,23064699.97,0
非流动资产合计,20284726115.99,25794179602.21,30203981050.86,30341591060.10,40995971301.93,42714434170.58
资产总计,28138043145.16,31240119773.87,38616622157.23,37790890776.76,49955553366.07,54817643675.14
短期借款,2993205000.00,0,1946850000.00,2584104000.00,6514156000.00,4543761963.68
交易性金融负债,0,0,0,0,0,0
应付票据及应付账款,0,0,0,521274238.54,1345231334.55,1739196118.54
应付票据,0,0,0,0,0,0
