,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,493157962.38,504030630.81,499084199.62,1787076585.60,698971399.86,1031043170.57
营业收入,493157962.38,504030630.81,499084199.62,1787076585.60,698971399.86,1031043170.57
二、营业总成本,309768207.71,310090703.09,280820220.78,1462329876.97,408134496.72,594084474.11
营业成本,200986535.33,204266468.66,195469827.76,1299955820.85,343125650.78,526076195.16
营业税金及附加,13331933.97,13691411.42,9661574.12,89560423.59,15701431.02,33544765.38
销售费用,11519274.53,8555014.67,10520304.35,15703018.15,10344574.25,7838569.05
管理费用,74123997.37,69851384.05,61473674.49,57514785.06,53141776.17,59960377.49
财务费用,-1638219.98,-5469619.31,-5643153.90,-10644977.83,-16578641.80,-33335432.97
研发费用,0,0,0,0,0,0
资产减值损失,11444686.49,19196043.60,9337993.96,10240807.15,2399706.30,0
公允价值变动收益,18374687.23,28433848.05,-373698.28,20092204.72,-22621755.15,13560730.23
投资收益,150446260.90,92941143.39,123993424.04,112727737.38,124844518.86,94677170.54
其中:对联营企业和合营企业的投资收益,63925926.95,90684976.75,121537260.86,109951869.69,121879038.53,90662067.99
汇兑收益,0,0,0,0,0,0
三、营业利润,352210702.80,315314919.16,341883704.60,457466197.49,394383579.76,545290273.50
加:营业外收入,5237483.46,4342448.58,5318416.12,3140322.38,2087704.45,928394.34
减：营业外支出,2058188.63,414529.73,2975589.19,493141.74,1262410.53,3981047.32
其中：非流动资产处置损失,142943.23,146243.99,2059297.57,0,0,0
四、利润总额,355389997.63,319242838.01,344226531.53,460113378.13,395208873.68,542237620.52
减：所得税费用,59826848.63,48154415.35,60594456.25,68874945.06,75598603.69,110630545.92
五、净利润,295563149.00,271088422.66,283632075.28,391238433.07,319610269.99,431607074.60
归属于母公司所有者的净利润,302536873.09,276057325.80,289126844.45,352762632.14,301905789.16,364093908.19
少数股东损益,-6973724.09,-4968903.14,-5494769.17,38475800.93,17704480.83,67513166.41
基本每股收益(元/股),0.229900,0.209800,0.219700,0.268100,0.229400,0.276700
稀释每股收益(元/股),0.229900,0.209800,0.219700,0.268100,0.229400,0.276700
七、其他综合收益,33555445.53,17809562.39,-45810052.12,-21778273.76,46530491.55,4835437.78
八、综合收益总额,329118594.53,288897985.05,237822023.16,369460159.31,366140761.54,436442512.38
归属于母公司所有者的综合收益总额,336092318.62,293866888.19,243316792.33,330984358.38,348436280.71,368929345.97
归属于少数股东的综合收益总额,-6973724.09,-4968903.14,-5494769.17,38475800.93,17704480.83,67513166.41
