,20141231,20151231,20161231,20171231,20181231,20191231
一、营业收入,78531000000.00,93159000000.00,94037000000.00,91850000000.00,110244000000.00,132812000000.00
利息净收入,58259000000.00,66459000000.00,65288000000.00,60950000000.00,61043000000.00,101918000000.00
其中：利息收入,133926000000.00,141907000000.00,143450000000.00,160343000000.00,168567000000.00,210044000000.00
减：利息支出,75667000000.00,75448000000.00,78162000000.00,99393000000.00,107524000000.00,108126000000.00
手续费及佣金净收入,19157000000.00,26301000000.00,28112000000.00,30774000000.00,36894000000.00,23169000000.00
其中:手续费及佣金收入,20445000000.00,27745000000.00,29932000000.00,33025000000.00,39552000000.00,25977000000.00
减：手续费及佣金支出,1288000000.00,1444000000.00,1820000000.00,2251000000.00,2658000000.00,2808000000.00
汇兑收益,-210000000.00,-72000000.00,338000000.00,2464000000.00,724000000.00,1339000000.00
投资净收益,-117000000.00,311000000.00,-246000000.00,-212000000.00,10919000000.00,7689000000.00
其中:对联营公司的投资收益,0,0,0,0,0,0
公允价值变动净收益,1300000000.00,41000000.00,213000000.00,-2726000000.00,22000000.00,-2162000000.00
其他业务收入,142000000.00,119000000.00,332000000.00,494000000.00,518000000.00,751000000.00
二、营业支出,40115000000.00,53919000000.00,54100000000.00,51269000000.00,69254000000.00,87509000000.00
营业税金及附加,6361000000.00,7096000000.00,2885000000.00,1025000000.00,1165000000.00,1400000000.00
业务及管理费用,23416000000.00,25070000000.00,27057000000.00,29317000000.00,31736000000.00,36218000000.00
研发费用,0,0,0,0,0,0
资产减值损失,10209000000.00,21652000000.00,23931000000.00,20570000000.00,0,0
其他业务支出,129000000.00,101000000.00,227000000.00,357000000.00,525000000.00,544000000.00
三、营业利润,38416000000.00,39240000000.00,39937000000.00,40581000000.00,40990000000.00,45303000000.00
加:营业外收入,240000000.00,205000000.00,328000000.00,168000000.00,142000000.00,127000000.00
减:营业外支出,102000000.00,87000000.00,85000000.00,103000000.00,280000000.00,267000000.00
四、利润总额,38554000000.00,39358000000.00,40180000000.00,40646000000.00,40852000000.00,45163000000.00
减:所得税,9626000000.00,9781000000.00,9792000000.00,9035000000.00,7131000000.00,7722000000.00
五、净利润,28928000000.00,29577000000.00,30388000000.00,31611000000.00,33721000000.00,37441000000.00
归属于母公司的净利润,28883000000.00,29528000000.00,30329000000.00,31545000000.00,33659000000.00,37354000000.00
少数股东权益,45000000.00,49000000.00,59000000.00,66000000.00,62000000.00,87000000.00
基本每股收益(元/股),0.620000,0.630000,0.630000,0.640000,0.610000,0.680000
稀释每股收益(元/股),0.620000,0.630000,0.630000,0.590000,0.550000,0.620000
七、其他综合收益,4052000000.00,3707000000.00,-3420000000.00,-2354000000.00,2776000000.00,1083000000.00
八、综合收益总额,32980000000.00,33284000000.00,26968000000.00,29257000000.00,36497000000.00,38524000000.00
归属于母公司所有者的综合收益总额,32935000000.00,33235000000.00,26909000000.00,29191000000.00,36434000000.00,38436000000.00
归属于少数股东的综合收益总额,45000000.00,49000000.00,59000000.00,66000000.00,63000000.00,88000000.00
