,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,685657650.19,1181728223.15,2175221187.39,3399324143.50,3838392197.48,3684467721.58
营业收入,685657650.19,1181728223.15,2175221187.39,3399324143.50,3838392197.48,3684467721.58
二、营业总成本,403534276.30,859460255.40,1748887421.91,3102389471.38,5126226020.39,3962034450.14
营业成本,274275838.36,628271158.01,1392103768.39,2317699669.85,3011805209.84,2711948521.68
营业税金及附加,5080632.04,7003629.19,7840942.58,22814943.01,14379230.60,13593615.43
销售费用,9115014.76,14344567.24,52980899.82,73596070.71,190343087.03,245026275.03
管理费用,71221117.23,109497309.02,202648483.39,433683216.07,578114696.41,595742221.33
财务费用,23897903.48,28597397.18,16089937.16,165024021.04,525431239.34,394430952.72
研发费用,0,0,0,0,8267725.25,1292863.95
资产减值损失,19943770.43,71746194.76,77223390.57,89571550.70,797884831.92,0
公允价值变动收益,0,0,0,0,0,0
投资收益,0,5792940.95,3691031.56,118271.79,-17610750.37,-406100062.02
其中:对联营企业和合营企业的投资收益,0,-18056.97,657367.79,118271.79,455160.11,53915.27
汇兑收益,0,0,0,0,1853052.09,0
三、营业利润,282123373.89,328060908.70,430024797.04,298723770.68,-1296902257.70,-2412552467.21
加:营业外收入,9412949.54,77018023.01,49737811.11,18252345.17,24720350.01,26977618.54
减：营业外支出,1198974.73,4538771.62,18179466.23,11165689.08,61725297.84,51429624.11
其中：非流动资产处置损失,43228.11,279898.85,1132755.14,0,0,0
四、利润总额,290337348.70,400540160.09,461583141.92,305810426.77,-1333907205.53,-2437004472.78
减：所得税费用,33187874.33,78429669.33,65415242.86,83105105.62,53774751.55,60505790.65
五、净利润,257149474.37,322110490.76,396167899.06,222705321.15,-1387681957.08,-2497510263.43
归属于母公司所有者的净利润,257332861.50,323626317.65,403631489.47,202809263.86,-1417817723.30,-2519543757.96
少数股东损益,-183387.13,-1515826.89,-7463590.41,19896057.29,30135766.22,22033494.53
基本每股收益(元/股),0.417500,0.185400,0.213900,0.108700,-0.760100,-1.326900
稀释每股收益(元/股),0.417500,0.185400,0.213900,0.108700,-0.760100,-1.326900
七、其他综合收益,0,0,0,-395288.71,-59594684.91,0.00
八、综合收益总额,257149474.37,322110490.76,396167899.06,222310032.44,-1447276641.99,-2497510263.43
归属于母公司所有者的综合收益总额,257332861.50,323626317.65,403631489.47,202413975.15,-1477412408.21,-2519543757.96
归属于少数股东的综合收益总额,-183387.13,-1515826.89,-7463590.41,19896057.29,30135766.22,22033494.53
