,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,2061823133.81,3242319452.69,3666243098.16,6315745033.34,6548304627.06,9968864723.66
交易性金融资产,0,0,0,8957011.00,0,455664006.65
衍生金融资产,93700.00,40876336.41,45057775.00,0,0,23731247.68
应收票据及应收账款,0,0,5585413865.38,6366938950.50,6865966565.59,6790318470.09
应收票据,98842841.96,130933553.70,262052197.64,485255090.41,601504064.99,325309750.61
应收账款,3293340644.17,3896302214.06,5323361667.74,5881683860.09,6264462500.60,6465008719.48
应收款项融资,0,0,0,0,0,514654961.92
预付款项,133401611.85,184628206.29,318216523.78,674373634.10,292970963.37,1374719851.17
其他应收款(合计),0,0,201274352.79,306006155.68,338651595.63,201015964.72
应收利息,0,0,0,0,0,0
应收股利,0,0,0,0,0,0
其他应收款,117878932.69,162387815.65,201274352.79,306006155.68,338651595.63,201015964.72
买入返售金融资产,0,0,0,0,0,0
存货,2018286250.97,2620728286.07,3051684338.50,4017477070.93,5140144619.00,7136090573.44
划分为持有待售的资产,0,0,0,0,0,0
一年内到期的非流动资产,0,0,71972881.14,0,0,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,529358053.13,372500806.83,528497878.97,650423535.12,935484176.60,1137882077.61
流动资产合计,8253025168.58,10650676671.70,13468360713.72,18339921390.67,20121522547.25,27602941876.94
发放贷款及垫款,0,0,0,0,0,0
可供出售金融资产,615402900.00,911440619.60,1173073324.78,1085848149.50,976057140.08,0
持有至到期投资,0,0,0,0,0,0
长期应收款,0,63325286.55,0,0,0,0
长期股权投资,36350478.57,41077998.49,69563712.26,97492530.51,266271132.50,292919677.23
投资性房地产,17515842.34,16175717.50,14835592.67,12480872.55,144875809.33,136730227.58
在建工程(合计),0,0,654952915.88,797828385.91,1525144540.32,569828839.55
在建工程,206566538.65,414217273.52,619856320.98,778799795.91,1493127370.03,555113600.59
工程物资,33418305.64,190542.56,35096594.90,19028590.00,32017170.29,14715238.96
固定资产及清理(合计),0,0,4334471396.06,5243004065.43,7329801321.94,9047633021.01
固定资产净额,2221132353.60,3059468284.69,4334471396.06,5243004065.43,7329801321.94,9047633021.01
固定资产清理,0,0,0,0,0,0
生产性生物资产,0,0,0,0,0,0
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0,0,0,0
使用权资产,0,0,0,0,0,0
无形资产,310772468.11,390782357.24,526550688.03,595965064.07,930885984.38,1022065329.11
开发支出,0,0,0,0,0,0
商誉,0,5182201.93,5182201.93,5182201.93,14695327.14,33363190.55
长期待摊费用,618247.74,7440536.02,13298744.07,17691275.15,17337553.49,23935671.08
递延所得税资产,66809379.78,92065562.45,114706037.51,163868177.95,225013836.29,235895727.18
其他非流动资产,37559648.15,50223758.71,77535343.64,448392988.65,454708342.83,192272488.20
非流动资产合计,3546146162.58,5051590139.26,6984169956.83,8467753711.65,11884790988.30,12590958786.91
资产总计,11799171331.16,15702266810.96,20452530670.55,26807675102.32,32006313535.55,40193900663.85
短期借款,1099193941.44,1062274411.81,1626792560.64,1360835891.07,2471653190.05,1330914985.20
交易性金融负债,0,0,0,106260982.23,15255843.37,0
应付票据及应付账款,0,0,4034433798.91,5121011098.10,6572985409.02,9029642502.87
应付票据,363651905.69,658391680.36,1389698237.93,2098827619.96,2889852807.22,5019356378.13
应付账款,1113278119.14,1805693034.07,2644735560.98,3022183478.14,3683132601.80,4010286124.74
预收款项,235046410.72,294998823.88,466662043.24,569920345.10,568435200.73,1828098619.99
应付手续费及佣金,0,0,0,0,0,0
应付职工薪酬,111919115.02,209309438.25,219459115.68,292916742.42,324722384.10,356905254.70
应交税费,30112339.01,94221755.45,139429776.12,128350088.46,187548712.62,156944554.76
其他应付款(合计),0,0,102898183.11,137542019.45,202625282.01,193974363.19
应付利息,8237451.88,7898372.29,17520544.19,5345200.44,11269589.21,0
应付股利,0,0,0,0,0,0
其他应付款,13349207.88,118248435.93,85377638.92,132196819.01,191355692.80,193974363.19
预提费用,0,0,0,0,0,0
一年内的递延收益,0,0,0,0,0,0
应付短期债券,0,0,0,0,0,0
