,20200930,20200630,20191231,20190930,20190630,20181231,20171231,20161231,19700101,
一、营业总收入,769113500.00,488068692.66,891219944.33,632876200.00,400558700.00,699014994.91,507595986.63,369939604.69,0,
营业收入,769113500.00,488068692.66,891219944.33,632876200.00,400558700.00,699014994.91,507595986.63,369939604.69,0,
二、营业总成本,0,428381181.29,805580884.20,0,0,622031060.67,456349473.33,330784506.58,0,
营业成本,0,387860071.43,725026923.01,0,0,551870615.79,396106929.02,281233803.27,0,
营业税金及附加,0,2915043.82,5846462.27,0,0,4931631.70,4247868.71,7136430.49,0,
销售费用,0,4710234.38,9619549.24,0,0,6901953.28,5643446.73,3895888.00,0,
管理费用,0,32841329.34,64701078.31,0,0,58150126.03,49644711.47,36976778.91,0,
财务费用,0,54502.32,386871.37,0,0,176733.87,706517.40,486858.33,0,
研发费用,0,0,0,0,0,0,0,0,0,
资产减值损失,0,0,0,0,0,0,0,1054747.58,0,
公允价值变动收益,0,0,0,0,0,0,0,0,0,
投资收益,0,545577.82,3623556.97,0,0,-163335.02,50663.42,1253958.07,0,
其中:对联营企业和合营企业的投资收益,0,545577.82,3497269.30,0,0,-351906.24,8034.65,0,0,
汇兑收益,0,0,0,0,0,0,0,0,0,
三、营业利润,102075700.00,62546378.87,88953122.30,66256300.00,39824400.00,75203664.34,52876805.14,40409056.18,0,
加:营业外收入,0,66402.00,2331049.58,0,0,33556.07,9982.64,275315.43,0,
减：营业外支出,0,130261.22,128140.45,0,0,140300.08,2674259.61,24956.06,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,
四、利润总额,102172100.00,62482519.65,91156031.43,66215400.00,39717400.00,75096920.33,50212528.17,40659415.55,0,
减：所得税费用,0,15260027.13,23542735.43,0,0,19826084.06,13538735.23,10512571.87,0,
五、净利润,77598900.00,47222492.52,67613296.00,49633800.00,28722200.00,55270836.27,36673792.94,30146843.68,0,
归属于母公司所有者的净利润,72841200.00,44071294.14,65328693.53,47738700.00,27321200.00,51799452.62,34781163.60,29754832.69,0,
少数股东损益,0,3151198.38,2284602.47,0,0,3471383.65,1892629.34,392010.99,0,
基本每股收益(元/股),0,0.590000,0.870000,0,0,0.690000,0.460000,0.400000,0,
稀释每股收益(元/股),0,0.590000,0.870000,0,0,0.690000,0.460000,0.400000,0,
七、其他综合收益,0,14207.76,8174.79,0,0,2728.35,2772.81,0,0,
八、综合收益总额,0,47236700.28,67621470.79,0,0,55273564.62,36676565.75,30146843.68,0,
归属于母公司所有者的综合收益总额,0,44085501.90,65336868.32,0,0,51802180.97,34783936.41,29754832.69,0,
归属于少数股东的综合收益总额,0,3151198.38,2284602.47,0,0,3471383.65,1892629.34,392010.99,0,
