,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,14188674112.25,10555304282.48,14574932137.11,28823897800.88,32920519424.09,33185535117.93
收到的税费返还,42526653.67,2535324.56,0,0,0,12459818.29
收到的其他与经营活动有关的现金,157064788.34,125631797.89,172056778.84,326024683.07,448292520.45,255010264.22
经营活动现金流入小计,14388265554.26,10683471404.93,14746988915.95,29149922483.95,33368811944.54,33453005200.44
购买商品、接受劳务支付的现金,5724022943.77,3922224761.94,7194209371.22,17509342226.62,21022522467.77,21635820112.39
支付给职工以及为职工支付的现金,3901664698.08,2952918911.16,1817356211.39,3794133024.67,4686247488.42,4614987998.25
支付的各项税费,3100256897.39,1937778968.26,1714103501.81,3843572047.11,3667672275.62,3490270830.93
支付的其他与经营活动有关的现金,452638777.58,889836655.24,603234716.04,1132979465.82,228485817.35,206872939.03
经营活动现金流出小计,13178583316.82,9702759296.60,11328903800.46,26280026764.22,29604928049.16,29947951880.60
经营活动产生的现金流量净额,1209682237.44,980712108.33,3418085115.49,2869895719.73,3763883895.38,3505053319.84
收回投资所收到的现金,9077514.87,121500000.00,0,0,0,0
取得投资收益所收到的现金,251256890.07,96376273.27,33073361.60,0,1440000.00,27590000.00
处置固定资产、无形资产和其他长期资产所收回的现金净额,1876163.72,8392877.78,7339869.74,966205.68,750639.31,103200.00
处置子公司及其他营业单位收到的现金净额,0,31031200.00,0,0,0,0
收到的其他与投资活动有关的现金,0,3508400.00,0,0,9000000.00,14361049.22
投资活动现金流入小计,262210568.66,260808751.05,40413231.34,966205.68,11190639.31,42054249.22
购建固定资产、无形资产和其他长期资产所支付的现金,3761984523.74,2963663885.88,3183263074.59,4591174564.99,3277324370.68,2952525038.87
投资所支付的现金,17012124.56,25546967.89,0,0,0,0
取得子公司及其他营业单位支付的现金净额,1071102400.00,14322960.00,0,0,0,0
支付的其他与投资活动有关的现金,88000.00,483140.45,395702.00,0,0,0
