,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20171231,20161231,20141231,20131231,19700101,
一、营业总收入,235292805.04,133113997.57,57895000.00,284030867.58,198129991.14,138021414.33,55872700.00,252713394.00,113098446.53,72136872.80,14145431.62,6853714.90,0,
营业收入,235292805.04,133113997.57,57895000.00,284030867.58,198129991.14,138021414.33,55872700.00,252713394.00,113098446.53,72136872.80,14145431.62,6853714.90,0,
二、营业总成本,203891005.58,116962246.88,0,235281060.91,161105653.74,109215843.55,0,195217598.12,101176804.95,68414912.61,26124282.14,18605860.98,0,
营业成本,150813936.32,86794911.56,0,174344830.09,116701192.30,79304271.57,0,141433165.99,68423328.35,48221651.92,12971279.88,3571459.77,0,
营业税金及附加,265842.52,139524.38,0,1751131.20,1205624.84,934685.08,0,1394883.88,715276.54,173583.02,0,0,0,
销售费用,5911329.40,3747764.86,0,7377502.87,5555531.31,3555532.45,0,6794354.46,4963899.37,4235167.15,2149213.43,541140.92,0,
管理费用,18962075.79,10902248.46,0,17899393.87,11605836.57,6766590.12,0,18532068.15,9888172.35,6296062.51,10954021.89,11546817.88,0,
财务费用,-1739673.03,-783982.10,0,-1762207.13,-1462762.47,-449940.61,0,-331759.17,1234969.29,-534719.92,62903.73,72796.36,0,
研发费用,29677494.58,16161779.72,0,35670410.01,27500231.19,19104704.94,0,27394884.81,15951159.05,10023167.93,0,0,0,
资产减值损失,0,0,0,0,0,0,0,0,0,0,-13136.79,2873646.05,0,
公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,
投资收益,562724.31,562724.31,0,698325.73,253097.49,202097.49,0,579873.86,288349.28,235611.69,296506.44,67808.20,0,
其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,63666.88,-49085.76,7236.06,0,0,0,
汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,
三、营业利润,31170491.67,16308676.92,5615900.00,55402186.48,41529978.11,29120444.86,9407800.00,58733551.22,14302379.83,3821396.51,-11682344.08,-11684337.88,0,
加:营业外收入,207682.70,207682.70,0,2050000.00,550000.00,50000.00,0,18169.10,0.01,1775559.02,4069284.48,1292310.42,0,
减：营业外支出,435484.64,5813.98,0,165526.98,138534.65,93995.65,0,967921.78,395992.50,4167.91,639806.43,767355.41,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
四、利润总额,30942689.73,16510545.64,5616800.00,57286659.50,41941443.46,29076449.21,9313800.00,57783798.54,13906387.34,5592787.62,-8252866.03,-11159382.87,0,
减：所得税费用,-931819.57,-1224842.69,0,-3237956.13,-1442400.68,-355953.87,0,3666252.72,765589.95,-80813.24,0,0,0,
五、净利润,31874509.30,17735388.33,6510000.00,60524615.63,43383844.14,29432403.08,9519300.00,54117545.82,13140797.39,5673600.86,-8252866.03,-11159382.87,0,
归属于母公司所有者的净利润,31036348.56,17043387.28,6236800.00,59482934.97,42494013.26,28775227.53,9175100.00,53251306.45,13074168.49,5624264.64,-8252866.03,-11159382.87,0,
少数股东损益,838160.74,692001.05,0,1041680.66,889830.88,657175.55,0,866239.37,66628.90,49336.22,0,0,0,
基本每股收益(元/股),0.750000,0.430000,0,1.530000,1.100000,0.760000,0,1.480000,0.370000,0.160000,-0.280000,-0.410000,0,
稀释每股收益(元/股),0.750000,0.430000,0,1.530000,1.100000,0.760000,0,1.480000,0.370000,0.160000,-0.280000,-0.410000,0,
七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,
八、综合收益总额,31874509.30,17735388.33,0,60524615.63,43383844.14,29432403.08,0,54117545.82,13140797.39,5673600.86,-8252866.03,-11159382.87,0,
归属于母公司所有者的综合收益总额,31036348.56,17043387.28,0,59482934.97,42494013.26,28775227.53,0,53251306.45,13074168.49,5624264.64,-8252866.03,-11159382.87,0,
归属于少数股东的综合收益总额,838160.74,692001.05,0,1041680.66,889830.88,657175.55,0,866239.37,66628.90,49336.22,0,0,0,
