,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,123060129.86,188559822.99,224475395.00,401226677.04,460947452.42,469724047.41
交易性金融资产,0,0,0,0,0,0
衍生金融资产,0,0,0,0,0,0
应收票据及应收账款,0,0,430121083.07,527665572.59,610140671.09,612347601.13
应收票据,2637821.72,350000.00,625000.00,8645775.40,2824500.00,0
应收账款,236429684.31,484889161.05,429496083.07,490870807.24,607316171.09,612347601.13
应收款项融资,0,0,0,0.00,2824500.00,4599879.76
预付款项,4016620.70,6827173.23,1980332.90,5899656.13,3240071.77,6063404.46
其他应收款(合计),0,0,17181023.90,12951747.06,14863839.96,23785792.56
应收利息,0,0,0,0,0,0
应收股利,0,0,0,0,0,0
其他应收款,7046466.48,9514471.67,17181023.90,12951747.06,14863839.96,23785792.56
买入返售金融资产,0,0,0,0,0,0
存货,32687049.18,116370374.51,99834728.72,108856418.85,145981587.67,191050846.64
划分为持有待售的资产,0,0,0,0,0,0
一年内到期的非流动资产,0,0,0,0,0,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,0,0,6508222.34,8695152.58,39582760.86,20803959.12
流动资产合计,405877772.25,806511003.45,780100785.93,1037146234.30,1274756383.77,1395542108.09
发放贷款及垫款,0,0,0,0,0,0
可供出售金融资产,42500000.00,2500000.00,2500000.00,2500000.00,1918010.03,0
持有至到期投资,0,0,0,0,0,0
长期应收款,0,0,0,0,0,0
长期股权投资,27570199.70,48891367.80,20676198.68,22585650.36,3012064.94,2600675.88
投资性房地产,0,0,25462840.84,23974141.75,22554090.31,21134038.87
在建工程(合计),0,0,54311660.56,78453189.02,81543326.25,60094439.45
在建工程,36993.00,11642264.03,54311660.56,78453189.02,0,0
工程物资,0,0,0,0,0,0
固定资产及清理(合计),0,0,62059317.36,63342772.59,111603539.85,137752545.07
固定资产净额,81708420.43,76005328.39,62059317.36,63342772.59,111603539.85,137752545.07
固定资产清理,0,0,0,0,0,0
生产性生物资产,0,0,0,0,0,0
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0,0,0,0
使用权资产,0,0,0,0,0,0
无形资产,12888852.87,31674528.00,110897241.51,127171834.93,125160503.54,107080316.18
开发支出,12825508.00,5436618.32,12428664.56,3146511.92,9833241.00,0
商誉,0,0,0,0,0,0
长期待摊费用,358206.67,266738.79,0,0,21979757.73,32160039.07
递延所得税资产,4165452.46,7929067.92,14908776.35,21137247.03,38496560.99,56749043.58
其他非流动资产,0,0,5312404.29,4577286.32,4922400.84,5138487.01
非流动资产合计,182053633.13,184345913.25,308557104.15,346888633.92,421023495.48,424572389.95
资产总计,587931405.38,990856916.70,1088657890.08,1384034868.22,1695779879.25,1820114498.04
短期借款,15000000.00,60000000.00,136570000.00,14000000.00,110163487.50,60083737.50
交易性金融负债,0,0,0,0,0,0
应付票据及应付账款,0,0,164243500.38,128412346.35,268264942.33,285708678.14
应付票据,12668858.10,76846619.00,30981453.00,23955294.00,118917508.55,83228892.00
应付账款,42832427.41,72356481.78,133262047.38,101637075.07,149347433.78,202479786.14
预收款项,13859728.56,31567864.46,5574784.66,79292655.00,87737458.55,600000.00
应付手续费及佣金,0,0,0,0,0,0
应付职工薪酬,4446327.74,5919930.68,4326877.00,12395768.49,13060494.42,21874032.40
应交税费,28198620.09,84189595.04,28094207.02,56930453.42,42168807.78,23859953.50
其他应付款(合计),0,0,26465256.82,2673361.00,8786747.46,7160546.54
应付利息,0,0,0,112937.91,190662.08,0
应付股利,0,0,0,0,0,0
其他应付款,11306257.92,15601883.90,26465256.82,2560423.09,8786747.46,7160546.54
预提费用,0,0,0,0,0,0
一年内的递延收益,0,0,0,0,0,0
应付短期债券,0,0,0,0,0,0
一年内到期的非流动负债,0,0,6500000.00,6375000.00,6902174.58,7117820.55
其他流动负债,0,0,0,0,0,0
流动负债合计,128312219.82,346482374.86,371774625.88,297259606.98,537084112.62,557691154.28
长期借款,0,0,23500000.00,56500000.00,14000000.00,23300000.00
应付债券,0,0,0,0,0,0
租赁负债,0,0,0,0,0,0
长期应付职工薪酬,0,0,0,0,0,0
长期应付款(合计),0,0,0,20829734.17,14768272.97,15927958.86
长期应付款,0,0,0,20829734.17,14768272.97,15927958.86
专项应付款,0,0,0,0,0,0
预计非流动负债,4168484.12,7728032.53,9598424.59,11762256.71,16252966.28,19332687.06
递延所得税负债,0,0,0,0,0,0
长期递延收益,0,4797255.10,9460170.05,16837071.39,12570498.84,11884513.94
其他非流动负债,6150746.03,0,0,0,0,0
非流动负债合计,10319230.15,12525287.63,42558594.64,105929062.27,57591738.09,70445159.86
负债合计,138631449.97,359007662.49,414333220.52,403188669.25,594675850.71,628136314.14
实收资本(或股本),80000000.00,200000000.00,200000000.00,207000000.00,207000000.00,207000000.00
资本公积,171195484.18,51195484.18,76347199.66,250455425.44,250455425.44,250455425.44
减：库存股,0,0,0,0,0,0
其他综合收益,0,0,0,-1096264.47,-460444.49,74194.42
专项储备,0,0,0,0,0,0
盈余公积,20476054.75,42485526.88,44099487.07,57969832.77,78633490.04,105369420.35
一般风险准备,0,0,0,0,0,0
未分配利润,171701822.41,332091881.23,310139607.90,406945484.06,508681286.30,594688161.11
归属于母公司股东权益合计,443373361.34,625772892.29,630586294.63,921274477.80,1044309757.29,1157587201.32
少数股东权益,5926594.07,6076361.92,43738374.93,59571721.17,56794271.25,34390982.58
所有者权益(或股东权益)合计,449299955.41,631849254.21,674324669.56,980846198.97,1101104028.54,1191978183.90
负债和所有者权益(或股东权益)总计,587931405.38,990856916.70,1088657890.08,1384034868.22,1695779879.25,1820114498.04
