,20141231,20141231,20151231,20151231,20161231,20161231,20171231,20181231,20191231
一、营业总收入,823582936.52,823582936.52,799918817.66,0,791748635.68,0,1074166444.36,1103852434.47,1156606116.76
营业收入,823582936.52,823582936.52,799918817.66,0,791748635.68,0,1074166444.36,1103852434.47,1156606116.76
二、营业总成本,699605430.18,699605430.18,681433822.66,0,707592077.73,0,893026529.58,987260639.24,1040818333.80
营业成本,616012394.15,616012394.15,592557515.55,0,599501315.89,0,748473284.22,806465584.41,834370382.01
营业税金及附加,5114700.75,5114700.75,4816978.95,0,8271320.77,0,9902650.80,10009220.78,10599066.26
销售费用,56514140.67,56514140.67,60813266.37,0,78031613.20,0,92307101.27,98837894.19,113492220.55
管理费用,22407752.40,22407752.40,24310511.70,0,22855374.05,0,40689760.49,35838282.56,39740482.76
财务费用,-191316.60,-191316.60,-1714410.97,0,-1757966.97,0,1385452.97,-3777951.41,-5216256.77
研发费用,0,0,0,0,0,0,0,38339941.41,47832438.99
资产减值损失,-252241.19,-252241.19,649961.06,0,690420.79,0,268279.83,1547667.30,0
公允价值变动收益,0,0,0,0,0,0,0,0,0
投资收益,-390317.79,-390317.79,-6743817.04,0,16375075.78,0,0,14577011.51,4830297.23
其中:对联营企业和合营企业的投资收益,-390317.79,0,-6743817.04,0,-1006880.21,0,0,0,0
汇兑收益,0,0,0,0,0,0,0,0,0
三、营业利润,123587188.55,123587188.55,111741177.96,0,100531633.73,0,180767010.09,132347730.18,123536533.22
加:营业外收入,1746752.33,1746752.33,4286875.04,0,6927078.66,0,8647416.45,1276549.22,3751992.54
减：营业外支出,991925.72,991925.72,877809.74,0,168114.83,0,174812.31,70175.80,722100.69
其中：非流动资产处置损失,750923.75,0,28855.04,0,45564.83,0,0,0,0
四、利润总额,124342015.16,124342015.16,115150243.26,0,107290597.56,0,189239614.23,133554103.60,126566425.07
减：所得税费用,33084941.35,33084941.35,31499658.09,0,26216290.52,0,46495357.77,20503931.15,19214397.49
五、净利润,91257073.81,91257073.81,83650585.17,0,81074307.04,0,142744256.46,113050172.45,107352027.58
归属于母公司所有者的净利润,91257073.81,91257073.81,83650585.17,0,81074307.04,0,142744256.46,113050172.45,107666283.23
少数股东损益,0,0,0,0,0,0,0,0,-314255.65
基本每股收益(元/股),0.810000,0.810000,0.740000,0,0.720000,0,1.090000,0.750000,0.720000
稀释每股收益(元/股),0.810000,0.810000,0.740000,0,0.720000,0,1.090000,0.750000,0.720000
七、其他综合收益,0,0,0,0,0,0,0,0,0
八、综合收益总额,91257073.81,91257073.81,83650585.17,0,81074307.04,0,142744256.46,113050172.45,107352027.58
归属于母公司所有者的综合收益总额,91257073.81,91257073.81,83650585.17,0,81074307.04,0,142744256.46,113050172.45,107666283.23
归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,-314255.65
