,20141231,20141231,20151231,20151231,20161231,20161231,20171231,20181231,20191231
货币资金,26128884.27,26128884.27,0,25660248.96,0,56125192.89,47216975.20,165330748.54,191076977.88
交易性金融资产,0,0,0,0,0,0,0,0,100000000.00
衍生金融资产,0,0,0,0,0,0,0,0,0
应收票据及应收账款,0,91094300.18,0,92339567.31,0,122300176.05,241735247.95,229145104.16,39357965.80
应收票据,56752658.99,56752658.99,0,49772612.40,0,85807860.11,199571037.37,160669381.93,0
应收账款,34341641.19,34341641.19,0,42566954.91,0,36492315.94,42164210.58,68475722.23,39357965.80
应收款项融资,0,0,0,0,0,0,0,0,293711071.63
预付款项,49592362.59,49592362.59,0,28247299.46,0,19981045.16,35721860.01,27882432.82,6705624.89
其他应收款(合计),0,786078.43,0,504706.05,0,1405412.44,1458076.21,488744.32,1361365.10
应收利息,0,0,0,0,0,0,0,0,0
应收股利,0,0,0,0,0,0,0,0,0
其他应收款,786078.43,786078.43,0,504706.05,0,1405412.44,1458076.21,488744.32,1361365.10
买入返售金融资产,0,0,0,0,0,0,0,0,0
存货,31512044.97,31512044.97,0,57614299.28,0,59112452.88,94172067.48,90111972.00,73548162.70
划分为持有待售的资产,0,0,0,0,0,0,0,0,0
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0
待摊费用,0,0,0,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0,0,0,0
其他流动资产,848793.15,848793.15,0,5037736.45,0,11481368.81,279560621.75,227635065.30,17345902.68
流动资产合计,199962463.59,199962463.59,0,209403857.51,0,270405648.23,699864848.60,740594067.14,723107070.68
发放贷款及垫款,0,0,0,0,0,0,0,0,0
可供出售金融资产,0,0,0,0,0,0,0,0,0
持有至到期投资,0,0,0,0,0,0,0,0,0
长期应收款,0,0,0,0,0,0,0,0,0
长期股权投资,35747245.66,35747245.66,0,29003428.62,0,0,0,0,0
投资性房地产,0,0,0,0,0,0,0,0,0
在建工程(合计),0,6521170.15,0,143117498.30,0,0,8448252.85,31684497.64,149087714.74
在建工程,6521170.15,6521170.15,0,143117498.30,0,0,8448252.85,31682955.05,147336376.63
工程物资,0,0,0,0,0,0,0,1542.59,1751338.11
固定资产及清理(合计),0,198990706.23,0,176651317.15,0,321743539.95,297611297.22,285727353.61,255921924.68
固定资产净额,198990706.23,198990706.23,0,176651317.15,0,321743539.95,297611297.22,285727353.61,255921924.68
固定资产清理,0,0,0,0,0,0,0,0,0
生产性生物资产,0,0,0,0,0,0,0,0,0
公益性生物资产,0,0,0,0,0,0,0,0,0
油气资产,0,0,0,0,0,0,0,0,0
使用权资产,0,0,0,0,0,0,0,0,0
无形资产,29687281.06,29687281.06,0,29125674.45,0,28304226.14,27482777.83,43372866.15,128025769.35
开发支出,0,0,0,0,0,0,0,0,0
商誉,0,0,0,0,0,0,0,0,0
长期待摊费用,2089738.18,2089738.18,0,1315778.74,0,641819.33,1685887.29,2415029.02,1659367.18
递延所得税资产,516510.44,516510.44,0,657779.55,0,1810991.31,1753061.27,1240362.37,1374797.86
其他非流动资产,9700000.00,9700000.00,0,5263598.00,0,2039077.66,14935646.68,34370438.04,24585836.46
非流动资产合计,283252651.72,283252651.72,0,385135074.81,0,354539654.39,351916923.14,398810546.83,560655410.27
资产总计,483215115.31,483215115.31,0,594538932.32,0,624945302.62,1051781771.74,1139404613.97,1283762480.95
短期借款,0,0,0,0,0,0,0,0,0
交易性金融负债,0,0,0,0,0,0,0,0,0
应付票据及应付账款,0,24577054.70,0,62607287.29,0,50426153.96,37613313.35,49909448.67,61679639.76
应付票据,0,0,0,0,0,0,0,0,956402.00
应付账款,24577054.70,24577054.70,0,62607287.29,0,50426153.96,37613313.35,49909448.67,60723237.76
预收款项,16248997.77,16248997.77,0,7789690.81,0,14220741.79,14089572.60,13745432.75,10622058.05
应付手续费及佣金,0,0,0,0,0,0,0,0,0
应付职工薪酬,611012.93,611012.93,0,981433.97,0,1245412.36,1647199.43,1153345.00,1524628.89
