,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,607240433.56,934620009.54,363831527.97,369637593.09,434058595.17,518855791.66
收到的税费返还,52899725.82,55612213.48,2110194.34,264882.58,0,10491652.37
收到的其他与经营活动有关的现金,23190368.59,7711128.13,2372407.07,8040342.60,11164351.36,16302756.14
经营活动现金流入小计,683330527.97,997943351.15,368314129.38,377942818.27,445222946.53,545650200.17
购买商品、接受劳务支付的现金,575986720.64,558931246.53,79697115.40,92646518.87,156748022.04,187512910.46
支付给职工以及为职工支付的现金,12513525.31,79566722.42,75645417.92,86218492.28,91443369.83,99279408.12
支付的各项税费,27826972.22,50941426.13,43285182.88,26350131.77,53993918.20,83954205.30
支付的其他与经营活动有关的现金,19459989.44,68777561.29,10812898.32,9052676.21,17039098.14,14581528.63
经营活动现金流出小计,635787207.61,758216956.37,209440614.52,214267819.13,319224408.21,385328052.51
经营活动产生的现金流量净额,47543320.36,239726394.78,158873514.86,163674999.14,125998538.32,160322147.66
收回投资所收到的现金,1000000.00,611260.13,0,0,99300000.00,0
取得投资收益所收到的现金,9368157.33,9622645.11,0,16166698.11,2218417.87,0
处置固定资产、无形资产和其他长期资产所收回的现金净额,450.00,329602.46,170879.09,2060687.37,1842202.34,887590.24
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,0,0,0,0,3174382.26,2510000.10
投资活动现金流入小计,10368607.33,10563507.70,170879.09,18227385.48,106535002.47,3397590.34
购建固定资产、无形资产和其他长期资产所支付的现金,213986.25,16946875.58,5418985.42,8565477.07,19966168.00,427826973.21
投资所支付的现金,0,4692175.70,0,99300000.00,23002500.00,64941850.00
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,9096566.01
支付的其他与投资活动有关的现金,700000.00,282401026.02,2500000.00,0,3100000.00,36288300.00
投资活动现金流出小计,913986.25,304040077.30,7918985.42,107865477.07,46068668.00,538153689.22
投资活动产生的现金流量净额,9454621.08,-293476569.60,-7748106.33,-89638091.59,60466334.47,-534756098.88
吸收投资收到的现金,0,8000000.00,0,3430000.00,100000.00,446414787.77
其中：子公司吸收少数股东投资收到的现金,0,0,0,3430000.00,100000.00,2600000.00
取得借款收到的现金,8340051.91,1869023.42,297000000.00,0,0,0
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,1402616.67,30000000.00,0,649502.97,0,0
筹资活动现金流入小计,9742668.58,39869023.42,297000000.00,4079502.97,100000.00,446414787.77
偿还债务支付的现金,10753526.49,50955548.84,49100000.00,55600000.00,25600000.00,51700000.00
分配股利、利润或偿付利息所支付的现金,8097448.79,10789111.03,14472903.14,13509352.44,37471927.53,22716130.02
其中：子公司支付给少数股东的股利、利润,658908.62,0,615000.00,480000.00,405000.00,0
支付其他与筹资活动有关的现金,23219644.44,12000000.00,333162943.83,0,2200623.02,3595152.49
筹资活动现金流出小计,42070619.72,73744659.87,396735846.97,69109352.44,65272550.55,78011282.51
筹资活动产生的现金流量净额,-32327951.14,-33875636.45,-99735846.97,-65029849.47,-65172550.55,368403505.26
四、汇率变动对现金及现金等价物的影响,101465.23,199129.50,0,0,0,0
五、现金及现金等价物净增加额,24771455.53,-87426681.77,51389561.56,9007058.08,121292322.24,-6030445.96
加:期初现金及现金等价物余额,76129489.11,118587970.35,31161288.58,82550850.14,91557908.22,212850230.46
六、期末现金及现金等价物余额,100900944.64,31161288.58,82550850.14,91557908.22,212850230.46,206819784.50
净利润,15282150.73,103477288.37,99826434.76,95817857.14,104980771.98,135693893.77
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,-745367.90,807733.75,3811385.96,297824.04,586056.56,352142.32
固定资产折旧、油气资产折耗、生产性物资折旧,6338527.46,19350652.09,16535988.33,16278272.49,18389681.82,21186166.96
