,20200930,20200630,20200331,20191231,20190930,20190630,20181231,20180630,20171231,20161231,20151231,19700101,
货币资金,206390428.30,290749966.43,445955895.51,49500647.51,52925678.53,40545952.14,38392003.26,26869147.86,46141696.38,61712862.70,55778025.00,0,
交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,135833493.39,114647779.98,113057606.01,83656778.89,124760897.32,113842403.11,106025677.24,123488295.55,108879560.34,123113829.61,108091104.43,0,
应收票据,0,0,0,0,25070065.05,18759749.62,20993348.89,0,17569320.10,8571582.03,0,0,
应收账款,135833493.39,114647779.98,113057606.01,83656778.89,99690832.27,95082653.49,85032328.35,0,91310240.24,114542247.58,0,0,
应收款项融资,41668759.10,12903664.55,19749960.57,28212058.21,0,0,0,0,0,0,0,0,
预付款项,52845592.88,74547114.22,71723684.29,11326968.35,6929395.30,5021796.44,6295449.21,6774101.93,5447241.91,10099508.89,15514055.78,0,
其他应收款(合计),9347006.30,16386480.52,17863729.72,12561760.76,11052186.94,8736939.23,9921279.07,7609260.44,4124513.80,9655816.72,0,0,
应收利息,0,0,0,0,0,0,0,0,0,0,0,0,
应收股利,0.00,130807.50,0,0,0,0,0,0,0,0,0,0,
其他应收款,0,16255673.02,0,12561760.76,11052186.94,0,0,7609260.44,0,0,65565278.14,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,
存货,24975255.02,23205607.08,21856161.68,21296505.68,20657926.67,19473569.34,20097298.61,20706232.97,21286005.04,19709255.75,19818108.31,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0.00,0.00,5170400.00,3830400.00,9920400.00,6853260.00,68000.00,4170100.00,6931260.00,0,1345000.00,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,0,0,
其他流动资产,42209543.02,39610057.05,44300742.73,37597029.84,31304376.64,29643435.26,27541710.22,22292404.85,22898505.63,18605159.76,8369553.23,0,
流动资产合计,513270078.01,572050669.83,739678180.51,247982149.24,257550861.40,224117355.52,208341417.61,211909543.60,215708783.10,242896433.43,274481124.89,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,3000000.00,3000000.00,3000000.00,3000000.00,3000000.00,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,0,0,0,
长期应收款,30637900.00,30637900.00,30637900.00,31977900.00,28170270.00,29277900.00,30933060.00,23887860.00,22306200.00,11617460.00,6374260.00,0,
长期股权投资,0,0,0,0,0,0,0,0,0,0,0,0,
投资性房地产,0,0,0,0,0,0,0,0,0,0,0,0,
在建工程(合计),297683173.78,373411284.58,363078720.44,360215255.42,312603151.26,270080084.99,189040322.18,138980132.07,127462130.47,9851016.88,0,0,
在建工程,0,372614073.92,0,360169792.55,312557688.39,0,0,138980132.07,0,0,94538066.01,0,
工程物资,0,797210.66,0,45462.87,45462.87,0,0,0,0,0,0,0,
固定资产及清理(合计),595840332.80,494997235.11,478066973.36,489053019.96,490223317.91,498517189.95,509344558.94,456231346.96,466302695.62,451920153.54,0,0,
固定资产净额,0,493559170.59,0,487614955.44,488785253.39,0,0,456231346.96,0,0,281621968.47,0,
固定资产清理,0,1438064.52,0,1438064.52,1438064.52,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,0,0,0,0,
