,20200930,20200630,20191231,20190930,20190630,20181231,20171231,20161231,19700101,
货币资金,78939302.47,66272683.15,155950643.44,132961985.34,104977511.62,80317065.97,16170440.12,27004281.79,0,
交易性金融资产,100590672.39,281187234.49,191374768.84,95497698.97,87017698.97,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,278390113.07,309943866.20,277980709.60,351647680.70,209117889.05,189777378.58,133910045.51,90462938.12,0,
应收票据,60293.66,0,261309.83,0,1678317.90,3795782.14,9565043.02,4727917.11,0,
应收账款,278329819.41,309943866.20,277719399.77,351647680.70,207439571.15,185981596.44,124345002.49,85735021.01,0,
应收款项融资,10314309.41,181275.20,3649717.57,311325.71,0,0,0,0,0,
预付款项,13471339.75,7226771.83,6838657.31,6777811.63,10169350.19,2570216.67,3336188.30,1105844.21,0,
其他应收款(合计),5857396.10,3828673.99,5375985.56,7859598.96,9456371.79,6141324.90,2614078.58,1911924.67,0,
应收利息,1789228.24,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,
其他应收款,4068167.86,3828673.99,5375985.56,7859598.96,0,0,0,0,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,
存货,124919583.04,123364787.07,184806914.03,234310341.71,269769609.51,111145660.66,82074326.99,68259747.55,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,
其他流动资产,184719463.63,2137517.48,2503113.46,32441.46,5008.83,1709563.63,53403.95,24054550.97,0,
流动资产合计,797202179.86,794142809.41,828480509.81,829398884.48,690513439.96,391661210.41,238158483.45,212799287.31,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,5000000.00,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,0,0,
长期股权投资,0,0,0,0,0,0,0,0,0,
投资性房地产,0,0,0,0,0,0,0,0,0,
在建工程(合计),27631181.14,13726020.73,9503193.10,3415243.76,7083821.43,9222460.76,6795296.63,19013281.73,0,
在建工程,27631181.14,13726020.73,9503193.10,3415243.76,0,0,0,0,0,
工程物资,0,0,0,0,0,0,0,0,0,
固定资产及清理(合计),269511025.49,265187158.21,268571059.81,267146317.05,258392784.45,233471411.53,200533536.98,166238680.55,0,
固定资产净额,269315326.78,265187158.21,268571059.81,267062452.38,0,0,0,0,0,
固定资产清理,195698.71,0,0,83864.67,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,0,
无形资产,37809796.29,38132118.38,37591781.81,37034189.28,37025219.26,5944095.90,4444954.69,3992255.66,0,
开发支出,0,0,0,0,0,0,0,0,0,
商誉,0,0,0,0,0,0,0,0,0,
长期待摊费用,13166325.41,8758221.22,10751256.56,11523628.31,11080834.72,10596983.15,10833576.04,0,0,
递延所得税资产,4500062.54,5171868.13,5331869.15,5916316.86,4223848.96,2900444.12,1863613.37,838865.38,0,
其他非流动资产,14932316.92,19043408.68,11703814.93,9499801.29,9603428.39,4561176.87,3270898.06,4174950.67,0,
非流动资产合计,378215432.88,360605140.16,353946831.47,341921990.90,334881654.22,271696572.33,227741875.77,194258033.99,0,
资产总计,1175417612.74,1154747949.57,1182427341.28,1171320875.38,1025395094.18,663357782.74,465900359.22,407057321.30,0,
短期借款,0,0,0,8000000.00,18000000.00,35398000.00,58860000.00,24772000.00,0,
交易性金融负债,0,0,0,0,0,0,0,0,0,
应付票据及应付账款,205848521.15,227819191.47,356698443.94,450673762.11,446520106.65,207678037.77,106167701.07,103542472.79,0,
应付票据,49444168.13,56694386.53,142228122.14,143225832.73,73702852.59,71511012.14,0,10484995.06,0,
应付账款,156404353.02,171124804.94,214470321.80,307447929.38,372817254.06,136167025.63,106167701.07,93057477.73,0,
预收款项,0,0,10584824.60,16975940.14,12734599.75,13837619.04,12074428.26,9998992.14,0,
应付手续费及佣金,0,0,0,0,0,0,0,0,0,
应付职工薪酬,15500273.77,18287170.91,31138546.76,37150195.99,28004086.20,21024789.52,15383520.66,10529436.07,0,
应交税费,9869397.96,17961945.19,24251770.05,31883461.56,10619325.95,4786087.67,13036283.19,12715495.16,0,
其他应付款(合计),5051086.28,6709355.93,14729543.23,8853976.77,5943740.85,12489719.69,3026654.58,7701148.54,0,
应付利息,0,41683.56,50020.27,0,0,0,0,0,0,
应付股利,0,0,0,0,0,0,0,0,0,
其他应付款,5051086.28,6667672.37,14679522.96,8853976.77,0,0,0,0,0,
预提费用,0,0,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,0,0,
一年内到期的非流动负债,0,4800000.00,4800000.00,4800000.00,4800000.00,4800000.00,4800000.00,19600000.00,0,
其他流动负债,8790053.06,4563698.49,0,0,0,0,0,0,0,
