,20200930,20200630,20200331,20191231,20190930,20190630,20181231,20171231,20161231,19700101,
货币资金,510887068.79,512409290.04,587550959.50,111705741.32,107241507.47,71530750.50,48517943.84,28117104.69,5986925.88,0,
交易性金融资产,8119517.79,11054926.18,0,0,7101486.13,23010747.81,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,25948781.40,14175918.42,12374635.76,12169238.04,6291489.79,20629032.03,33187606.79,19052231.17,8404183.58,0,
应收票据,0,0,0,0,0,0,0,0,0,0,
应收账款,25948781.40,14175918.42,12374635.76,12169238.04,6291489.79,20629032.03,33187606.79,19052231.17,8404183.58,0,
应收款项融资,0,0,0,0,0,0,0,0,0,0,
预付款项,2695202.41,815875.74,818762.77,1698511.53,2176899.12,2782064.25,13229366.90,8933449.21,1080144.79,0,
其他应收款(合计),242709.27,71070.18,90317.30,62491.57,180481.98,252929.92,45843.00,691823.34,603678.18,0,
应收利息,0,0,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,0,
其他应收款,0,71070.18,0,62491.57,180481.98,252929.92,45843.00,691823.34,603678.18,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,
存货,45564062.46,57010263.40,61274521.36,61117934.46,62317254.79,59977650.18,49339670.22,16601620.28,8426782.96,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,
其他流动资产,313067939.63,314764328.03,307360609.92,6357539.49,6093203.40,6100293.66,41739106.19,42620313.01,44628229.79,0,
流动资产合计,906525281.75,910301671.99,969469806.61,193111456.41,191402322.68,184283468.35,186059536.94,116016541.70,69129945.18,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,0,0,0,
长期股权投资,5519090.16,5589679.14,5568903.20,5793933.40,6013343.78,6182961.95,6330116.85,0,0,0,
投资性房地产,0,0,0,0,0,0,0,0,0,0,
在建工程(合计),28428254.13,0,0,266371.66,12026573.99,11466600.76,19189555.49,11500250.96,4353381.46,0,
在建工程,0,0,0,266371.66,11760202.33,11466600.76,19189555.49,11500250.96,4353381.46,0,
工程物资,0,0,0,0,266371.66,0,0,0,0,0,
固定资产及清理(合计),202270754.28,206172331.86,148793049.12,151286524.18,141388525.12,144217642.73,107043296.67,30117474.58,6958093.11,0,
固定资产净额,0,206172331.86,0,151286524.18,141388525.12,144217642.73,107043296.67,30117474.58,6958093.11,0,
固定资产清理,0,0,0,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,0,0,
无形资产,24972890.65,25566031.00,26149787.77,26658140.19,27255364.29,27852588.43,28956088.36,14228282.89,15909676.95,0,
开发支出,0,0,0,0,0,0,0,0,0,0,
商誉,0,0,0,0,0,0,0,0,0,0,
长期待摊费用,4950693.57,4439722.21,3469719.80,3688372.58,3463288.18,3097292.74,1987729.69,1209449.85,342135.11,0,
递延所得税资产,3521285.26,3329638.83,3092590.01,2919715.18,3019662.24,2780330.14,2300396.44,661635.24,265603.69,0,
