,20141231,20141231,20151231,20151231,20161231,20161231,20171231,20181231,20191231
一、营业总收入,1049728346.71,1049728346.71,1188415151.62,1188415151.62,1569992665.37,1569992665.37,2156875383.12,2432994271.02,2962140003.07
营业收入,1049728346.71,1049728346.71,1188415151.62,1188415151.62,1569992665.37,1569992665.37,2156875383.12,2432994271.02,2962140003.07
二、营业总成本,925976773.10,925976773.10,1036421389.29,1036421389.29,1363232655.53,1363232655.53,1891559127.53,2140903345.17,2606367504.98
营业成本,649576606.82,649576606.82,739850356.06,739850356.06,992292817.67,992292817.67,1404053279.65,1558187852.19,1820753839.79
营业税金及附加,9708112.88,9708112.88,10167141.59,10167141.59,14204341.92,14204341.92,19768884.72,22420089.38,28878108.25
销售费用,143998069.29,143998069.29,178491062.21,178491062.21,231656771.36,231656771.36,292984140.89,333762988.38,462636866.77
管理费用,120362670.84,120362670.84,112238917.91,112238917.91,132558723.30,132558723.30,171531178.05,140706765.23,168040853.68
财务费用,-1737000.14,-1737000.14,-9837059.33,-9837059.33,-16542191.29,-16542191.29,661646.03,-17388194.60,-8365108.04
研发费用,0,0,0,0,0,0,0,92491750.71,134422944.53
资产减值损失,4068313.41,4068313.41,5510970.85,5510970.85,9062192.57,9062192.57,2559998.19,10722093.88,0
公允价值变动收益,0,0,0,0,0,0,0,63000.00,2452343.27
投资收益,0,0,0,0,0,0,7965313.08,23002091.66,13490054.78
其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,3264996.97,-3210797.21
汇兑收益,0,0,0,0,0,0,0,0,0
三、营业利润,123751573.61,123751573.61,151993762.33,151993762.33,206760009.84,206760009.84,279941900.30,321835665.61,384797731.66
加:营业外收入,6284359.78,6284359.78,3165371.51,3165371.51,7354119.64,7354119.64,1271309.32,1186785.37,1341972.56
减：营业外支出,1778169.99,1778169.99,1358531.58,1358531.58,2632688.04,2632688.04,4724656.26,3514341.15,5549291.69
其中：非流动资产处置损失,484421.16,484421.16,152229.09,152229.09,553744.85,553744.85,0,0,0
四、利润总额,128257763.40,128257763.40,153800602.26,153800602.26,211481441.44,211481441.44,276488553.36,319508109.83,380590412.53
减：所得税费用,21753740.77,21753740.77,21418310.31,21418310.31,33690627.35,33690627.35,42265776.52,46609936.11,51157747.94
五、净利润,106504022.63,106504022.63,132382291.95,132382291.95,177790814.09,177790814.09,234222776.84,272898173.72,329432664.59
归属于母公司所有者的净利润,106504022.63,106504022.63,132382291.95,132382291.95,177790814.09,177790814.09,234222776.84,272898173.72,329432664.59
少数股东损益,0,0,0,0,0,0,0,0,0
基本每股收益(元/股),0.968200,0.968200,1.103200,1.103200,1.481600,1.481600,1.673000,1.705600,1.492200
稀释每股收益(元/股),0.968200,0.968200,1.103200,1.103200,1.481600,1.481600,1.673000,1.705600,1.492200
七、其他综合收益,0,0,0,0,0,0,0,-684208.93,1878307.19
八、综合收益总额,106504022.63,106504022.63,132382291.95,132382291.95,177790814.09,177790814.09,234222776.84,272213964.79,331310971.78
归属于母公司所有者的综合收益总额,106504022.63,106504022.63,132382291.95,132382291.95,177790814.09,177790814.09,234222776.84,272213964.79,331310971.78
归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0
