,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,2546741025.64,2369487623.17,2058600898.57,1927886896.34,2466011834.36,3165976600.33
交易性金融资产,0,0,0,0,0,100000000.00
衍生金融资产,0,0,0,0,0,0
应收票据及应收账款,0,0,11754031944.18,12459417931.54,12456870910.39,12192253684.92
应收票据,226414076.33,226547945.19,272584739.92,260840907.51,340605291.56,508617785.20
应收账款,10859743337.78,11338189307.15,11481447204.26,12198577024.03,12116265618.83,11683635899.72
应收款项融资,0,0,0,0,0,31901308.43
预付款项,73702459.51,100456814.69,105686182.76,187865246.46,187114744.24,265932318.02
其他应收款(合计),0,0,496039932.15,425146213.45,354020145.81,363109380.26
应收利息,3526985.58,1246705.27,65182.55,0,0,0
应收股利,0,0,0,0,0,0
其他应收款,519334322.86,518391112.41,495974749.60,425146213.45,354020145.81,363109380.26
买入返售金融资产,0,0,0,0,0,0
存货,864599804.36,942900198.17,1293489375.36,1740187130.74,1744138454.25,1983831185.73
划分为持有待售的资产,0,320903752.18,0,0,0,0
一年内到期的非流动资产,0,0,0,0,0,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,14609589.42,18231673.34,430210622.06,366967378.46,648896669.52,266538030.61
流动资产合计,15108671601.48,15836355131.57,16138058955.08,17107470796.99,17857052758.57,18369542508.30
发放贷款及垫款,0,0,0,0,0,0
可供出售金融资产,50000.00,50000.00,50000.00,50000.00,50000.00,0
持有至到期投资,0,0,0,0,0,0
长期应收款,656524083.19,520911622.35,338663054.10,260663054.10,260663054.10,155229850.69
长期股权投资,152830460.64,154478007.70,154082594.83,165005918.26,165648002.50,178458828.12
投资性房地产,25993182.68,24298639.48,22604096.28,26129636.08,598924100.00,786423200.00
在建工程(合计),0,0,566173367.36,426728968.40,116622865.52,103287698.85
在建工程,306311144.89,364254289.32,566173367.36,426728968.40,116622865.52,103287698.85
工程物资,0,0,0,0,0,0
固定资产及清理(合计),0,0,474499580.45,731520034.06,777278112.19,796682643.12
固定资产净额,464326858.82,515916680.99,474499580.45,731520034.06,777278112.19,796682643.12
固定资产清理,0,0,0,0,0,0
生产性生物资产,0,0,0,0,0,0
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0,0,0,0
使用权资产,0,0,0,0,0,0
无形资产,455898748.51,449137944.33,440007120.17,429690840.99,263515111.47,246555950.81
开发支出,0,0,0,0,874949.73,6581395.39
商誉,347647142.54,343322036.34,343322036.34,343322036.34,325605788.37,262238340.32
长期待摊费用,25627284.21,17475691.14,10466163.20,27477571.16,37069092.73,51140933.69
递延所得税资产,193490081.61,190058219.89,224249380.09,283640904.42,286206811.39,296303600.69
其他非流动资产,2640240.00,0,11600000.00,134171047.33,226514061.96,372631593.10
非流动资产合计,2631339227.09,2579903131.54,2585717392.82,2828400011.14,3058971949.96,3260584034.78
资产总计,17740010828.57,18416258263.11,18723776347.90,19935870808.13,20916024708.53,21630126543.08
短期借款,223545488.04,370386558.75,401712052.51,1164000000.00,2030403663.27,1839022174.24
交易性金融负债,0,0,0,0,0,0
应付票据及应付账款,0,0,8823388430.83,9664233276.87,9266818011.15,9762511289.64
应付票据,429237200.13,590037957.31,692487692.64,793667750.83,1007264450.99,1865761347.35
应付账款,8134057032.26,7951856604.01,8130900738.19,8870565526.04,8259553560.16,7896749942.29
预收款项,90577378.03,101028146.97,57133065.70,111277122.61,134237125.36,153188653.22
应付手续费及佣金,0,0,0,0,0,0
应付职工薪酬,48859109.44,69834010.94,89229563.55,107835845.88,125674695.66,153427056.30
应交税费,690920286.61,528600064.25,438735042.53,412697995.62,310153319.39,286097233.80
其他应付款(合计),0,0,346181812.89,318750785.76,314816186.43,346829353.61
应付利息,24651249.88,22727572.46,22897967.76,1524020.75,2314508.69,0
应付股利,0,0,0,0,0,0
其他应付款,330323397.56,335171494.75,323283845.13,317226765.01,312501677.74,346829353.61
预提费用,0,0,0,0,0,0
一年内的递延收益,0,0,0,0,0,0
应付短期债券,0,0,0,0,0,0
一年内到期的非流动负债,0,1750000.00,925175894.57,3900000.00,17238800.00,17000000.00
其他流动负债,0,0,149222352.82,332875061.07,492361049.02,691088241.69
流动负债合计,9972171141.95,10243478295.96,11230778215.40,12115570087.81,12691702850.28,13249164002.50
长期借款,11000000.00,13250000.00,20750000.00,28238800.00,76400000.00,59503988.89
应付债券,992466029.91,918601352.20,0,0,0,0
租赁负债,0,0,0,0,0,0
长期应付职工薪酬,0,0,0,0,0,0
长期应付款(合计),0,0,0,76610.50,41110.32,47609.96
长期应付款,0,0,0,0,0,0
专项应付款,0,0,0,76610.50,41110.32,47609.96
预计非流动负债,0,0,0,0,0,0
递延所得税负债,0,0,0,0,21977415.75,50444987.10
长期递延收益,10906387.51,9228481.71,7550575.91,5872670.11,4194764.31,2516858.51
其他非流动负债,0,0,0,0,0,0
非流动负债合计,1014372417.42,941079833.91,28300575.91,34188080.61,102613290.38,112513444.46
负债合计,10986543559.37,11184558129.87,11259078791.31,12149758168.42,12794316140.66,13361677446.96
实收资本(或股本),891691449.00,1339325692.00,1339996498.00,1339996498.00,1339996498.00,1339996498.00
资本公积,2269055129.83,1843849731.27,1837307254.14,1837307254.14,1908836804.43,1908836804.43
减：库存股,0,0,0,0,0,199999823.05
其他综合收益,0,0,0,0,0,9273636.38
专项储备,0,0,0,0,0,0
盈余公积,248788941.21,281121638.25,301248267.79,328117199.35,353268724.43,372652246.85
一般风险准备,0,0,0,0,0,0
未分配利润,3049154585.45,3480652786.62,3699537502.47,3976755604.35,4277081396.38,4587399427.17
归属于母公司股东权益合计,6458690105.49,6944949848.14,7178089522.40,7482176555.84,7879183423.24,8018158789.78
少数股东权益,294777163.71,286750285.10,286608034.19,303936083.87,242525144.63,250290306.34
所有者权益(或股东权益)合计,6753467269.20,7231700133.24,7464697556.59,7786112639.71,8121708567.87,8268449096.12
负债和所有者权益(或股东权益)总计,17740010828.57,18416258263.11,18723776347.90,19935870808.13,20916024708.53,21630126543.08
