,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,1429505092.76,1527568813.95,1043125281.41,2437288933.72,1970887960.96,2535369742.60
交易性金融资产,0,0,0,0,0,7012712.00
衍生金融资产,0,0,0,0,0,0
应收票据及应收账款,0,0,4054040397.78,5522786816.90,5253173390.13,1940502397.82
应收票据,1057176718.10,2317162371.10,2691803552.88,3878131092.77,3789446569.88,333101880.31
应收账款,689994530.07,943250160.71,1362236844.90,1644655724.13,1463726820.25,1607400517.51
应收款项融资,0,0,0,0,0,3199135382.61
预付款项,316366080.95,280125674.52,492320358.94,487271287.66,731271390.13,417826874.16
其他应收款(合计),0,0,123435891.79,132358849.70,110837778.05,174215376.01
应收利息,7147377.92,830219.27,0,0,0,0
应收股利,0,0,0,122460.00,0,0
其他应收款,43100436.99,136983050.56,123435891.79,132236389.70,110837778.05,174215376.01
买入返售金融资产,0,0,0,0,0,0
存货,1124313460.39,1400090080.47,1138811991.25,1524904751.81,2167864970.03,2455969186.85
划分为持有待售的资产,0,0,0,0,0,0
一年内到期的非流动资产,0,49500000.00,47450000.00,37818567.02,27632515.20,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,126930073.46,371486533.18,432097693.66,286088716.98,521016010.33,503082981.36
流动资产合计,4794533770.64,7026996903.76,7331281614.83,10428517923.79,10782684014.83,11233114653.41
发放贷款及垫款,0,0,0,0,0,0
可供出售金融资产,0,130150000.00,130708000.00,190744714.34,190744714.34,0
持有至到期投资,0,0,0,0,0,0
长期应收款,0,0,0,0,0,0
长期股权投资,739472571.57,100942858.17,130278988.34,116490332.59,137250144.79,155409307.44
投资性房地产,0,0,0,0,27868652.08,33722932.72
在建工程(合计),0,0,302006703.35,3454160340.80,636786627.06,2541750898.45
在建工程,1715603933.22,2735168356.22,302006703.35,3454160340.80,636786627.06,2541750898.45
工程物资,0,0,0,0,0,0
固定资产及清理(合计),0,0,11284894839.04,10882470757.05,16617587479.38,16696471896.31
固定资产净额,7748528358.91,8625305082.54,11284894839.04,10882470757.05,16617587479.38,16696471896.31
固定资产清理,0,0,0,0,0,0
生产性生物资产,0,0,0,0,0,0
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0,0,0,0
