,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,1683490787.58,1719537161.17,4197436665.59,3467625605.33,3168325534.43,3839789314.66
营业收入,1683490787.58,1719537161.17,4193654315.47,3464682033.53,3161839056.10,3834976106.89
二、营业总成本,1475943412.72,1754520716.75,3596386629.74,3080154899.67,2334202411.34,3243925267.87
营业成本,1213996305.97,1527159668.35,3117662526.16,2708588497.34,1908495070.67,2707488204.69
营业税金及附加,129268441.67,81181365.02,327809769.87,88629007.82,253679917.60,263360397.18
销售费用,36958362.27,37410754.05,43914383.74,40627137.88,61080090.62,102646148.86
管理费用,66373172.05,73421467.10,73432786.02,117315490.29,95762226.75,123928281.49
财务费用,25304346.26,21642762.41,13796936.48,42630199.22,50309504.20,46496474.25
研发费用,0,0,0,0,0,0
资产减值损失,4042784.50,13704699.82,19770011.47,82360337.36,-35130110.70,0
公允价值变动收益,0.00,0.00,0,0,0,0
投资收益,-14881084.80,-12708350.77,-20643315.77,8592724.02,4706694.10,12811339.91
其中:对联营企业和合营企业的投资收益,-14922288.65,-17346640.10,-23791649.94,-20549545.63,553520.86,6245076.64
汇兑收益,0.00,0.00,0,0,0,0
三、营业利润,192666290.06,-47691906.35,580406720.08,397569504.08,838872797.19,554115865.32
加:营业外收入,16584771.57,10351135.59,7486643.18,1094513.76,267427.30,2345308.97
减：营业外支出,1828707.04,2294549.65,5377810.36,1394149.54,843140.91,465308.63
其中：非流动资产处置损失,6242.10,218938.87,326200.54,0,0,0
四、利润总额,207422354.59,-39635320.41,582515552.90,397269868.30,838297083.58,555995865.66
减：所得税费用,57322894.44,18386660.57,174162654.29,108007831.19,221800082.68,134424310.93
五、净利润,150099460.15,-58021980.98,408352898.61,289262037.11,616497000.90,421571554.73
归属于母公司所有者的净利润,131296377.32,-64401603.37,151401321.26,189978786.63,336059228.77,233237854.46
少数股东损益,18803082.83,6379622.39,256951577.35,99283250.48,280437772.13,188333700.27
基本每股收益(元/股),0.210000,-0.080000,0.200000,0.250000,0.430000,0.300000
稀释每股收益(元/股),0.210000,-0.080000,0.200000,0.250000,0.430000,0.300000
七、其他综合收益,0,0,0,0,0,834550.00
八、综合收益总额,150099460.15,-58021980.98,408352898.61,289262037.11,616497000.90,422406104.73
归属于母公司所有者的综合收益总额,131296377.32,-64401603.37,151401321.26,189978786.63,336059228.77,233663474.96
归属于少数股东的综合收益总额,18803082.83,6379622.39,256951577.35,99283250.48,280437772.13,188742629.77
