,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,1140013334.13,973167568.04,910823739.83,1708378850.09,2476366441.62,3045800362.68
交易性金融资产,0,0,0,0,0,0
衍生金融资产,0,0,0,0,0,0
应收票据及应收账款,0,0,2728016436.08,3822580650.55,4135035969.74,2750955246.06
应收票据,1336411224.19,1455634426.12,1382291153.82,1997380101.72,1820147181.78,0
应收账款,542367374.32,887318998.01,1345725282.26,1825200548.83,2379499326.41,2750955246.06
应收款项融资,0,0,0,0,0,2139653853.49
预付款项,64328151.24,71599466.63,74314422.68,125240929.36,137792968.92,190784956.52
其他应收款(合计),0,0,56954961.08,55708404.26,44773308.23,679833566.31
应收利息,0,0,0,0,0,0
应收股利,0,0,0,0,0,0
其他应收款,53589973.18,47264717.93,56954961.08,55708404.26,44773308.23,679833566.31
买入返售金融资产,0,0,0,0,0,0
存货,858304103.11,910562370.29,904794780.95,1105164703.74,1533418471.07,1432437683.26
划分为持有待售的资产,13896465.77,0,0,0,194673818.05,0
一年内到期的非流动资产,0,0,0,0,0,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,1114406933.24,867773149.83,407555538.99,26572265.01,54430895.91,53332787.16
流动资产合计,5123317559.18,5213320696.85,5082459879.61,6843645803.01,8576491873.54,10292798455.48
发放贷款及垫款,0,0,0,0,0,0
可供出售金融资产,179100363.69,8178929.84,8178929.84,8080233.19,0,0
持有至到期投资,0,0,0,0,0,0
长期应收款,0,0,0,0,0,0
长期股权投资,15547635.75,14504333.91,5714317.19,5382394.84,33061273.89,14508630.73
投资性房地产,16864943.03,16901765.75,15061822.75,9740384.71,11291401.67,13549490.45
在建工程(合计),0,0,325146340.29,284518864.63,275082309.69,390303178.86
在建工程,564868273.73,362355688.09,325146340.29,284518864.63,0,0
工程物资,812820.52,0,0,0,0,0
固定资产及清理(合计),0,0,2947173001.90,3271317718.37,3251055307.35,3221353508.84
固定资产净额,2243151051.75,2714376169.70,2947173001.90,3270776909.11,3250887510.94,3219543976.57
固定资产清理,197364.21,0,0,540809.26,167796.41,1809532.27
生产性生物资产,0,0,0,0,0,0
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0,0,0,0
使用权资产,0,0,0,0,0,0
无形资产,1578604842.62,1730905298.13,1811271449.81,1910528383.87,1843351877.53,1809822958.88
开发支出,32466158.59,32615529.45,25858238.49,54554472.20,195510700.20,287571813.28
商誉,707318716.55,1730695578.31,3142163256.79,3549847523.10,3543948523.10,3353681911.03
长期待摊费用,44482974.11,53291352.63,53613560.97,67854894.48,73497172.46,93383086.03
递延所得税资产,99336586.11,91126354.37,86979461.02,112103085.07,109852191.34,125819106.02
其他非流动资产,61173088.98,50986981.03,48127934.41,77889974.62,102307481.67,473417428.47
非流动资产合计,5543924819.64,6805937981.21,8469288313.46,9351817929.08,9453440271.48,9810727276.76
资产总计,10667242378.82,12019258678.06,13551748193.07,16195463732.09,18029932145.02,20103525732.24
短期借款,31710810.16,0,19880542.72,30000000.00,35000000.00,30000000.00
交易性金融负债,0,0,0,0,0,0
应付票据及应付账款,0,0,903636310.63,1132148180.15,1041502627.23,1027314008.58
应付票据,220980513.47,298620259.31,329243478.62,434085845.43,375297826.57,318788678.21
应付账款,504671860.88,625927061.06,574392832.01,698062334.72,666204800.66,708525330.37
预收款项,228540828.03,336935469.57,264897132.86,448413572.65,0,0
应付手续费及佣金,0,0,0,0,0,0
应付职工薪酬,330891242.07,361155278.64,466207321.55,538337434.01,648925639.11,781472900.19
应交税费,207869029.80,211718852.18,248720325.32,277104881.41,293400514.10,311375919.25
其他应付款(合计),0,0,1883459276.40,2578413241.57,3584349539.85,3722877538.45
应付利息,25417354.16,14758333.44,14758333.48,14781896.02,930600.00,0
应付股利,0,0,0,0,0,0
其他应付款,1115315292.98,1451593129.72,1868700942.92,2563631345.55,3583418939.85,3722877538.45
预提费用,0,0,0,0,0,0
一年内的递延收益,0,0,0,0,0,0
应付短期债券,0,0,0,0,0,0
一年内到期的非流动负债,5225455.00,716365.00,225455.00,500068712.14,225450.00,0
其他流动负债,0,0,0,0,14971211.42,22290243.83
流动负债合计,2671085535.16,3301424748.92,3787026364.48,5504486021.93,6316555103.95,6693187606.22
长期借款,9883634.00,676360.00,450905.00,225450.00,0,0
应付债券,498606670.67,498999728.06,499411622.63,0,0,0
租赁负债,0,0,0,0,0,0
长期应付职工薪酬,33668920.30,31614184.08,29074491.19,27335436.47,24678896.07,20746664.72
长期应付款(合计),0,0,9622936.11,10063028.37,10158472.86,10211709.50
长期应付款,0,0,0,0,0,0
专项应付款,9621695.00,10322570.80,9622936.11,10063028.37,0,0
预计非流动负债,14269852.39,9950000.00,0,0,1558592.00,1558592.00
递延所得税负债,73599785.59,98517803.34,120095582.74,133348261.04,133101496.21,140593636.76
长期递延收益,360984968.14,393613198.50,384710898.19,395323712.44,375382638.99,355349581.71
其他非流动负债,0,0,0,0,0,0
非流动负债合计,1000635526.09,1043693844.78,1043366435.86,566295888.32,544880096.13,528460184.69
负债合计,3671721061.25,4345118593.70,4830392800.34,6070781910.25,6861435200.08,7221647790.91
实收资本(或股本),978900000.00,978900000.00,978900000.00,978900000.00,978900000.00,978900000.00
资本公积,1146680298.27,1108361025.48,1101078709.11,1180758417.33,1180758417.33,1180758417.33
减：库存股,0,0,0,0,0,0
其他综合收益,-10045125.79,-9825987.79,-10208963.30,-11460682.05,-8950737.13,-3549168.84
专项储备,0,0,0,0,0,0
盈余公积,468234204.58,535907182.46,535907182.46,535907182.46,535907182.46,535907182.46
一般风险准备,0,0,0,0,0,0
未分配利润,4176175905.61,4958338263.40,6009343862.62,7154407112.34,8141104211.99,9871827980.18
归属于母公司股东权益合计,6759945282.67,7571680483.55,8615020790.89,9838512030.08,10827719074.65,12563844411.13
少数股东权益,235576034.90,102459600.81,106334601.84,286169791.76,340777870.29,318033530.20
所有者权益(或股东权益)合计,6995521317.57,7674140084.36,8721355392.73,10124681821.84,11168496944.94,12881877941.33
负债和所有者权益(或股东权益)总计,10667242378.82,12019258678.06,13551748193.07,16195463732.09,18029932145.02,20103525732.24
