,20141231,20141231,20151231,20151231,20161231,20161231,20171231,20181231,20191231
一、营业总收入,255656341.72,255656341.72,273229195.97,273229195.97,329642788.78,329642788.78,439734381.50,496688658.45,598224427.85
营业收入,255656341.72,255656341.72,273229195.97,273229195.97,329642788.78,329642788.78,439734381.50,496688658.45,598224427.85
二、营业总成本,226940646.39,226940646.39,244187273.76,244187273.76,293191014.45,293191014.45,386683562.97,454178604.02,554306076.62
营业成本,177443969.45,177443969.45,191808797.93,191808797.93,236287140.88,236287140.88,313919208.93,353793698.40,463921063.47
营业税金及附加,442944.67,442944.67,1395146.90,1395146.90,2314198.29,2314198.29,1722090.59,551493.90,1507990.08
销售费用,9948194.92,9948194.92,8611695.38,8611695.38,9370812.01,9370812.01,10655848.05,13022082.65,11456744.17
管理费用,29946980.14,29946980.14,32768517.97,32768517.97,38305325.03,38305325.03,49886302.29,17735593.63,19402147.81
财务费用,2978510.63,2978510.63,1756470.62,1756470.62,2635658.35,2635658.35,4341197.63,7285499.12,11920781.70
研发费用,0,0,0,0,0,0,0,44988486.57,46097349.39
资产减值损失,6180046.58,6180046.58,7846644.96,7846644.96,4277879.89,4277879.89,6158915.48,16801749.75,0
公允价值变动收益,0,0,0,0,0,0,0,0,0
投资收益,-817692.63,-817692.63,0,0,-896590.33,-896590.33,0,169131.51,2023679.37
其中:对联营企业和合营企业的投资收益,-1128535.09,-1128535.09,0,0,0,0,0,0,-258519.95
汇兑收益,0,0,0,0,0,0,0,0,0
三、营业利润,27898002.70,27898002.70,29041922.21,29041922.21,35555184.00,35555184.00,56754775.60,56735470.29,38216912.39
加:营业外收入,1101107.52,1101107.52,2455129.53,2455129.53,4480115.60,4480115.60,2202400.75,139632.30,274378.22
减：营业外支出,481275.66,481275.66,516025.41,516025.41,263082.09,263082.09,57151.01,214077.92,3788.69
其中：非流动资产处置损失,65294.06,65294.06,507324.41,507324.41,0,0,0,0,0
四、利润总额,28517834.56,28517834.56,30981026.33,30981026.33,39772217.51,39772217.51,58900025.34,56661024.67,38487501.92
减：所得税费用,3500960.91,3500960.91,3419231.72,3419231.72,1614511.74,1614511.74,504483.80,3376795.30,1901278.32
五、净利润,25016873.65,25016873.65,27561794.61,27561794.61,38157705.77,38157705.77,58395541.54,53284229.37,36586223.60
归属于母公司所有者的净利润,25554635.39,25554635.39,27705110.29,27705110.29,38462474.05,38462474.05,58830990.04,54185088.21,36850464.40
少数股东损益,-537761.74,-537761.74,-143315.68,-143315.68,-304768.28,-304768.28,-435448.50,-900858.84,-264240.80
基本每股收益(元/股),0,0,0.360000,0.360000,0.510000,0.510000,0.660000,0.380000,0.260000
稀释每股收益(元/股),0,0,0.360000,0.360000,0.510000,0.510000,0.660000,0.380000,0.260000
七、其他综合收益,36544.48,36544.48,1016507.53,1016507.53,711574.30,711574.30,-634110.96,735629.17,252368.86
八、综合收益总额,25053418.13,25053418.13,28578302.14,28578302.14,38869280.07,38869280.07,57761430.58,54019858.54,36838592.46
归属于母公司所有者的综合收益总额,25591179.87,25591179.87,28721617.82,28721617.82,39174048.35,39174048.35,58196879.08,54920717.38,37102833.26
归属于少数股东的综合收益总额,-537761.74,-537761.74,-143315.68,-143315.68,-304768.28,-304768.28,-435448.50,-900858.84,-264240.80
