,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,5449811722.25,6269651513.74,8284276792.90,8742253976.01,11247348576.93,16625502456.84
收到的税费返还,0,0,0,0,3108245.68,0
收到的其他与经营活动有关的现金,63408330.74,29455225.90,54929678.49,214894040.93,477695616.56,282157816.20
经营活动现金流入小计,5513220052.99,6299106739.64,8339206471.39,8957148016.94,11728152439.17,16907660273.04
购买商品、接受劳务支付的现金,5219599600.02,6009810526.87,7768721094.43,8667459407.20,10858964403.09,15291665313.38
支付给职工以及为职工支付的现金,96424352.45,112861262.80,129151853.02,170634090.84,232883436.45,317705516.11
支付的各项税费,129713078.06,160018350.73,211330320.14,246916902.37,242581896.53,393145700.81
支付的其他与经营活动有关的现金,199900611.04,123662350.51,121618086.44,204732113.29,371422501.71,492231217.19
经营活动现金流出小计,5645637641.57,6406352490.91,8230821354.03,9289742513.70,11705852237.78,16494747747.49
经营活动产生的现金流量净额,-132417588.58,-107245751.27,108385117.36,-332594496.76,22300201.39,412912525.55
收回投资所收到的现金,1000000.00,4153000.00,0,0,0,75046000.00
取得投资收益所收到的现金,0,0,0,7866808.22,26398488.41,17288735.97
处置固定资产、无形资产和其他长期资产所收回的现金净额,60640.00,4920.00,55962.00,14162.00,0,19002148.00
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,0,0,0,1260000000.00,1707000000.00,1349300000.00
投资活动现金流入小计,1060640.00,4157920.00,55962.00,1267880970.22,1733398488.41,1460636883.97
购建固定资产、无形资产和其他长期资产所支付的现金,121928402.59,135011993.41,127332756.57,189756762.00,271611993.16,249535723.86
投资所支付的现金,0,0,51716000.00,23330000.00,678413876.42,0
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0
支付的其他与投资活动有关的现金,0,0,0,1610000000.00,1432000000.00,1274300000.00
投资活动现金流出小计,121928402.59,135011993.41,179048756.57,1823086762.00,2382025869.58,1523835723.86
投资活动产生的现金流量净额,-120867762.59,-130854073.41,-178992794.57,-555205791.78,-648627381.17,-63198839.89
吸收投资收到的现金,541754000.00,0,1625269950.80,9800000.00,52500000.00,11210000.00
其中：子公司吸收少数股东投资收到的现金,0,0,0,9800000.00,52500000.00,11210000.00
取得借款收到的现金,1198843444.43,1039370000.00,363000000.00,873670000.00,1783670000.00,2356220000.00
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,139364865.21,112440049.68,33516021.09,0,0,340599973.47
筹资活动现金流入小计,1879962309.64,1151810049.68,2021785971.89,883470000.00,1836170000.00,2708029973.47
偿还债务支付的现金,1159620000.00,992883444.43,781120000.00,513000000.00,753720000.00,1757270000.00
分配股利、利润或偿付利息所支付的现金,94012152.07,71868023.29,96971349.05,126275359.77,237906730.43,294368857.72
其中：子公司支付给少数股东的股利、利润,0,0,0,7044642.00,7705368.00,19887600.00
支付其他与筹资活动有关的现金,149151975.74,9198943.80,46130048.00,0,144147286.80,274463652.58
筹资活动现金流出小计,1402784127.81,1073950411.52,924221397.05,639275359.77,1135774017.23,2326102510.30
筹资活动产生的现金流量净额,477178181.83,77859638.16,1097564574.84,244194640.23,700395982.77,381927463.17
四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0
五、现金及现金等价物净增加额,223892830.66,-160240186.52,1026956897.63,-643605648.31,74068802.99,731641148.83
