,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,2544082918.56,3241307721.71,4139802453.78,4389217691.09,4955943863.03,5540849673.88
收到的税费返还,39958474.46,44386337.58,80577884.39,90123733.37,225259275.69,153573993.33
收到的其他与经营活动有关的现金,55601138.04,118676082.13,59583631.83,59651611.28,49993089.16,108331313.68
经营活动现金流入小计,2639642531.06,3404370141.42,4279963970.00,4538993035.74,5231196227.88,5802754980.89
购买商品、接受劳务支付的现金,1893160614.87,2481502926.02,3167604086.99,3402392203.43,4080338601.07,4513704541.57
支付给职工以及为职工支付的现金,364482028.83,414046153.24,474922388.51,534497746.55,576314877.61,648739377.25
支付的各项税费,75060400.79,88540195.59,114778644.21,97012059.93,62799963.70,95493768.56
支付的其他与经营活动有关的现金,181350034.06,279906126.88,341721637.28,223964822.89,228310664.10,278700507.50
经营活动现金流出小计,2514053078.55,3263995401.73,4099026756.99,4257866832.80,4947764106.48,5536638194.88
经营活动产生的现金流量净额,125589452.51,140374739.69,180937213.01,281126202.94,283432121.40,266116786.01
收回投资所收到的现金,0,0,0,0,0,0
取得投资收益所收到的现金,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产所收回的现金净额,297112.87,118608.17,423319.31,323965.00,274900.60,442538.64
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0.00
收到的其他与投资活动有关的现金,0,438596848.93,526910972.30,394220860.57,380361239.57,1318267396.72
投资活动现金流入小计,297112.87,438715457.10,527334291.61,394544825.57,380636140.17,1318709935.36
购建固定资产、无形资产和其他长期资产所支付的现金,100958709.69,123070601.62,250612409.15,329597896.71,328311690.25,315218963.71
投资所支付的现金,0,30000000.00,0,69000000.00,0,0.00
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0.00
支付的其他与投资活动有关的现金,440595000.00,650000000.00,120000000.00,89375000.00,372603200.00,1308315200.00
投资活动现金流出小计,541553709.69,803070601.62,370612409.15,487972896.71,700914890.25,1623534163.71
投资活动产生的现金流量净额,-541256596.82,-364355144.52,156721882.46,-93428071.14,-320278750.08,-304824228.35
吸收投资收到的现金,700967150.85,37015160.00,77920000.00,0,178945160.00,821316176.28
其中：子公司吸收少数股东投资收到的现金,0,0,77920000.00,0,0,0.00
取得借款收到的现金,30009878.93,0,74000000.00,0,16016221.59,31036188.95
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,0,0,0,0
筹资活动现金流入小计,730977029.78,37015160.00,151920000.00,0.00,194961381.59,852352365.23
偿还债务支付的现金,60969000.00,30009878.93,0,0,0,5000000.00
分配股利、利润或偿付利息所支付的现金,48545166.27,104439971.32,103006168.25,104871041.54,109309894.35,116080328.81
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0.00
支付其他与筹资活动有关的现金,3625252.09,0,4840960.00,740364.90,9602394.70,39967950.87
筹资活动现金流出小计,113139418.36,134449850.25,107847128.25,105611406.44,118912289.05,161048279.68
筹资活动产生的现金流量净额,617837611.42,-97434690.25,44072871.75,-105611406.44,76049092.54,691304085.55
四、汇率变动对现金及现金等价物的影响,-2157729.44,294074.40,6674315.02,-2304868.85,5274308.04,3871633.05
五、现金及现金等价物净增加额,200012737.67,-321121020.68,388406282.24,79781856.51,44476771.90,656468276.26
