,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,3255815330.12,5860562868.21,13476864737.29,15913108526.21,17279428637.03,13649644463.42
营业收入,3255815330.12,5860562868.21,13476864737.29,15913108526.21,17279428637.03,13649644463.42
二、营业总成本,3061642658.65,5541099051.95,12927167024.59,15796295969.80,18160438009.44,14432206784.22
营业成本,2795564808.58,5197524787.11,11995043383.28,14203047301.14,15686277622.16,12551904401.10
营业税金及附加,5477200.11,13436719.96,39127089.21,47384889.70,57669813.85,49758898.67
销售费用,69502487.97,88627133.13,309600231.83,323124529.26,416738122.04,519904845.61
管理费用,193778051.85,239933850.30,463405007.55,594579358.48,401209378.44,489978731.58
财务费用,-1861308.34,-4950696.39,119360521.42,303801165.33,300290725.73,326368888.63
研发费用,0,0,0,0,370085571.59,494291018.63
资产减值损失,-818581.52,6527257.84,630791.30,324358725.89,928166775.63,0
公允价值变动收益,-10036502.19,205701.93,1756988.55,16630116.55,0,0
投资收益,-18832691.83,1946257.27,-10415214.50,134002643.02,-96972237.53,-6051821.84
其中:对联营企业和合营企业的投资收益,-1613167.78,2219393.70,-2706125.84,-67022644.87,769037.45,8649898.77
汇兑收益,0,0,0,-60842.61,0,0
三、营业利润,165303477.45,321615775.46,541039486.75,324390861.42,-956442231.34,-3267318556.03
加:营业外收入,7799158.44,18783442.58,29963583.54,324733254.94,194823216.81,160215190.87
减：营业外支出,3141131.85,7367562.11,4907930.54,16932141.38,22285121.56,29844415.52
其中：非流动资产处置损失,1053506.66,5343074.12,1144445.83,0,0,0
四、利润总额,169961504.04,333031655.93,566095139.75,632191974.98,-783904136.09,-3136947780.68
减：所得税费用,22132435.99,56543815.95,95794097.52,169862803.36,30837456.86,-55841919.11
五、净利润,147829068.05,276487839.98,470301042.23,462329171.62,-814741592.95,-3081105861.57
归属于母公司所有者的净利润,140005834.57,265164636.47,429421057.66,462257801.50,-802557755.21,-3069709134.56
少数股东损益,7823233.48,11323203.51,40879984.57,71370.12,-12183837.74,-11396727.01
基本每股收益(元/股),0.159500,0.253500,0.112200,0.135100,-0.234600,-0.892000
稀释每股收益(元/股),0.159500,0.253500,0.112200,0.135100,-0.234600,-0.892000
七、其他综合收益,18798225.21,2213783.28,504257.04,4890624.93,13426143.44,5641012.09
八、综合收益总额,166627293.26,278701623.26,470805299.27,467219796.55,-801315449.51,-3075464849.48
归属于母公司所有者的综合收益总额,158804059.78,267378419.75,429925314.70,467148426.43,-789131611.77,-3064068122.47
归属于少数股东的综合收益总额,7823233.48,11323203.51,40879984.57,71370.12,-12183837.74,-11396727.01
