,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,2509673014.92,2279308415.68,2614187656.35,2640861074.44,2667361464.69,3155092680.59
收到的税费返还,31667478.40,33806623.40,24981569.69,33855623.70,41023009.68,41807941.57
收到的其他与经营活动有关的现金,66252419.92,33440689.22,25489349.55,43867918.22,33869064.46,34967745.51
经营活动现金流入小计,2607592913.24,2346555728.30,2664658575.59,2718584616.36,2742253538.83,3231868367.67
购买商品、接受劳务支付的现金,1846914018.87,1540636658.57,1747618214.44,1866151814.44,1776874156.73,2233070264.98
支付给职工以及为职工支付的现金,365409882.82,380151467.06,375434758.31,378412861.01,397050282.27,406574141.42
支付的各项税费,122437880.95,117096311.14,152867438.50,144728964.66,161322762.91,129920297.11
支付的其他与经营活动有关的现金,182587463.13,160208941.65,188128652.04,155705847.21,156785462.44,179686399.19
经营活动现金流出小计,2517349245.77,2198093378.42,2464049063.29,2544999487.32,2492032664.35,2949251102.70
经营活动产生的现金流量净额,90243667.47,148462349.88,200609512.30,173585129.04,250220874.48,282617264.97
收回投资所收到的现金,0,81066.00,1241795.68,8805170.11,800000.00,13067016.48
取得投资收益所收到的现金,5974639.16,4848298.29,4167255.02,21578162.66,11973552.43,13767877.79
处置固定资产、无形资产和其他长期资产所收回的现金净额,975497.89,2962710.93,39160625.41,2172202.76,1879238.57,2735813.78
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,13000000.00,11540000.00,1010000.00,0,0,0
投资活动现金流入小计,19950137.05,19432075.22,45579676.11,32555535.53,14652791.00,29570708.05
购建固定资产、无形资产和其他长期资产所支付的现金,70536126.79,42915093.82,51642306.17,93088399.94,139922257.98,110875025.08
投资所支付的现金,10911000.00,37454130.24,12361189.94,16525304.94,8400000.00,3750000.00
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0
支付的其他与投资活动有关的现金,0,0,0,1000000.00,0,32273840.00
投资活动现金流出小计,81447126.79,80369224.06,64003496.11,110613704.88,148322257.98,146898865.08
投资活动产生的现金流量净额,-61496989.74,-60937148.84,-18423820.00,-78058169.35,-133669466.98,-117328157.03
吸收投资收到的现金,0,3450000.00,53081900.53,0,0,0
其中：子公司吸收少数股东投资收到的现金,0,0,53081900.53,0,0,0
取得借款收到的现金,610600000.00,840100000.00,650231778.00,652600000.00,674720000.00,666910000.00
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,9387295.03,0,3275.77,16419898.77,13466533.42,13894286.37
筹资活动现金流入小计,619987295.03,843550000.00,703316954.30,669019898.77,688186533.42,680804286.37
偿还债务支付的现金,647000000.00,820100000.00,591731778.00,635100000.00,651610000.00,694805000.00
分配股利、利润或偿付利息所支付的现金,79625012.80,100466670.68,61707764.60,57037804.28,107363015.78,58084745.00
其中：子公司支付给少数股东的股利、利润,43831138.45,26923514.34,37493868.06,30549627.02,39927468.04,32141312.17
支付其他与筹资活动有关的现金,145193.75,0,801200.00,17514524.62,26094394.68,19400744.73
筹资活动现金流出小计,726770206.55,920566670.68,654240742.60,709652328.90,785067410.46,772290489.73
