,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,2291637767.18,2421097981.22,2664269368.28,2650469119.93,2279104344.85,1827780711.42
收到的税费返还,1630976.57,2295956.20,2690455.12,5934291.26,1250335.16,2676885.02
收到的其他与经营活动有关的现金,51591395.41,70977966.54,237782962.77,147316650.65,101117289.54,91786755.39
经营活动现金流入小计,2344860139.16,2494371903.96,2904742786.17,2803720061.84,2381471969.55,1922244351.83
购买商品、接受劳务支付的现金,1366018055.08,1316778264.71,1341757522.36,1325154994.58,1132644300.00,777071886.84
支付给职工以及为职工支付的现金,589945863.47,644686025.31,724785308.39,708283978.81,719677141.47,608119702.09
支付的各项税费,160068522.83,202451937.57,218762471.91,211441333.49,171194352.01,108547991.25
支付的其他与经营活动有关的现金,139942802.97,132313938.48,167916790.15,280374890.65,236430281.32,256585177.67
经营活动现金流出小计,2255975244.35,2296230166.07,2453222092.81,2525255197.53,2259946074.80,1750324757.85
经营活动产生的现金流量净额,88884894.81,198141737.89,451520693.36,278464864.31,121525894.75,171919593.98
收回投资所收到的现金,5500000.00,0,200839.53,3348089.67,0,0
取得投资收益所收到的现金,64333853.64,49057775.60,33564509.16,44379252.61,27883430.16,17214556.45
处置固定资产、无形资产和其他长期资产所收回的现金净额,963606.00,878593.20,25646850.06,3814647.06,23716428.98,20538341.74
处置子公司及其他营业单位收到的现金净额,0,0,0,1144712.25,18972456.18,55495647.63
收到的其他与投资活动有关的现金,8622783.63,0,50000000.00,0,10000000.00,11000000.00
投资活动现金流入小计,79420243.27,49936368.80,109412198.75,52686701.59,80572315.32,104248545.82
购建固定资产、无形资产和其他长期资产所支付的现金,137737352.79,81594961.70,129749768.56,146099513.72,137662851.38,99974825.94
投资所支付的现金,0,2997086.00,5000000.00,0,0,0
取得子公司及其他营业单位支付的现金净额,0,1864017.05,0,0,0,0
支付的其他与投资活动有关的现金,0,53670.64,0,3373303.11,0,0
投资活动现金流出小计,137737352.79,86509735.39,134749768.56,149472816.83,137662851.38,99974825.94
投资活动产生的现金流量净额,-58317109.52,-36573366.59,-25337569.81,-96786115.24,-57090536.06,4273719.88
吸收投资收到的现金,58934485.15,0,0,0,0,0
其中：子公司吸收少数股东投资收到的现金,58934485.15,0,0,0,0,0
取得借款收到的现金,640000000.00,556000000.00,173000000.00,17200000.00,0,0
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,8907465.00,19570000.00,3710000.00,11890000.00,0,0
筹资活动现金流入小计,707841950.15,575570000.00,176710000.00,29090000.00,0.00,0.00
偿还债务支付的现金,526026750.00,716000000.00,556000000.00,143200000.00,0,0
分配股利、利润或偿付利息所支付的现金,84554148.34,86337208.36,69661616.80,59551205.80,64745497.04,75258300.34
其中：子公司支付给少数股东的股利、利润,3928114.28,6384953.75,4199188.69,4464504.33,5494046.84,14611602.34
支付其他与筹资活动有关的现金,11899770.07,13626117.53,19460167.12,12677573.77,0,0
筹资活动现金流出小计,622480668.41,815963325.89,645121783.92,215428779.57,64745497.04,75258300.34
筹资活动产生的现金流量净额,85361281.74,-240393325.89,-468411783.92,-186338779.57,-64745497.04,-75258300.34
四、汇率变动对现金及现金等价物的影响,16328.31,76535.75,1078355.16,-1477355.76,2505566.45,1148460.83
五、现金及现金等价物净增加额,115945395.34,-78748418.84,-41150305.21,-6137386.26,2195428.10,102083474.35
