,20141231,20151231,20161231,20171231,20181231,20191231
一、营业收入,2721722488.96,6748452672.79,4671462425.22,4390587320.59,3766119304.82,4349514734.00
手续费及佣金净收入,1699543279.17,4846866931.53,3590407020.03,3215270392.65,2163692527.40,2329629723.52
代理买卖证券业务净收入,1018058381.46,3132309443.32,1512081395.34,1235101328.48,993039771.43,1140360748.84
证券承销业务净收入,460522667.75,1142089020.26,1304770570.33,1367356047.21,721250500.79,901273881.41
受托客户资产管理业务净收入,112203987.45,244201101.43,174816717.53,189175352.95,133374679.20,96265359.51
利息净收入,332556563.69,867665933.72,682550112.76,718175601.47,580423164.74,770797631.77
其中:利息收入,566388988.35,1685273292.81,1392380853.96,1234673482.17,1205344579.37,1352680715.66
利息支出,233832424.66,817607359.09,709830741.20,516497880.70,624921414.63,581883083.89
投资收益,694607072.48,999370451.87,528688946.43,585166827.97,845784686.32,994000895.19
其中:对联营企业和合营企业的投资收益,3633183.98,60664012.53,25270031.58,-17142905.18,-43255109.08,-2291326.02
公允价值变动损益,-5262677.51,35471553.48,-127418025.95,-133671855.48,168693440.74,245401722.57
汇兑损益,6259.74,-3326286.09,-4148943.08,4162944.13,-2211394.53,-1286862.65
其他业务收入,271991.39,2404088.28,1383315.03,1483409.85,1682239.30,37372.29
二、营业支出,1652562078.23,3649441871.65,3034127104.63,2886498899.86,2501907235.06,2697059807.33
营业税金及附加,151960232.00,382883217.11,115811815.50,27879595.53,19717766.33,21668700.57
管理费用,1499817501.93,3240897639.15,2905305644.44,2833092931.61,2298738791.86,2661882213.14
研发费用,0,0,0,0,0,0
资产减值损失,626087.38,25661015.39,13009644.69,25526372.72,183450676.87,0
其他业务成本,158256.92,0,0,0,0,0
三、营业利润,1069160410.73,3099010801.14,1637335320.59,1504088420.73,1264212069.76,1652454926.67
加:营业外收入,8266863.73,30679544.64,99349733.31,102907329.56,101610050.42,57522113.60
减:营业外支出,2275807.43,1472153.54,13595917.94,4098429.87,5146684.72,4276203.05
四、利润总额,1075151467.03,3128218192.24,1723089135.96,1602897320.42,1360675435.46,1705700837.22
减:所得税,238564701.94,770067537.30,429557491.05,400570633.98,337553871.20,407637958.36
五、净利润,836586765.09,2358150654.94,1293531644.91,1202326686.44,1023121564.26,1298062878.86
归属于母公司所有者的净利润,836489632.37,2359776226.13,1298730528.61,1201432521.06,1010492527.44,1298539701.33
少数股东损益,97132.72,-1625571.19,-5198883.70,894165.38,12629036.82,-476822.47
基本每股收益(元/股),0.323000,0.801000,0.429000,0.397000,0.334000,0.429000
稀释每股收益(元/股),0.323000,0.801000,0.429000,0.397000,0.334000,0.429000
七、其他综合收益,-105163591.84,-86635276.07,-38256992.09,288917592.04,-215323065.75,123213097.10
八、综合收益总额,731423173.25,2271515378.87,1255274652.82,1491244278.48,807798498.51,1421275975.96
归属于母公司所有者的综合收益总额,728787566.25,2273113326.91,1260344076.99,1489933816.32,794890459.91,1421752798.38
归属于少数股东的综合收益总额,2635607.00,-1597948.04,-5069424.17,1310462.16,12908038.60,-476822.42
