,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,1035668077.15,753413371.35,517551527.66,1127410595.12,1552802386.96,1836305635.88
交易性金融资产,18721377.12,54636343.44,38775809.79,43967102.03,108108.00,20108108.00
衍生金融资产,0,0,0,0,0,0
应收票据及应收账款,0,0,37567150.77,493856205.24,620641287.41,133250107.44
应收票据,21620000.00,0,1495825.87,0,0,0
应收账款,19255171.71,9352024.88,36071324.90,493856205.24,620641287.41,133250107.44
应收款项融资,0,0,0,0,0,0
预付款项,35109178.04,75613676.18,147083952.13,197986466.10,482992702.32,849206792.06
其他应收款(合计),0,0,9285392.74,143479734.12,43675330.45,19284764.30
应收利息,0,0,0,0,2961401.53,0
应收股利,0,0,2776500.00,871217.42,0,0
其他应收款,20281144.27,16865955.19,6508892.74,142608516.70,40713928.92,19284764.30
买入返售金融资产,0.00,0,0,0,0,0
存货,758595707.08,726845824.47,568126507.06,506779816.41,442450265.83,34473864.66
划分为持有待售的资产,0,0,0,0,0,0
一年内到期的非流动资产,0,0,0,0,0,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,359300747.86,261541468.07,65195597.18,9643012.77,14759515.77,34515503.66
流动资产合计,2268551403.23,1898268663.58,1383585937.33,2522480859.93,3157429596.74,2927144776.00
发放贷款及垫款,0,0,0,0,0,0
可供出售金融资产,304529091.03,325531449.64,170427923.35,149126589.72,90605888.08,0
持有至到期投资,218030328.34,218030328.34,218030328.34,218030328.34,0,0
长期应收款,0,0,0,0,0,0
长期股权投资,354664216.36,503551086.84,419988438.04,541038351.73,559073221.43,391090470.50
投资性房地产,185029775.74,175680007.76,172940438.48,186615044.41,179969740.84,171599154.86
在建工程(合计),0,0,53136782.74,45905407.07,55202342.59,834422.58
在建工程,3360005284.97,97349580.91,53136782.74,45905407.07,55202342.59,834422.58
工程物资,0,0,0,0,0,0
固定资产及清理(合计),0,0,5185424913.91,5437189929.98,4923946325.34,581919616.23
固定资产净额,2207817451.57,5368251105.44,5185424913.91,5437189929.98,4923946325.34,581919616.23
固定资产清理,0,0,0,0,0,0
生产性生物资产,0,0,0,0,0,0
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0,0,0,0
使用权资产,0,0,0,0,0,0
无形资产,411743741.48,513704025.94,534587506.65,705603132.23,677667518.59,327412480.59
开发支出,0,0,0,0,0,0
商誉,0,0,0,0,0,0
长期待摊费用,0,0,0,7883889.61,7877254.12,8863985.48
递延所得税资产,3012705.57,5501084.01,5952701.42,14088308.48,10673229.42,17782932.96
其他非流动资产,71877836.02,0,0,31209097.55,47259097.55,51133404.82
非流动资产合计,7116710431.08,7207598668.88,6760489032.93,7336690079.12,6552274617.96,1619032406.09
资产总计,9385261834.31,9105867332.46,8144074970.26,9859170939.05,9709704214.70,4546177182.09
短期借款,1646655863.94,1859816995.56,1544241294.10,2090647500.00,1940962551.72,255666000.00
交易性金融负债,0,0,0,0,0,0
应付票据及应付账款,0,0,973356017.92,1031391345.59,634400656.94,103469438.80
应付票据,0,0,0,0,0,0
应付账款,979570474.70,833165121.62,973356017.92,958396719.95,634400656.94,103469438.80
预收款项,81608272.59,84722123.57,84097391.49,80269292.73,630377020.69,470522248.36
应付手续费及佣金,0,0,0,0,0,0
应付职工薪酬,41558839.85,33989836.08,36942809.11,41095727.03,25814062.34,5203904.81
应交税费,38724916.67,64746765.05,69095091.30,259980319.86,225123895.46,63403152.93
其他应付款(合计),0,0,28730172.59,449060797.89,224006911.32,196692145.38
应付利息,14199318.06,11761649.04,10629190.60,10761042.01,8116890.76,518279.39
应付股利,3950264.29,4009145.84,4035399.79,11047712.96,11624812.31,7965523.11
其他应付款,18491775.83,37595019.26,14065582.20,427252042.92,204265208.25,188208342.88
预提费用,0,0,0,0,0,0
一年内的递延收益,0,0,0,0,0,0
应付短期债券,0,0,0,0,0,0
一年内到期的非流动负债,364090000.00,515310400.00,615546000.00,776173100.00,1116657760.00,25000000.00
其他流动负债,0,0,0,0,0,0
流动负债合计,3188849725.93,3445117056.02,3352008776.51,4655623457.46,4797342858.47,1119956890.28
长期借款,4074999000.00,3605015200.00,3036913000.00,2247385600.00,1581889840.00,12150000.00
应付债券,0,0,0,0,0,0
租赁负债,0,0,0,0,0,0
长期应付职工薪酬,0,0,0,0,0,0
长期应付款(合计),0,0,20000000.00,20000000.00,20000000.00,20000000.00
长期应付款,0,0,0,0,0,0
专项应付款,20000000.00,20000000.00,20000000.00,20000000.00,0,20000000.00
预计非流动负债,0,0,0,0,10294800.00,0
递延所得税负债,49406593.60,47728571.67,9450103.75,4488443.74,0,5689487.40
长期递延收益,3446000.00,3281904.80,4023103.78,4872981.36,4442707.44,0
其他非流动负债,206016666.67,196616666.67,187216666.67,210816666.67,201416666.59,192016666.51
非流动负债合计,4353868260.27,3872642343.14,3257602874.20,2487563691.77,1818044014.03,229856153.91
负债合计,7542717986.20,7317759399.16,6609611650.71,7143187149.23,6615386872.50,1349813044.19
实收资本(或股本),386100000.00,386100000.00,386100000.00,465732464.00,472082464.00,471774464.00
资本公积,169474299.01,169509328.45,171521831.04,1115950889.11,1142290246.36,1147802831.42
减：库存股,0,0,0,0,0,27716080.00
其他综合收益,153431952.20,328836859.04,131847400.34,98095258.73,107318873.85,87684895.32
专项储备,0,0,0,0,198712.56,815351.38
盈余公积,120370926.52,124657035.10,131945748.92,157128313.15,171753957.99,176628688.47
一般风险准备,0,0,0,0,0,0
未分配利润,359952474.16,340053815.36,353486004.49,404825963.59,697331821.50,1175136172.80
归属于母公司股东权益合计,1189329651.89,1349157037.95,1174900984.79,2241732888.58,2590976076.26,3032126323.39
少数股东权益,653214196.22,438950895.35,359562334.76,401898347.46,503341265.94,164237814.51
所有者权益(或股东权益)合计,1842543848.11,1788107933.30,1534463319.55,2643631236.04,3094317342.20,3196364137.90
负债和所有者权益(或股东权益)总计,9385261834.31,9105867332.46,8144074970.26,9859170939.05,9709704214.70,4546177182.09
