,20200930,20200630,20200331,20191231,20190630,20181231,20180630,20171231,20161231,20151231,19700101,
货币资金,134441477.67,105312886.02,86680109.18,97191943.00,179536911.88,89715456.17,86469869.58,162467061.99,79777378.38,123122120.35,0,
交易性金融资产,0,0,0,0,0,0,0,179506.85,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,498737717.66,494999569.89,404701521.95,454864217.29,553983664.73,462387427.69,400381211.34,467792271.19,459520304.67,374312263.31,0,
应收票据,0,0,0,0,106568930.50,95517579.18,0,67472000.00,149000000.00,0,0,
应收账款,498737717.66,494999569.89,404701521.95,454864217.29,447414734.23,366869848.51,0,400320271.19,310520304.67,0,0,
应收款项融资,49065900.00,30431262.54,95416790.70,115680000.00,0,0,0,0,0,0,0,
预付款项,0,0,0,11019911.79,14951696.77,16098912.97,14118761.76,13546411.73,9745663.17,1263929.43,0,
其他应收款(合计),1865360.38,1981053.90,1218941.48,1176860.28,2578572.87,2219387.49,15715714.43,25127906.27,69801079.63,66849371.58,0,
应收利息,0,0,0,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,0,0,
其他应收款,0,1981053.90,1218941.48,1176860.28,0,0,0,0,0,0,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,
存货,244119841.17,230675949.18,256557339.31,224970627.12,237362755.65,202873036.42,169517720.54,176636408.07,146305131.28,129764846.56,0,
划分为持有待售的资产,0,0,0,0,0,0,0,45000000.00,0,0,0,
一年内到期的非流动资产,0,0,0,0,3112484.56,5950000.00,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,0,
其他流动资产,19098501.63,21495730.45,32270419.54,34116683.22,22573065.04,12396713.09,1526730.09,3219772.92,2638879.88,76756.60,0,
流动资产合计,958655855.36,900065332.69,890334491.04,939020242.70,1014099151.50,791640933.83,687730007.74,893969339.02,767788437.01,695389287.83,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,67117285.10,67117285.10,67117285.10,13717203.05,13717203.05,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,0,0,
长期应收款,0,0,3150000.00,3150000.00,3150000.00,3150000.00,11900000.00,8750000.00,8750000.00,0,0,
长期股权投资,0,0,0,0,0,0,0,0,60764323.51,73923801.86,0,
投资性房地产,0,0,0,0,0,0,0,0,0,0,0,
在建工程(合计),194542140.80,195970102.91,196225450.06,188818893.27,112033793.42,4602657.80,0,4135315.00,0,0,0,
在建工程,0,195970102.91,196225450.06,188818893.27,0,0,3074289.88,0,0,0,0,
工程物资,0,0,0,0,0,0,0,0,0,0,0,
固定资产及清理(合计),413472374.81,404135638.84,364624527.33,365099204.85,324161592.81,313097654.57,0,295680559.59,300075738.15,0,0,
固定资产净额,0,404135638.84,364624527.33,365099204.85,0,0,304876717.97,0,0,250636030.16,0,
