,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,4120509150.16,4915685873.80,5100597122.86,5852287432.54,7101977675.03,8119963320.36
营业收入,4120509150.16,4915685873.80,5100597122.86,5852287432.54,7101977675.03,8119963320.36
二、营业总成本,3803548908.24,4464088290.06,4714245752.74,5509230112.16,6769512390.68,7681712216.36
营业成本,2886790184.99,3219829902.32,3128565046.00,3221564382.97,3559096424.09,4167227898.91
营业税金及附加,26565304.43,36275531.11,45903307.62,61932976.29,81543805.59,67861901.80
销售费用,652540303.02,881587119.27,1183119195.39,1806316643.80,2664957151.85,2978547866.06
管理费用,214920253.65,294224840.62,336277684.02,370668424.22,332205877.56,348360370.06
财务费用,12351681.08,18004846.36,14550967.69,27889023.41,39595907.58,36201867.47
研发费用,0,0,0,0,77114273.74,83512312.06
资产减值损失,10381181.07,14166050.38,5829552.02,20858661.47,14998950.27,0
公允价值变动收益,0,0,0,0,0,3694347.48
投资收益,22578340.54,13821059.27,37956101.99,19562948.97,41566135.03,41590796.73
其中:对联营企业和合营企业的投资收益,0,-837576.60,-6730585.52,-13980384.53,-6213548.03,-3450380.48
汇兑收益,0,0,0,0,0,0
三、营业利润,339538582.46,465418643.01,424307472.11,411910552.89,419813836.78,539802767.01
加:营业外收入,26956274.94,46357985.28,60084202.60,1908271.24,6491585.63,9504097.88
减：营业外支出,543725.49,5861745.21,3464852.69,5888032.38,9167367.73,4873389.80
其中：非流动资产处置损失,153127.67,581021.99,808342.43,0,0,0
四、利润总额,365951131.91,505914883.08,480926822.02,407930791.75,417138054.68,544433475.09
减：所得税费用,58256009.54,74599708.11,71408440.62,72643944.30,75452374.36,76677961.07
五、净利润,307695122.37,431315174.97,409518381.40,335286847.45,341685680.32,467755514.02
归属于母公司所有者的净利润,292237273.75,420850831.96,407256142.49,330096566.81,335535842.10,454309421.73
少数股东损益,15457848.62,10464343.01,2262238.91,5190280.64,6149838.22,13446092.29
基本每股收益(元/股),0.856700,1.067200,0.516400,0.420100,0.436400,0.596700
稀释每股收益(元/股),0.856700,1.067200,0.516400,0.420100,0.436600,0.596500
七、其他综合收益,349017.08,-724602.55,232738.22,3355344.20,-3412641.79,-1370782.10
八、综合收益总额,308044139.45,430590572.42,409751119.62,338642191.65,338273038.53,466384731.92
归属于母公司所有者的综合收益总额,292586290.83,420253047.95,407535243.92,333150083.23,332344256.04,453147010.51
归属于少数股东的综合收益总额,15457848.62,10337524.47,2215875.70,5492108.42,5928782.49,13237721.41
