,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20161231,19700101,
一、营业总收入,2345727748.91,1231514913.88,652317766.86,4189669077.97,3097820178.20,1948558719.69,827074058.68,3041260062.01,2070253177.85,1342706241.17,582272963.14,1878726596.72,885192256.03,0,
营业收入,2345727748.91,1231514913.88,652317766.86,4189669077.97,3097820178.20,1948558719.69,827074058.68,3041260062.01,2070253177.85,1342706241.17,582272963.14,1878726596.72,885192256.03,0,
二、营业总成本,2235332798.22,1201411141.02,628295933.84,3917902608.10,2925196344.39,1830650678.31,791626549.70,2830659882.14,1889226515.05,1209429654.28,533238183.08,1837933623.50,877177469.04,0,
营业成本,2076238844.63,1089341286.40,568247541.56,3603077853.44,2687144437.52,1682542795.42,727430846.57,2535814076.04,1718451021.95,1093652513.69,478511673.88,1600498814.15,778088284.06,0,
营业税金及附加,5756924.49,4036259.40,1897907.58,9285468.38,6963610.31,5430023.48,3422221.36,11416043.64,5692827.25,3831294.60,1388977.80,3454101.61,2077170.28,0,
销售费用,19456422.00,11036670.11,5613792.20,25348877.19,18834723.41,11834023.77,5171962.90,24407075.03,16428983.63,10462305.70,3818684.85,14085341.98,8526690.54,0,
管理费用,67098859.56,44390190.59,20117213.53,97092179.02,62711994.81,38425743.96,19735184.96,79997993.12,50870415.47,34735979.18,18709585.17,102757175.11,39043777.56,0,
财务费用,-20551551.61,-5850488.85,-3735510.21,18135524.51,18949965.99,13999778.14,6020998.86,20108440.11,16480270.13,12063935.70,7917094.89,13259935.15,8256189.46,0,
研发费用,87333299.15,58457223.37,36154989.18,164962705.56,130591612.35,78418313.54,29845335.05,119897789.04,81302996.62,54683625.41,22892166.49,76976391.08,31796743.82,0,
资产减值损失,0,0,0,0,0,0,0,39018465.16,0,0,0,26901864.42,9388613.32,0,
公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
投资收益,1075523.72,1515446.82,3336040.15,-6210896.80,3523803.72,2491883.50,1252801.17,14019249.41,18903075.73,8365665.07,3332312.94,4151669.42,358661.57,0,
其中:对联营企业和合营企业的投资收益,-1732527.40,-1760478.38,-299953.02,1074836.66,1022961.56,565403.92,241432.43,5597338.59,8149345.64,2854478.12,3034684.78,3141539.22,317451.97,0,
汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
三、营业利润,142785419.92,68934940.48,35291399.99,98694796.07,179536317.24,130887719.69,33392478.28,234525468.88,178983384.65,126887117.08,43098269.61,47838873.44,8353612.14,0,
加:营业外收入,1111591.50,833448.16,89612.33,482182.20,288002.04,66135.65,230628.81,1566354.87,1001676.49,427180.98,191708.06,138163.81,1860694.20,0,
减：营业外支出,8320379.94,7035933.18,5521101.69,2516020.60,520861.01,157724.36,122738.40,1338753.40,1916856.19,594942.78,122084.59,6969915.89,583151.08,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
四、利润总额,135576631.48,62732455.46,29859910.63,96660957.67,179303458.27,130796130.98,33500368.69,234753070.35,178068204.95,126719355.28,43167893.08,41007121.36,9631155.26,0,
减：所得税费用,24637717.54,9987690.87,5056159.91,10235519.33,20886923.17,16733587.22,4014651.87,23782622.56,23043169.63,16591362.77,5409325.47,13774579.24,4071876.35,0,
五、净利润,110938913.94,52744764.59,24803750.72,86425438.34,158416535.10,114062543.76,29485716.82,210970447.79,155025035.32,110127992.51,37758567.61,27232542.12,5559278.91,0,
归属于母公司所有者的净利润,113481097.78,54281966.54,25227873.39,87416624.45,159139598.65,114827116.80,29788462.41,212889708.78,155141031.70,111562593.60,38694884.66,31127758.37,6877015.78,0,
少数股东损益,-2542183.84,-1537201.95,-424122.67,-991186.11,-723063.55,-764573.04,-302745.59,-1919260.99,-115996.38,-1434601.09,-936317.05,-3895216.25,-1317736.87,0,
基本每股收益(元/股),0.260000,0.120000,0.060000,0.210000,0.390000,0.290000,0.070000,0.560000,0.430000,0.320000,0.110000,0,0,0,
稀释每股收益(元/股),0.260000,0.120000,0.060000,0.210000,0.390000,0.290000,0.070000,0.560000,0.430000,0.320000,0.110000,0,0,0,
七、其他综合收益,-774936.60,172960.72,-2186106.93,-832405.59,764389.23,-2131820.94,-2197997.57,1143263.17,5870776.28,1280012.17,13026.79,1976801.24,726817.01,0,
八、综合收益总额,110163977.34,52917725.31,22617643.79,85593032.75,159180924.33,111930722.82,27287719.25,212113710.96,160895811.60,111408004.68,37771594.40,29209343.36,6286095.92,0,
归属于母公司所有者的综合收益总额,112757844.85,54431174.24,23041766.46,86683046.56,159985157.00,112776464.98,27709339.84,214009218.41,160744307.64,112575105.43,38745763.00,32680610.95,7391726.74,0,
归属于少数股东的综合收益总额,-2593867.51,-1513448.93,-424122.67,-1090013.81,-804232.67,-845742.16,-421620.59,-1895507.45,151503.96,-1167100.75,-974168.60,-3471267.59,-1105630.82,0,
