,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20161231,20151231,19700101,
一、营业总收入,2497601600.95,1717429151.57,739588278.04,2687963985.41,1720792176.02,1188419041.88,630396802.87,2041035066.39,1317959790.89,918000600.00,468258841.53,1646533600.00,1054304100.00,724626800.00,0,
营业收入,2497601600.95,1717429151.57,739588278.04,2687963985.41,1720792176.02,1188419041.88,630396802.87,2041035066.39,1317959790.89,918000600.00,468258841.53,1646533600.00,1054304100.00,724626800.00,0,
二、营业总成本,2098492051.77,1389628985.04,599140590.62,2343868526.45,1497512254.11,1010009219.13,554722247.83,1810461679.41,1151561107.68,802919100.00,411783794.24,1450497700.00,914616700.00,628878800.00,0,
营业成本,1597211635.63,1090603015.23,475971783.83,1767132921.98,1113580863.51,760532582.13,414218550.36,1377588898.69,880418758.69,615223100.00,311161694.35,1100921300.00,698927500.00,474442400.00,0,
营业税金及附加,14794314.69,9821918.40,5639483.31,15122596.32,9725023.31,6127208.62,4502327.26,14936252.99,10636303.94,7221700.00,4271553.40,11483000.00,8149500.00,5524300.00,0,
销售费用,345363256.32,209094889.81,84114242.35,395872827.06,263631022.37,173735078.11,87395297.73,285797035.55,173956459.63,126559600.00,61640881.69,246932500.00,145400600.00,103770800.00,0,
管理费用,80874229.72,48471338.32,19580184.33,90088194.76,57809285.27,36415634.64,19951111.84,72137080.71,49847587.86,50107600.00,17285714.26,82034300.00,50965600.00,40038800.00,0,
财务费用,-12591747.47,-8656853.20,-5566146.39,-863256.22,-151858.61,-126508.56,233341.36,2516703.28,3396751.89,1607200.00,1790514.05,3589700.00,22100.00,1095600.00,0,
研发费用,72840362.88,40294676.48,19401043.20,76515242.55,52917918.26,33325224.19,16257058.11,47392452.91,33305245.67,0,7142851.19,0,0,0,0,
资产减值损失,0,0,0,0,0,0,12164561.17,10093255.28,0,2199800.00,8490585.31,5536900.00,11151400.00,4006800.00,0,
公允价值变动收益,0,0,0,-8874992.68,0,0,0,0,0,0,0,0,0,0,0,
投资收益,19058336.98,10786895.20,4551299.16,5314194.94,2919394.20,1987845.18,916522.31,777625.75,284496.15,219600.00,75367.75,505200.00,515400.00,-92200.00,0,
其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,-166800.00,0,
汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
三、营业利润,405366841.34,317707012.34,131209335.62,331792000.48,216460618.70,167040846.27,76714277.35,238910789.30,165556140.84,116591800.00,56728015.04,197196900.00,140202800.00,95120000.00,0,
加:营业外收入,1377223.47,801023.67,554658.53,3505420.39,2197490.81,1509547.80,710116.59,2400065.46,1821757.43,2173600.00,820689.56,2672200.00,3080600.00,2823700.00,0,
减：营业外支出,3867761.34,3717016.30,3476655.41,3230916.84,2165313.41,2035186.00,2023000.00,2590093.11,2581051.29,2478300.00,223700.49,161600.00,280200.00,124200.00,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
四、利润总额,402876303.47,314791019.71,128287338.74,332066504.03,216492796.10,166515208.07,75401393.94,238720761.65,164796846.98,116287200.00,57325004.11,199707500.00,143003200.00,97819500.00,0,
减：所得税费用,80994543.96,60660709.91,25228558.19,63884808.72,48885288.12,38764760.64,19287407.35,53218904.12,45519707.82,31006500.00,14752607.52,53144600.00,37493300.00,26076300.00,0,
五、净利润,321881759.51,254130309.80,103058780.55,268181695.31,167607507.98,127750447.43,56113986.59,185501857.53,119277139.16,85280600.00,42572396.59,146562900.00,105510000.00,71743200.00,0,
归属于母公司所有者的净利润,321881759.51,254130309.80,103058780.55,268181695.31,167607507.98,127750447.43,56113986.59,185501857.53,119277139.16,85280600.00,42572396.59,146562900.00,105510000.00,71743200.00,0,
少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
基本每股收益(元/股),2.063300,1.629000,0.858800,2.681800,1.795800,1.419500,0.623500,2.061100,1.325300,0.950000,0.473000,2.300000,10.450000,7.170000,0,
稀释每股收益(元/股),2.063300,1.629000,0.858800,2.681800,1.795800,1.419500,0.623500,2.061100,1.325300,0.950000,0.473000,2.300000,10.450000,7.170000,0,
七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
八、综合收益总额,321881759.51,254130309.80,103058780.55,268181695.31,167607507.98,127750447.43,56113986.59,185501857.53,119277139.16,85280600.00,42572396.59,146562900.00,105510000.00,71743200.00,0,
归属于母公司所有者的综合收益总额,321881759.51,254130309.80,103058780.55,268181695.31,167607507.98,127750447.43,56113986.59,185501857.53,119277139.16,85280600.00,42572396.59,146562900.00,105510000.00,71743200.00,0,
归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
