,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180630,20171231,20161231,20151231,19700101,
货币资金,806928933.04,768478824.83,818259389.64,592116255.03,651535338.78,347472549.90,242665782.12,259312174.21,82532100.00,157986700.00,38362600.00,47444300.00,0,
交易性金融资产,1101000000.00,885000000.00,720000000.00,780000000.00,0,0,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,114193535.04,102767537.79,85987681.93,130722774.84,91485097.90,101984494.89,140458553.43,69229657.72,35446500.00,37986100.00,51451300.00,0,0,
应收票据,20223557.34,449005.13,279117.34,25692389.36,607213.00,8600000.00,5457908.79,1000000.00,5380200.00,2941900.00,1795900.00,0,0,
应收账款,93969977.70,102318532.66,85708564.59,105030385.48,90877884.90,93384494.89,135000644.64,68229657.72,30066300.00,35044200.00,49655400.00,14572000.00,0,
应收款项融资,19258693.25,25397589.24,45469758.28,13958407.32,0,0,0,0,0,0,0,0,0,
预付款项,21338915.23,16354207.30,11125137.35,12318878.76,29082038.79,14563920.81,17592688.07,8834710.47,8649500.00,11685800.00,8536700.00,6263900.00,0,
其他应收款(合计),6599736.91,5755842.37,6423988.43,5739277.69,8554915.14,6399489.32,3904231.86,3013100.58,5223600.00,4643800.00,5418300.00,0,0,
应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他应收款,0,5755842.37,0,5739277.69,0,0,3904231.86,3013100.58,5223600.00,4643800.00,5418300.00,5303000.00,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
存货,534453498.62,379414280.40,405623425.13,431992419.79,412358922.61,287679041.85,297552615.89,313319904.25,200787100.00,250651400.00,165951600.00,117523600.00,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他流动资产,33413945.37,16558542.33,27833743.48,25508882.98,576033994.11,17034015.43,19842161.58,30173883.17,33517900.00,36930200.00,16904800.00,17604500.00,0,
