,20200930,20200630,20191231,20190930,20181231,20171231,20161231,19700101,
一、营业总收入,533248958.55,366604607.73,893288000.00,621684338.67,764011100.00,558517300.00,442787200.00,0,
营业收入,533248958.55,366604607.73,893288000.00,621684338.67,764011100.00,558517300.00,442787200.00,0,
二、营业总成本,433548092.46,300337198.01,695466700.00,480925277.71,557554500.00,467245700.00,389114400.00,0,
营业成本,362202534.70,250740645.80,587331400.00,404499083.26,463395500.00,373312600.00,321694500.00,0,
营业税金及附加,3234844.63,2660811.46,7055400.00,5175902.69,6656000.00,3625200.00,4587300.00,0,
销售费用,42458267.03,28611687.16,57381200.00,41367393.34,50985600.00,46281400.00,36839200.00,0,
管理费用,24653667.89,17365884.12,41012600.00,27965496.80,34275800.00,41828100.00,25055800.00,0,
财务费用,998778.21,958169.47,2686100.00,1917401.62,2241600.00,2198400.00,1057400.00,0,
研发费用,0,0,0,0,0,0,0,0,
资产减值损失,0,0,0,0,0,0,-119800.00,0,
公允价值变动收益,5224.11,5224.11,0,0,0,0,0,0,
投资收益,2030463.15,2030463.15,3701800.00,3238883.83,4342800.00,6237600.00,3142500.00,0,
其中:对联营企业和合营企业的投资收益,1835463.15,1835463.15,0,1525428.77,0,0,0,0,
汇兑收益,0,0,0,0,0,0,0,0,
三、营业利润,105712549.77,68786953.00,200764100.00,143785750.56,205329800.00,98551700.00,56815300.00,0,
加:营业外收入,105285.73,38533.00,516400.00,370207.59,518500.00,269700.00,779700.00,0,
减：营业外支出,1164480.73,1080811.22,2617400.00,2260505.13,5426700.00,5079600.00,1178500.00,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,
四、利润总额,104653354.77,67744674.78,198663100.00,141895453.02,200421600.00,93741900.00,56416400.00,0,
减：所得税费用,16057811.85,11088115.85,30579700.00,21869652.36,27982800.00,18361700.00,11283900.00,0,
五、净利润,88595542.92,56656558.93,168083400.00,120025800.66,172438800.00,75380200.00,45132500.00,0,
归属于母公司所有者的净利润,85532907.20,54518994.44,159933200.00,114588335.55,158750800.00,67988400.00,43966000.00,0,
少数股东损益,3062635.72,2137564.49,8150200.00,5437465.11,13688000.00,7391800.00,1166500.00,0,
基本每股收益(元/股),0.710000,0.454300,1.332800,0.950000,1.322900,0.755400,0,0,
稀释每股收益(元/股),0.710000,0.454300,1.332800,0.950000,1.322900,0.755400,0,0,
七、其他综合收益,902168.66,902168.66,2683300.00,871529.31,0,0,0,0,
八、综合收益总额,89497711.58,57558727.59,170766700.00,120897329.97,172438800.00,75380200.00,45132500.00,0,
归属于母公司所有者的综合收益总额,86397242.38,55383329.62,162551100.00,115467392.28,158750800.00,67988400.00,43966000.00,0,
归属于少数股东的综合收益总额,3100469.20,2175397.97,8215600.00,5429937.69,13688000.00,7391800.00,1166500.00,0,
