,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,1776045032.00,1598481260.79,1580806475.04,1554900973.06,2172478781.37,2541965045.67
营业收入,1776045032.00,1598481260.79,1580806475.04,1554900973.06,2172478781.37,2541965045.67
二、营业总成本,1588322315.21,1486986231.57,1518956050.08,1477679756.25,2055956210.12,2335048790.71
营业成本,1398035613.53,1292683881.69,1341088313.32,1301169486.94,1796128227.56,2080643855.73
营业税金及附加,8818076.73,8008100.01,17033662.95,17889161.29,18985148.61,20234405.94
销售费用,49492930.39,42487450.77,58951359.81,54571417.33,75888205.12,87130034.68
管理费用,114414735.69,118336419.72,101136110.61,98892835.86,71706692.90,81674814.07
财务费用,6464762.59,2543922.39,-9745094.71,-1717449.39,-4632142.40,-1307957.97
研发费用,0,0,0,0,78832378.16,66673638.26
资产减值损失,11096196.28,22926456.99,10491698.10,6874304.22,19047700.17,0
公允价值变动收益,0,0,0,0,0,-1888695.12
投资收益,7432312.48,9421704.14,7566512.08,11475857.53,12827177.48,17603427.78
其中:对联营企业和合营企业的投资收益,1867543.34,2147113.53,1618832.89,1840834.01,2424369.90,4105452.54
汇兑收益,0,0.00,0,0,0,0
三、营业利润,195155029.27,120916733.36,69416937.04,123330322.78,158200901.01,245613417.82
加:营业外收入,5787635.68,12599770.52,6214607.64,1192536.71,222897.50,2654028.96
减：营业外支出,159967.58,83207.48,1028923.83,1398302.70,661239.35,522750.54
其中：非流动资产处置损失,139285.34,31966.72,870988.45,0,0,0
四、利润总额,200782697.37,133433296.40,74602620.85,123124556.79,157762559.16,247744696.24
减：所得税费用,32972729.26,24318723.67,10732988.41,16376841.66,7876114.75,33175329.29
五、净利润,167809968.11,109114572.73,63869632.44,106747715.13,149886444.41,214569366.95
归属于母公司所有者的净利润,151218174.22,95185841.94,58838206.00,100067840.51,156359749.30,216283265.93
少数股东损益,16591793.89,13928730.79,5031426.44,6679874.62,-6473304.89,-1713898.98
基本每股收益(元/股),0.300000,0.160000,0.100000,0.160000,0.260000,0.350000
稀释每股收益(元/股),0.300000,0.160000,0.100000,0.160000,0.260000,0.350000
七、其他综合收益,0,0,0,0,0,0
八、综合收益总额,167809968.11,109114572.73,63869632.44,106747715.13,149886444.41,214569366.95
归属于母公司所有者的综合收益总额,151218174.22,95185841.94,58838206.00,100067840.51,156359749.30,216283265.93
归属于少数股东的综合收益总额,16591793.89,13928730.79,5031426.44,6679874.62,-6473304.89,-1713898.98
