,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,464987527.80,303726790.57,324240841.90,347237289.80,414238778.96,571072893.90
营业收入,464987527.80,303726790.57,324240841.90,347237289.80,414238778.96,571072893.90
二、营业总成本,481799447.89,277820186.88,297539255.62,313002481.12,410735581.28,509897504.26
营业成本,389423619.69,217992216.20,229042849.63,254254960.65,332347355.12,431021312.64
营业税金及附加,5046179.83,6189409.10,8772047.77,3638454.37,6276612.65,6269059.85
销售费用,21073376.98,14718877.28,16656674.49,16490379.71,19987406.50,23956102.30
管理费用,43509348.15,32881868.90,42446751.49,36735283.59,44231376.56,43668263.92
财务费用,17771137.44,4343688.83,-505960.97,1520168.86,6508114.19,4982765.55
研发费用,0,0,0,0,0,0
资产减值损失,4975785.80,1694126.57,1126893.21,363233.94,1384716.26,0
公允价值变动收益,0,0,0,0,0,477394.67
投资收益,26001792.57,20992313.67,5098993.57,33599860.09,88785468.69,240569654.98
其中:对联营企业和合营企业的投资收益,24775664.82,15252012.32,1182675.73,21297772.09,83051508.69,19134325.91
汇兑收益,0,0,0,0,0,0
三、营业利润,9189872.48,46898917.36,31800579.85,68235005.13,92292148.44,303339734.21
加:营业外收入,965026.73,533675.86,100551.57,725518.07,1739055.65,304620.63
减：营业外支出,129520.69,139497.06,1415801.07,35120.31,3479344.28,1049085.73
其中：非流动资产处置损失,48602.31,73623.42,120004.34,29444.35,0,0
四、利润总额,10025378.52,47293096.16,30485330.35,68925402.89,90551859.81,302595269.11
减：所得税费用,1459170.36,4555052.61,2867397.81,3143834.18,4411880.45,83788034.93
五、净利润,8566208.16,42738043.55,27617932.54,65781568.71,86139979.36,218807234.18
归属于母公司所有者的净利润,10345217.67,42768789.52,27193562.63,66862772.68,86924058.72,219669708.47
少数股东损益,-1779009.51,-30745.97,424369.91,-1081203.97,-784079.36,-862474.29
基本每股收益(元/股),0.047000,0.153800,0.091500,0.224900,0.292400,0.509600
稀释每股收益(元/股),0.047000,0.153800,0.091500,0.224900,0.292400,0.509600
七、其他综合收益,-835925.67,0,0,0,26422.00,0
八、综合收益总额,7730282.49,42738043.55,27617932.54,65781568.71,86166401.36,218807234.18
归属于母公司所有者的综合收益总额,9509292.00,42768789.52,27193562.63,66862772.68,86950480.72,219669708.47
归属于少数股东的综合收益总额,-1779009.51,-30745.97,424369.91,-1081203.97,-784079.36,-862474.29
