,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180331,20171231,20161231,19700101,
一、营业总收入,26267214.92,16061167.36,1549900.00,257853720.34,29595900.00,23908305.36,1639500.00,264669819.37,47789000.00,23301900.00,283661094.82,227154199.07,0,
营业收入,26267214.92,16061167.36,1549900.00,257853720.34,29595900.00,23908305.36,1639500.00,264669819.37,47789000.00,23301900.00,283661094.82,227154199.07,0,
二、营业总成本,107615848.31,69114752.23,0,288931934.89,0,102597711.57,690300.00,245818963.81,0,8037400.00,258806032.80,191346459.78,0,
营业成本,11252949.84,6117941.37,0,82039662.67,0,7149462.37,690300.00,67941084.34,0,8037400.00,90320303.47,73881353.25,0,
营业税金及附加,548880.79,292719.69,0,3133203.78,0,500792.53,0,2327970.60,0,0,3228532.98,2262632.77,0,
销售费用,12183257.94,8017936.51,0,26863475.22,0,13715728.25,0,30787858.48,0,0,30114380.68,16130214.81,0,
管理费用,58872977.51,38462164.34,0,125220157.69,0,49511221.22,0,74546506.17,0,0,75040581.03,63078711.37,0,
财务费用,-10189647.95,-4848498.27,0,-9033046.04,0,-4120880.99,0,-4730548.36,0,0,-6416319.59,-3795438.57,0,
研发费用,34947430.18,21072488.59,0,60708481.57,0,35841388.19,0,74946092.58,0,0,66518554.23,39788986.15,0,
资产减值损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
公允价值变动收益,365583.33,70722.22,0,0,0,0,0,0,0,0,0,0,0,
投资收益,-689011.96,-1195267.02,0,4483661.11,0,2499796.15,0,5466214.20,0,0,8089880.15,5789327.40,0,
其中:对联营企业和合营企业的投资收益,-2276797.34,-2448052.40,0,1715873.82,0,421323.93,0,1060538.82,0,0,2185.52,-864.82,0,
汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,
三、营业利润,-33152875.03,-21255807.87,-10050100.00,53536011.45,-41347200.00,-27737673.23,-19881500.00,76706866.99,-62936300.00,-14950000.00,78562148.95,35030813.68,0,
加:营业外收入,887177.20,4341.20,0,3778227.27,0,726349.27,0,46410.13,0,0,246422.31,33851575.54,0,
减：营业外支出,49961.59,13000.00,0,117519.66,0,117519.62,0,66709.27,0,0,120286.70,0,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
四、利润总额,-32315659.42,-21264466.67,-10062500.00,57196719.06,-37727300.00,-27128843.58,-19836800.00,76686567.85,-62956600.00,-14917800.00,78688284.56,68882389.22,0,
减：所得税费用,-9289707.67,-7777977.77,0,8187380.95,0,-3696413.68,0,4795126.73,0,0,4373741.82,10128748.83,0,
五、净利润,-23025951.75,-13486488.90,-8896700.00,49009338.11,-32645300.00,-23432429.90,-18997300.00,71891441.12,-54171400.00,-14725200.00,74314542.74,58753640.39,0,
归属于母公司所有者的净利润,-22681941.35,-13345133.72,-8828200.00,49306077.17,-32405000.00,-23227884.69,-18899500.00,72490620.21,-53622200.00,-14694700.00,74314641.74,58753640.39,0,
少数股东损益,-344010.40,-141355.18,0,-296739.06,0,-204545.21,0,-599179.09,0,0,-99.00,0,0,
基本每股收益(元/股),-0.350000,-0.220000,0,0.820000,0,-0.390000,0,1.210000,0,0,1.240000,0.990000,0,
稀释每股收益(元/股),-0.350000,-0.220000,0,0.820000,0,-0.390000,0,1.210000,0,0,1.240000,0.990000,0,
七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,
八、综合收益总额,-23025951.75,-13486488.90,0,49009338.11,0,-23432429.90,0,71891441.12,0,0,74314542.74,58753640.39,0,
归属于母公司所有者的综合收益总额,-22681941.35,-13345133.72,0,49306077.17,0,-23227884.69,0,72490620.21,0,0,74314641.74,58753640.39,0,
归属于少数股东的综合收益总额,-344010.40,-141355.18,0,-296739.06,0,-204545.21,0,-599179.09,0,0,-99.00,0,0,
