,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,575880088.36,624146635.24,903192676.80,1144251518.37,1470988143.74,1970220755.19
收到的税费返还,20036445.82,29271383.43,24001229.90,23227186.44,28876843.82,75127902.21
收到的其他与经营活动有关的现金,5944316.26,6444305.79,5680906.02,19635938.46,15874257.57,35613152.89
经营活动现金流入小计,601860850.44,659862324.46,932874812.72,1187114643.27,1515739245.13,2080961810.29
购买商品、接受劳务支付的现金,409012854.97,396056844.73,451729700.28,662992187.61,961455962.38,1369731747.21
支付给职工以及为职工支付的现金,70832220.41,84064516.65,94899658.93,118840766.85,147152394.66,269639477.77
支付的各项税费,10547778.31,12690726.03,22748623.85,47985807.61,30523353.40,32740964.47
支付的其他与经营活动有关的现金,48555928.97,75811415.06,104055659.60,284231893.63,145035928.92,211884445.97
经营活动现金流出小计,538948782.66,568623502.47,673433642.66,1114050655.70,1284167639.36,1883996635.42
经营活动产生的现金流量净额,62912067.78,91238821.99,259441170.06,73063987.57,231571605.77,196965174.87
收回投资所收到的现金,16000000.00,0,0,935960000.00,1312050000.00,1217320000.00
取得投资收益所收到的现金,0,1500000.00,0,33799438.23,22437801.44,10675568.05
处置固定资产、无形资产和其他长期资产所收回的现金净额,21947.51,462159.02,434868.37,1548696.92,88000.00,5737003.12
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,0,0,0,0,0,17604792.80
投资活动现金流入小计,16021947.51,1962159.02,434868.37,971308135.15,1334575801.44,1251337363.97
购建固定资产、无形资产和其他长期资产所支付的现金,178962304.60,213011268.39,219494670.98,143596127.94,177099158.75,378407180.05
投资所支付的现金,0,29000000.00,170000000.00,1100057334.69,1534540000.00,881930000.00
取得子公司及其他营业单位支付的现金净额,0,0,0,82068529.98,0,395968554.67
支付的其他与投资活动有关的现金,0,0,0,0,3000000.00,0
投资活动现金流出小计,178962304.60,242011268.39,389494670.98,1325721992.61,1714639158.75,1656305734.72
投资活动产生的现金流量净额,-162940357.09,-240049109.37,-389059802.61,-354413857.46,-380063357.31,-404968370.75
吸收投资收到的现金,0,236250000.00,781291216.56,0,9302215.24,62273390.00
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0
取得借款收到的现金,346845983.70,311117669.50,325000000.00,418900000.00,689427040.00,1025000000.00
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,28213000.00,11296640.00,19063100.00,1486500.00,47527444.76,20000000.00
筹资活动现金流入小计,375058983.70,558664309.50,1125354316.56,420386500.00,746256700.00,1107273390.00
