,20141231,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,7614673157.87,7614673157.87,6040669363.00,2556691885.70,1706365454.10,1709378322.13,3097309576.53
交易性金融资产,0,0,0,0,0,5416498.63,2488680713.98
衍生金融资产,0,0,0,0,0,0,0
应收票据及应收账款,978737514.58,0,1391667575.16,2773720397.55,3056386431.18,4292820857.12,4158230975.21
应收票据,0,0,0,0,0,0,0
应收账款,978737514.58,978737514.58,1391667575.16,2773720397.55,3056386431.18,4292820857.12,4158230975.21
应收款项融资,0,0,0,0,0,0,0
预付款项,20381424.57,20381424.57,17481210.92,39718314.67,50969066.81,92522815.26,73897089.79
其他应收款(合计),250035681.07,0,216205394.10,200094486.88,90094883.76,287808392.07,352455953.95
应收利息,206045854.32,206045854.32,177635634.34,39362971.88,35006461.23,25002454.68,0
应收股利,0,0,0,0,669864.98,669864.98,0
其他应收款,43989826.75,43989826.75,38569759.76,160731515.00,54418557.55,262136072.41,352455953.95
买入返售金融资产,0,0,0,0,0,0,0
存货,76154974.60,76154974.60,57046789.73,62083320.73,37656988.37,60209522.05,55445945.21
划分为持有待售的资产,0,0,0,0,0,0,0
一年内到期的非流动资产,0,0,0,2094474.13,0,0,0
待摊费用,0,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0,0
其他流动资产,1618574233.18,1618574233.18,4716674725.66,1662231825.27,1544949322.37,991571231.51,1428254698.25
流动资产合计,10558556985.87,10558556985.87,12439745058.57,7296634704.93,6486422146.59,7439727638.77,11654274952.92
发放贷款及垫款,0,0,0,0,0,0,0
可供出售金融资产,0,0,0,5000000.00,5000000.00,0,0
持有至到期投资,0,0,0,0,0,0,0
长期应收款,0,0,0,1871332.90,0,0,0
长期股权投资,0,0,0,0,0,11111112.00,30628735.27
投资性房地产,0,0,0,0,0,0,0
在建工程(合计),105634173.56,0,79261250.06,73645.28,0,130806.82,11648377.69
在建工程,105634173.56,105634173.56,79261250.06,73645.28,0,130806.82,11648377.69
工程物资,0,0,0,0,0,0,0
固定资产及清理(合计),5785646.48,0,65820327.24,229903324.10,224994921.79,220302455.64,213119662.13
固定资产净额,5785646.48,5785646.48,65820327.24,229903324.10,224994921.79,220302455.64,213119662.13
固定资产清理,0,0,0,0,0,0,0
