,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,1702395202.22,1592187308.98,2143268330.66,2834192637.54,6602916492.78,8564710360.89
营业收入,1702395202.22,1592187308.98,2143268330.66,2834192637.54,6602916492.78,8564710360.89
二、营业总成本,1798365659.33,1695043564.31,2093073492.92,2753509132.79,6386372218.43,8156193342.04
营业成本,1555179160.25,1471806152.91,1873812025.74,2495681392.67,4885038626.40,6037489461.23
营业税金及附加,183872.97,555045.02,8648686.85,14406844.11,20042047.57,14203945.06
销售费用,33742439.99,32813119.51,44927862.76,51204210.05,998132302.56,1698136905.37
管理费用,110249558.95,109616196.55,115822292.30,173055446.67,175102553.32,231990512.31
财务费用,58275436.72,77149019.17,42855515.68,15324410.04,13355188.90,65118430.10
研发费用,0,0,0,0,109039472.97,109254087.97
资产减值损失,40735190.45,3104031.15,7007109.59,3836829.25,185662026.71,0
公允价值变动收益,0,7197944.99,-7197944.99,0,138323361.29,-138323361.29
投资收益,0,181065929.99,37743147.92,39542147.05,-5489674.60,16128849.78
其中:对联营企业和合营企业的投资收益,0,0,-154989.65,-1775809.71,-2627202.70,-3029714.09
汇兑收益,0,0,0,0,0,0
三、营业利润,-95970457.11,85407619.65,80740040.67,126210549.11,358884581.33,-1247754944.36
加:营业外收入,22087358.20,16356270.33,20759345.90,3363777.00,1673288.02,169202038.57
减：营业外支出,2018475.19,1469910.84,2090144.77,362445.00,1861224.57,147157472.87
其中：非流动资产处置损失,44665.15,34665.71,1047104.01,0,0,0
四、利润总额,-75901574.10,100293979.14,99409241.80,129211881.11,358696644.78,-1225710378.66
减：所得税费用,-1909319.17,57487.25,19719229.50,23911000.59,79363252.93,78213363.28
五、净利润,-73992254.93,100236491.89,79690012.30,105300880.52,279333391.85,-1303923741.94
归属于母公司所有者的净利润,-73992254.93,100236491.89,72733075.18,93688826.30,260999626.61,-1321455853.29
少数股东损益,0,0,6956937.12,11612054.22,18333765.24,17532111.35
基本每股收益(元/股),-0.120000,0.150000,0.090000,0.110000,0.250000,-1.150000
稀释每股收益(元/股),-0.120000,0.150000,0.090000,0.110000,0.250000,-1.150000
七、其他综合收益,0,0,0,0,8498937.42,-8498937.42
八、综合收益总额,-73992254.93,100236491.89,79690012.30,105300880.52,287832329.27,-1312422679.36
归属于母公司所有者的综合收益总额,-73992254.93,100236491.89,72733075.18,93688826.30,269498564.03,-1329954790.71
归属于少数股东的综合收益总额,0,0,6956937.12,11612054.22,18333765.24,17532111.35
