,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20171231,19700101,
一、营业总收入,1869927711.29,1007001587.11,225754200.00,3154129242.79,1433851846.70,977606312.94,374822092.12,1816772814.81,821243751.30,0,
营业收入,1869927711.29,1007001587.11,225754200.00,3154129242.79,1433851846.70,977606312.94,374822092.12,1816772814.81,821243751.30,0,
二、营业总成本,2995894853.36,1791161328.13,855650300.00,4054879279.39,2602379386.09,1686100897.78,732885703.79,2821683920.00,1403092443.34,0,
营业成本,788911928.93,394717751.87,97247100.00,1364980039.28,568251503.02,401676362.01,176015322.33,805103891.52,206071431.70,0,
营业税金及附加,14652809.57,6858043.17,2854800.00,32841377.92,18493081.95,11289271.93,5748900.67,35975513.62,29897477.73,0,
销售费用,966378375.49,612611347.46,339016800.00,1118048806.29,841535451.74,538851447.80,230070482.37,800198630.67,430967068.44,0,
管理费用,362629499.90,232299168.01,122133500.00,469727268.59,365065027.10,228575067.84,96562622.68,331758671.91,232331899.23,0,
财务费用,-7332186.77,-1440686.28,-2669200.00,22177830.17,25643666.41,-6574330.28,-19547051.03,30302160.41,-37009908.31,0,
研发费用,870654426.24,546115703.90,277715600.00,1047103957.14,783390655.87,512283078.48,244035426.77,818345051.87,540834474.55,0,
资产减值损失,0,0,99500.00,0,0,0,1938200.00,0,0,0,
公允价值变动收益,0,0,0,0,0,0,0,0,0,0,
投资收益,-14356297.07,-13920172.16,-15218700.00,195799591.98,-28276060.72,-20900498.30,-10057589.96,77428945.32,-6441337.07,0,
其中:对联营企业和合营企业的投资收益,-26245240.21,-23828293.39,0,2965176.62,-30334995.04,-22959432.62,-10057589.96,-13106702.13,-8375976.33,0,
汇兑收益,0,0,0,0,0,0,0,0,0,0,
三、营业利润,-1022387269.36,-694139994.37,-539728200.00,-535559447.97,-1044946251.45,-602796597.27,-370586743.78,-953002669.81,-705561924.47,0,
加:营业外收入,1322953.74,844335.53,0,1780599.32,721680.52,1395127.64,178613.90,579680.01,2991462.96,0,
减：营业外支出,17165908.86,17143639.26,0,4827570.82,4819664.22,4152326.28,3401174.66,561679.77,645833.10,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,
四、利润总额,-1038230224.48,-710439298.10,-554959400.00,-538606419.47,-1049044235.15,-605553795.91,-373809304.54,-952984669.57,-703216294.61,0,
减：所得税费用,-1699732.16,-1059065.22,0,14362573.36,-2093972.28,-1150439.30,-575219.64,-470231.68,-906613.95,0,
五、净利润,-1036530492.32,-709380232.88,-554584200.00,-552968992.83,-1046950262.87,-604403356.61,-373234084.90,-952514437.89,-702309680.66,0,
归属于母公司所有者的净利润,-1007361943.68,-692314240.40,-543908500.00,-494944698.61,-976222473.47,-552516090.56,-339941240.54,-871759673.22,-629857799.86,0,
少数股东损益,-29168548.64,-17065992.48,0,-58024294.22,-70727789.40,-51887266.06,-33292844.36,-80754764.67,-72451880.80,0,
基本每股收益(元/股),-1.680000,-1.230000,0,-0.900000,-1.810000,-1.120000,-0.630000,-1.780000,-1.670000,0,
稀释每股收益(元/股),-1.680000,-1.230000,0,-0.900000,-1.810000,-1.120000,-0.630000,-1.780000,-1.670000,0,
七、其他综合收益,0,0,0,118764.63,0,0,-64625.37,99594.01,-121705.64,0,
八、综合收益总额,-1036530492.32,-709380232.88,0,-552850228.20,-1046950262.87,-604403356.61,-373298710.27,-952414843.88,-702431386.30,0,
归属于母公司所有者的综合收益总额,-1007361943.68,-692314240.40,0,-494825933.98,-976222473.47,-552516090.56,-340005865.91,-871660079.21,-629979505.50,0,
归属于少数股东的综合收益总额,-29168548.64,-17065992.48,0,-58024294.22,-70727789.40,-51887266.06,-33292844.36,-80754764.67,-72451880.80,0,
