,20200930,20200630,20191231,20190930,20190630,20181231,20180630,20171231,20161231,20151231,19700101,
一、营业总收入,659097790.00,470121306.00,838127337.00,540054096.00,376868830.00,1067584808.00,532081409.00,901041170.00,875197112.00,817970479.00,0,
营业收入,659097790.00,470121306.00,838127337.00,540054096.00,376868830.00,1067584808.00,532081409.00,901041170.00,875197112.00,817970479.00,0,
二、营业总成本,544856522.00,383207591.00,679048356.00,435378819.00,304074691.00,936529909.00,466382692.00,817542318.00,774343168.00,748515054.00,0,
营业成本,460336963.00,332890629.00,573842673.00,373559432.00,262268253.00,776593703.00,398286709.00,619321258.00,633667000.00,619323766.00,0,
营业税金及附加,6366875.00,5116612.00,10203441.00,7277913.00,5181792.00,15366547.00,7914432.00,15550682.00,10938187.00,5193242.00,0,
销售费用,48373852.00,33859119.00,44780834.00,29989104.00,19262293.00,91211827.00,45375056.00,69877455.00,69307220.00,49984824.00,0,
管理费用,26491779.00,16912425.00,54272803.00,30667338.00,18817979.00,61467938.00,17757005.00,53084441.00,52482818.00,47989999.00,0,
财务费用,1895897.00,-6433112.00,-6467940.00,-7606223.00,-2337882.00,-15638419.00,-3979868.00,20936758.00,94297.00,23391992.00,0,
研发费用,1391156.00,861918.00,2416545.00,1491255.00,882256.00,2153292.00,773170.00,1855651.00,1424942.00,1570985.00,0,
资产减值损失,0,0,0,0,0,2412779.00,226285.00,36916073.00,6428704.00,1060246.00,0,
公允价值变动收益,0,0,0,0,0,0,0,79304.00,-79304.00,0,0,
投资收益,8359350.00,5662070.00,10063052.00,5034212.00,3473057.00,7384819.00,2629215.00,2802323.00,4527591.00,7159927.00,0,
其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,4648319.00,0,
汇兑收益,0,0,0,0,0,0,0,0,0,0,0,
三、营业利润,120851398.00,89783604.00,171589561.00,115080944.00,79776390.00,140975307.00,70661276.00,86332493.00,103192381.00,76215889.00,0,
加:营业外收入,3297.00,435.00,4529.00,1056.00,315.00,7888.00,6448.00,514069.00,21126644.00,6974550.00,0,
减：营业外支出,1280958.00,1153821.00,2056152.00,57838.00,27955.00,3509795.00,964511.00,285696.00,30382.00,98810.00,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,
四、利润总额,119573737.00,88630218.00,169537938.00,115024162.00,79748750.00,137473400.00,69703213.00,86560866.00,124288643.00,83091629.00,0,
减：所得税费用,1039155.00,2139576.00,269215.00,25381.00,63229.00,137554.00,82374.00,135643.00,1400520.00,613966.00,0,
五、净利润,118534582.00,86490642.00,169268723.00,114998781.00,79685521.00,137335846.00,69620839.00,86425223.00,122888123.00,82477663.00,0,
归属于母公司所有者的净利润,118534582.00,86490642.00,169268723.00,114998781.00,79685521.00,137335846.00,69620839.00,86425223.00,122888123.00,82477663.00,0,
少数股东损益,0,0,0,0,0,0,0,0,0,0,0,
基本每股收益(元/股),0.331000,0.242000,0.473000,0.321000,0.223000,0.384000,0.194000,0.238000,0.328000,0.214000,0,
稀释每股收益(元/股),0.331000,0.242000,0.473000,0.321000,0.223000,0.384000,0.194000,0.238000,0.328000,0.214000,0,
七、其他综合收益,0,0,0,0,0,0,0,-2041764.00,1863408.00,178356.00,0,
八、综合收益总额,118534582.00,86490642.00,169268723.00,114998781.00,79685521.00,137335846.00,69620839.00,84383459.00,124751531.00,82656019.00,0,
归属于母公司所有者的综合收益总额,118534582.00,86490642.00,169268723.00,114998781.00,79685521.00,137335846.00,69620839.00,84383459.00,124751531.00,82656019.00,0,
归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,
