,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,1415827375.50,2086969182.32,2501257287.01,3590958656.46,5021393225.25,5621295713.83
营业收入,1415827375.50,2086969182.32,2501257287.01,3590958656.46,5021393225.25,5621295713.83
二、营业总成本,1268907104.68,1870196154.86,2188738796.90,2996286260.09,4116082865.34,4715062952.51
营业成本,1041999750.33,1532501326.90,1812215744.94,2544029425.39,3384952057.11,3873602515.26
营业税金及附加,30752104.18,41843699.30,30673519.21,41494397.27,43101850.70,39042143.92
销售费用,10744557.68,17250384.72,19157807.76,23730083.70,31488632.11,83858163.48
管理费用,132743970.94,225303182.65,284984070.76,333812982.41,459708602.72,475121090.47
财务费用,24319242.12,42352762.12,41652740.66,36876178.14,26118613.24,80937364.20
研发费用,0,0,0,0,160487426.29,162501675.18
资产减值损失,28347479.43,10944799.17,54913.57,16343193.18,10225683.17,0
公允价值变动收益,0,0,0,0,0,0
投资收益,144238.93,17632236.65,63165813.60,69396030.82,56976788.73,77757695.41
其中:对联营企业和合营企业的投资收益,-972930.08,19317627.64,61552828.14,69397428.92,55698186.84,76461504.28
汇兑收益,0,0,0,0,0,0
三、营业利润,147064509.75,234405264.11,375684303.71,632657773.67,962354856.84,922775973.42
加:营业外收入,1594324.69,3731660.56,13331593.98,2985428.18,3918647.67,29222848.80
减：营业外支出,1912168.61,8209468.16,4029754.54,4752990.39,7555204.76,11440506.58
其中：非流动资产处置损失,0,0,285399.27,0,0,0
四、利润总额,146746665.83,229927456.51,384986143.15,630890211.46,958718299.75,940558315.64
减：所得税费用,35541216.43,28822928.62,36760297.28,51778426.35,100647954.33,107949357.26
五、净利润,111205449.40,201104527.89,348225845.87,579111785.11,858070345.42,832608958.38
归属于母公司所有者的净利润,63705168.90,146267456.37,253085606.15,330377134.48,449564048.24,433575442.51
少数股东损益,47500280.50,54837071.52,95140239.72,248734650.63,408506297.18,399033515.87
基本每股收益(元/股),0.120000,0.260000,0.380000,0.430000,0.520000,0.500000
稀释每股收益(元/股),0.120000,0.260000,0.380000,0.430000,0.520000,0.460000
七、其他综合收益,0,0,0,0,0,17977476.53
八、综合收益总额,111205449.40,201104527.89,348225845.87,579111785.11,858070345.42,850586434.91
归属于母公司所有者的综合收益总额,63705168.90,146267456.37,253085606.15,330377134.48,449564048.24,451552919.04
归属于少数股东的综合收益总额,47500280.50,54837071.52,95140239.72,248734650.63,408506297.18,399033515.87
