,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,14800780876.00,15725308667.00,17280503900.00,18331422290.00,19828018371.00,21178351087.00
营业收入,14800780876.00,15725308667.00,17280503900.00,18331422290.00,19828018371.00,21178351087.00
二、营业总成本,13808854312.00,14248491076.00,15613736503.00,16938003686.00,18638858630.00,20093846357.00
营业成本,12389782863.00,13750233383.00,15319389728.00,16625152162.00,18322337927.00,19654032226.00
营业税金及附加,90978306.00,78544749.00,52316521.00,33470112.00,27732883.00,67740365.00
销售费用,9019450.00,5580523.00,9801629.00,4721951.00,580150.00,0
管理费用,1262180040.00,262739300.00,261693560.00,261400134.00,296201944.00,343848260.00
财务费用,55743745.00,-36144259.00,-29923508.00,-11672580.00,-28658862.00,28225506.00
研发费用,0,0,0,0,0,0
资产减值损失,1149908.00,187537380.00,458573.00,24931907.00,21724933.00,0
公允价值变动收益,0,0,0,0,0,0
投资收益,9990188.00,8383577.00,13107269.00,13417056.00,13729646.00,7519.00
其中:对联营企业和合营企业的投资收益,5047408.00,2499377.00,7223069.00,6944205.00,7177367.00,-7039033.00
汇兑收益,0,0,0,0,0,0
三、营业利润,1001916752.00,1485201168.00,1679874666.00,1420107200.00,1218112258.00,1076117357.00
加:营业外收入,11795723.00,35045125.00,12300724.00,7356772.00,14793087.00,40885113.00
减：营业外支出,133079821.00,68408217.00,148165900.00,80332123.00,164105426.00,107910136.00
其中：非流动资产处置损失,125985417.00,60782008.00,133755817.00,0,0,0
四、利润总额,880632654.00,1451838076.00,1544009490.00,1347131849.00,1068799919.00,1009092334.00
减：所得税费用,219506867.00,388529679.00,390308957.00,335363800.00,289765763.00,261127648.00
五、净利润,661125787.00,1063308397.00,1153700533.00,1011768049.00,779034156.00,747964686.00
归属于母公司所有者的净利润,662020979.00,1070822950.00,1158253789.00,1015360963.00,784059551.00,748439305.00
少数股东损益,-895192.00,-7514553.00,-4553256.00,-3592914.00,-5025395.00,-474619.00
基本每股收益(元/股),0.090000,0.150000,0.160000,0.140000,0.110000,0.110000
稀释每股收益(元/股),0.090000,0.150000,0.160000,0.140000,0.110000,0.110000
七、其他综合收益,0,0,0,181940940.00,0,0
八、综合收益总额,661125787.00,1063308397.00,1153700533.00,1193708989.00,779034156.00,747964686.00
归属于母公司所有者的综合收益总额,662020979.00,1070822950.00,1158253789.00,1197301903.00,784059551.00,748439305.00
归属于少数股东的综合收益总额,-895192.00,-7514553.00,-4553256.00,-3592914.00,-5025395.00,-474619.00
