,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,354154540.12,428436063.73,936993228.17,1168684814.24,1618764010.55,1217097471.07
营业收入,354154540.12,428436063.73,936993228.17,1168684814.24,1618764010.55,1217097471.07
二、营业总成本,380938532.96,425486887.15,760711121.95,895409524.85,1162215782.59,1030846288.26
营业成本,87317623.76,116651404.69,206679593.43,205812592.51,305690211.85,270372235.56
营业税金及附加,10948033.27,8455060.18,17889657.83,22058121.99,24583472.32,15483727.32
销售费用,186247498.55,221625579.08,430905736.96,515873377.87,628616186.10,541425946.30
管理费用,76761686.28,71526079.10,94209007.70,145731580.17,96127930.81,106366648.00
财务费用,6246548.23,5076238.99,2653501.20,4145004.39,14305847.33,34487928.44
研发费用,0,0,0,0,58442758.15,62709802.64
资产减值损失,13417142.87,2152525.11,8373624.83,1788847.92,34449376.03,0
公允价值变动收益,0,0,0,0,0,0
投资收益,21368368.98,12662542.12,2799691.06,5779912.52,878691.36,-1596794.04
其中:对联营企业和合营企业的投资收益,-2168443.13,-1798646.36,-3714753.37,0,0,-1610676.07
汇兑收益,0,0,0,0,0,0
三、营业利润,-5415623.86,15611718.70,179081797.28,279883856.46,458183692.97,140332452.08
加:营业外收入,47535873.63,6794729.91,10446221.46,25309345.05,1398094.62,22408876.99
减：营业外支出,6633072.83,908991.43,2126662.49,766822.80,7362755.04,4768448.12
其中：非流动资产处置损失,5612309.34,75866.27,15488.25,0,0,0
四、利润总额,35487176.94,21497457.18,187401356.25,304426378.71,452219032.55,157972880.95
减：所得税费用,10176851.58,12170437.10,33494697.48,54114228.37,58167229.88,20627732.50
五、净利润,25310325.36,9327020.08,153906658.77,250312150.34,394051802.67,137345148.45
归属于母公司所有者的净利润,36646383.08,2030309.27,122810065.81,236804798.41,374108052.45,130068245.23
少数股东损益,-11336057.72,7296710.81,31096592.96,13507351.93,19943750.22,7276903.22
基本每股收益(元/股),0.150000,0.010000,0.440000,0.670000,1.060000,0.260000
稀释每股收益(元/股),0.150000,0.010000,0.440000,0.670000,1.060000,0.260000
七、其他综合收益,0,0,0,0,0,210359.06
八、综合收益总额,25310325.36,9327020.08,153906658.77,250312150.34,394051802.67,137555507.51
归属于母公司所有者的综合收益总额,36646383.08,2030309.27,122810065.81,236804798.41,374108052.45,130278604.29
归属于少数股东的综合收益总额,-11336057.72,7296710.81,31096592.96,13507351.93,19943750.22,7276903.22
