,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,620686273.06,1026087420.65,1113047396.52,1233216103.88,805824104.65,556053770.53
营业收入,620686273.06,1026087420.65,1113047396.52,1233216103.88,805824104.65,556053770.53
二、营业总成本,468294855.30,719278566.91,865434459.70,1090420783.07,916742860.92,1076274548.92
营业成本,397943297.43,550890961.51,686918782.13,761291836.94,492664076.46,864255543.43
营业税金及附加,2590625.87,16892578.04,18229421.09,19900737.55,9972263.49,4508384.31
销售费用,31608610.74,61276790.81,73115818.90,86069690.53,83832244.68,60027682.32
管理费用,21277702.91,51250280.28,57012797.69,58093288.94,67048870.91,60218995.86
财务费用,-2569947.77,10122589.34,33839223.04,48998143.29,63421753.49,87263943.00
研发费用,0,0,0,0,0,0
资产减值损失,17444566.12,28845366.93,-3681583.15,116067085.82,199803651.89,0
公允价值变动收益,0,0,0,0,0,-20141282.07
投资收益,-138022.67,8631982.73,71907987.42,131939281.46,107217089.38,82385089.30
其中:对联营企业和合营企业的投资收益,-138022.67,5834102.39,-1078980.24,92421282.13,103599347.71,74251521.77
汇兑收益,0,0,0,0,0,0
三、营业利润,152253395.09,315440836.47,319520924.24,293080228.80,13378176.83,-1027312819.36
加:营业外收入,9627973.59,15231898.60,35750837.93,79164.82,8142824.92,1063825.81
减：营业外支出,38684.84,278971.37,3108121.31,129270.15,538172.83,23670112.69
其中：非流动资产处置损失,38684.84,13962.97,3006905.91,0,0,0
四、利润总额,161842683.84,330393763.70,352163640.86,293030123.47,20982828.92,-1049919106.24
减：所得税费用,40463178.07,82124987.48,88621126.13,46791588.46,-8173696.55,-98313835.27
五、净利润,121379505.77,248268776.22,263542514.73,246238535.01,29156525.47,-951605270.97
归属于母公司所有者的净利润,121342482.76,248170703.10,265202013.72,246386469.09,31618073.49,-948446568.76
少数股东损益,37023.01,98073.12,-1659498.99,-147934.08,-2461548.02,-3158702.21
基本每股收益(元/股),0.630000,0.470000,0.490000,0.460000,0.040000,-1.180000
稀释每股收益(元/股),0.630000,0.470000,0.490000,0.460000,0.040000,-1.180000
七、其他综合收益,37499550.00,35361598.84,-42399654.45,-12867539.08,-19597901.26,-11932675.62
八、综合收益总额,158879055.77,283630375.06,221142860.28,233370995.93,9558624.21,-963537946.59
归属于母公司所有者的综合收益总额,158842032.76,283532301.94,222802359.27,233518930.01,12020172.23,-960379244.38
归属于少数股东的综合收益总额,37023.01,98073.12,-1659498.99,-147934.08,-2461548.02,-3158702.21
