,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,882059119.29,756000506.15,825409763.36,669949977.37,610992518.24,749224175.75
交易性金融资产,0,0,0,0,0,0
衍生金融资产,0,0,0,0,0,0
应收票据及应收账款,0,0,1040515718.35,1091329205.07,955336146.20,925104473.99
应收票据,411536873.21,455596027.99,328569538.79,323197115.56,336030023.92,319625737.25
应收账款,832628293.86,818212889.88,711946179.56,768132089.51,619306122.28,605478736.74
应收款项融资,0,0,0,0,0,1500000.00
预付款项,231837605.37,226689709.15,227669113.82,229595293.37,216413693.38,124892016.61
其他应收款(合计),0,0,9537069.41,10257660.54,14378568.03,58414526.91
应收利息,2893458.90,2341177.43,1417133.33,3476383.34,805311.11,0
应收股利,0,0,0,0,0,0
其他应收款,6335604.43,16659776.55,8119936.08,6781277.20,13573256.92,58414526.91
买入返售金融资产,0,0,0,0,0,0
存货,388791732.58,413929308.03,442684722.38,448850418.04,445811434.34,416560645.47
划分为持有待售的资产,0,0,0,0,0,0
一年内到期的非流动资产,0,0,0,0,0,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,15353369.86,162468579.33,58393773.54,309185870.30,246670494.62,197941487.98
流动资产合计,2771436057.50,2851897974.51,2604210160.86,2759168424.69,2489602854.81,2473637326.71
发放贷款及垫款,0,0,0,0,0,0
可供出售金融资产,3500000.00,3500000.00,3500000.00,4500000.00,4500000.00,0
持有至到期投资,0,0,0,0,0,0
长期应收款,0,0,0,0,0,7520780.00
长期股权投资,59430313.95,62543583.04,57979909.29,58220102.24,58460179.69,56004208.05
投资性房地产,0,0,0,0,0,0
在建工程(合计),0,0,21576023.40,88212238.54,555198858.50,285586812.09
在建工程,16603146.98,34916599.71,21576023.40,88212238.54,555198858.50,285586812.09
工程物资,0,0,0,0,0,0
固定资产及清理(合计),0,0,891172793.39,840833239.64,1037387225.92,1447056630.83
固定资产净额,859671503.42,779799831.43,891172793.39,840833239.64,1037387225.92,1447056630.83
固定资产清理,0,0,0,0,0,0
生产性生物资产,0,0,0,0,0,0
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0,0,0,0
使用权资产,0,0,0,0,0,0
无形资产,109180290.33,121434395.17,163294702.39,203084718.26,209189718.01,168574936.86
开发支出,0,0,0,0,0,0
商誉,10751137.69,10751137.69,10751137.69,141718.51,141718.51,141718.51
长期待摊费用,231839.85,788571.46,394285.78,240865.87,158283.30,75700.74
