,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,697933365.07,647047212.87,695124138.59,610367498.27,687188055.84,987501235.07
营业收入,697933365.07,647047212.87,695124138.59,610367498.27,687188055.84,987501235.07
二、营业总成本,568113164.69,541185968.92,586456648.60,567161299.09,631245452.18,826272352.12
营业成本,456689290.29,421430325.92,427261960.61,399386631.36,454139285.45,616398549.09
营业税金及附加,4822312.48,5575644.39,10257268.52,8211000.69,8789555.76,9970105.61
销售费用,55742091.91,64374202.11,74517501.85,74551618.21,73749891.99,99600958.50
管理费用,48619520.25,52948217.08,71458239.60,76191213.72,40841898.42,46812829.68
财务费用,-8250682.53,-14986131.70,-12314996.20,-7716403.28,-11389763.66,-2423486.40
研发费用,0,0,0,0,39535895.93,55913395.64
资产减值损失,10490632.29,11843711.12,15276674.22,16537238.39,25578688.29,0
公允价值变动收益,0,0,0,0,0,6662444.42
投资收益,17996464.34,20730842.59,25016767.64,25360504.40,37720973.92,60896936.59
其中:对联营企业和合营企业的投资收益,18448881.23,20509122.65,20148515.40,17928241.91,22776466.88,34290844.43
汇兑收益,0,0,0,0,0,0
三、营业利润,147816664.72,126592086.54,133684257.63,79361287.54,115879927.17,227312419.51
加:营业外收入,22625621.72,42923627.61,26551356.87,15983035.91,150574.24,23629.82
减：营业外支出,1252828.13,35533.02,95895.70,1648.00,282432.75,868273.87
其中：非流动资产处置损失,1232624.09,32728.81,85429.45,0,0,0
四、利润总额,169189458.31,169480181.13,160139718.80,95342675.45,115748068.66,226467775.46
减：所得税费用,25195490.93,23316019.47,23416734.27,13036316.61,13707902.01,26327719.07
五、净利润,143993967.38,146164161.66,136722984.53,82306358.84,102040166.65,200140056.39
归属于母公司所有者的净利润,125426251.64,139207716.09,133576309.72,79093562.17,97802016.54,191353024.63
少数股东损益,18567715.74,6956445.57,3146674.81,3212796.67,4238150.11,8787031.76
基本每股收益(元/股),0.500000,0.340000,0.128400,0.076000,0.094000,0.184000
稀释每股收益(元/股),0.500000,0.340000,0.128400,0.076000,0.094000,0.184000
七、其他综合收益,0,0,0,0,0,0
八、综合收益总额,143993967.38,146164161.66,136722984.53,82306358.84,102040166.65,200140056.39
归属于母公司所有者的综合收益总额,125426251.64,139207716.09,133576309.72,79093562.17,97802016.54,191353024.63
归属于少数股东的综合收益总额,18567715.74,6956445.57,3146674.81,3212796.67,4238150.11,8787031.76
