,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,24417600.12,34864845.41,331930632.88,119755939.27,6817884.45,19126541.93
交易性金融资产,0,0,0,0,0,568579910.65
衍生金融资产,0,0,0,0,0,0
应收票据及应收账款,0,0,35907548.85,31458444.29,25360251.66,22497594.90
应收票据,3280000.00,200000.00,4400000.00,6500000.00,3900000.00,0
应收账款,21967354.84,27060833.58,31507548.85,24958444.29,21460251.66,22497594.90
应收款项融资,0,0,0,0,0,0
预付款项,1135181.73,548819.08,1047392.51,544672.05,61579.49,171472.12
其他应收款(合计),0,0,295401.29,566573.74,469417824.85,763308.62
应收利息,0,0,0,0,0,0
应收股利,0,0,0,0,0,0
其他应收款,254636.42,449380.71,295401.29,566573.74,469417824.85,763308.62
买入返售金融资产,0,0,0,0,0,0
存货,156788409.16,176241903.63,181694908.96,12638176.09,10464109.56,11417029.03
划分为持有待售的资产,0,0,0,0,0,0
一年内到期的非流动资产,0,0,0,0,0,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,370000000.00,320625101.05,29533101.05,419963475.14,69717643.96,2312.22
流动资产合计,577843182.27,559990883.46,580408985.54,584927280.58,581839293.97,622558169.47
发放贷款及垫款,0,0,0,0,0,0
可供出售金融资产,1028754.00,8168425.59,6860697.75,5898760.07,4477715.77,0
持有至到期投资,0,0,0,0,0,0
长期应收款,0,0,0,0,0,0
长期股权投资,0,0,0,0,0,0
投资性房地产,0,18522780.50,17224113.86,15925447.22,14626780.58,19085590.50
在建工程(合计),0,0,0,598886.41,599288.93,628379.27
在建工程,0,0,0,598886.41,599288.93,628379.27
工程物资,0,0,0,0,0,0
固定资产及清理(合计),0,0,39584306.41,36729927.24,33014295.65,25416943.84
固定资产净额,57009149.77,39475525.43,39584306.41,36729927.24,33014295.65,25416943.84
固定资产清理,0,0,0,0,0,0
生产性生物资产,0,0,0,0,0,0
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0,0,0,0
使用权资产,0,0,0,0,0,0
无形资产,5539952.12,2834570.28,2761940.98,2689258.30,2616575.62,1824074.94
开发支出,0,0,0,0,0,0
商誉,0,0,0,0,0,0
长期待摊费用,0,0,0,3407889.81,7872262.24,7943861.98
递延所得税资产,0,0,0,0,0,0
其他非流动资产,0,0,0,0,1117800.00,0
非流动资产合计,63577855.89,69001301.80,66431059.00,65250169.05,64324718.79,54898850.53
资产总计,641421038.16,628992185.26,646840044.54,650177449.63,646164012.76,677457020.00
短期借款,0,0,0,0,0,0
交易性金融负债,0,0,0,0,0,0
应付票据及应付账款,0,0,14714182.41,9081818.14,9258113.51,9502827.85
应付票据,0,0,0,0,0,0
应付账款,5389157.91,9557600.90,14714182.41,9081818.14,9258113.51,9502827.85
预收款项,67267.91,277854.14,197871.70,95863.49,55096.80,7881.80
应付手续费及佣金,0,0,0,0,0,0
应付职工薪酬,2634070.29,3351471.09,4276861.71,2994959.27,2099864.17,2015879.63
应交税费,1735461.88,533419.50,1725197.10,1455598.81,144980.97,6595927.43
其他应付款(合计),0,0,122648141.70,28239438.54,18594631.21,10219582.01
应付利息,0,0,0,0,0,0
应付股利,1655188.46,1655188.46,1655188.46,1655188.46,1655188.46,1655188.46
其他应付款,121998633.23,117513608.61,120992953.24,26584250.08,16939442.75,8564393.55
预提费用,0,0,0,0,0,0
一年内的递延收益,0,0,0,0,0,0
应付短期债券,0,0,0,0,0,0
一年内到期的非流动负债,0,0,0,0,0,0
其他流动负债,0,0,0,0,0,0
流动负债合计,133479779.68,132889142.70,143562254.62,41867678.25,30152686.66,28342098.72
长期借款,0,0,0,0,0,0
应付债券,0,0,0,0,0,0
租赁负债,0,0,0,0,0,0
长期应付职工薪酬,16836417.80,16271233.80,15755511.90,15426798.60,15112785.30,14785216.30
长期应付款(合计),0,0,0,0,0,0
长期应付款,0,0,0,0,0,0
专项应付款,0,0,0,0,0,0
预计非流动负债,0,857600.00,0,0,0,0
递延所得税负债,0,1784917.90,1457985.94,1217501.52,862240.45,1695982.54
长期递延收益,0,0,0,0,0,0
其他非流动负债,0,0,0,0,0,0
非流动负债合计,16836417.80,18913751.70,17213497.84,16644300.12,15975025.75,16481198.84
负债合计,150316197.48,151802894.40,160775752.46,58511978.37,46127712.41,44823297.56
实收资本(或股本),188020508.00,188020508.00,188020508.00,188020508.00,188020508.00,188020508.00
资本公积,460036922.46,436004597.53,436004597.53,436004597.53,436004597.53,436004597.53
减：库存股,0,0,0,0,0,0
其他综合收益,0,5354753.69,4373957.81,3652504.55,2586721.32,0
专项储备,0,0,0,0,0,0
盈余公积,59041488.55,59041488.55,59041488.55,59041488.55,59041488.55,59041488.55
一般风险准备,0,0,0,0,0,0
未分配利润,-215055486.00,-211492218.78,-202235198.10,-96213086.39,-86881508.61,-51712278.31
归属于母公司股东权益合计,492043433.01,476929128.99,485205353.79,590506012.24,598771806.79,631354315.77
少数股东权益,-938592.33,260161.87,858938.29,1159459.02,1264493.56,1279406.67
所有者权益(或股东权益)合计,491104840.68,477189290.86,486064292.08,591665471.26,600036300.35,632633722.44
负债和所有者权益(或股东权益)总计,641421038.16,628992185.26,646840044.54,650177449.63,646164012.76,677457020.00
