,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,17233114021.70,25271390273.42,31924020872.44,41905476572.07,49837132481.61,57658110065.22
营业收入,17233114021.70,25271390273.42,31924020872.44,41905476572.07,49837132481.61,57658110065.22
二、营业总成本,13009607137.92,19909915583.46,25094241863.95,33223942232.61,39655778517.89,45480484770.59
营业成本,9578266693.28,15136793517.44,18649694075.44,23467310590.76,27483469555.24,31140176777.12
营业税金及附加,151694130.11,196876622.43,255078931.50,370993824.45,418323053.64,417318543.55
销售费用,1533250114.26,2179045314.71,2991273819.81,4430220065.13,5892500406.52,7256781486.68
管理费用,1645518222.73,2211221871.15,3106761432.94,4205437565.45,1376013682.79,1822464442.07
财务费用,-82029433.48,-152896391.70,-226063754.62,265411287.66,-424257896.76,-640068177.19
研发费用,0,0,0,0,4482780693.41,5483811698.36
资产减值损失,182907411.02,338874649.43,317497358.88,484568899.16,426949023.05,0
公允价值变动收益,3032932.74,-16154643.25,-40171578.80,42090091.11,13406932.17,15321889.63
投资收益,151024364.74,148673437.25,40493287.66,44650105.12,51929640.63,36649237.09
其中:对联营企业和合营企业的投资收益,0,0,0,-2525266.42,-9072889.02,7743476.93
汇兑收益,0,0,0,0,0,0
三、营业利润,4377564181.26,5493993483.96,6830100717.35,10443111610.45,12335663429.72,13707554653.51
加:营业外收入,856469990.44,1293978970.29,1510919327.24,46729250.63,111362918.34,65032501.54
减：营业外支出,27691800.93,37930721.86,30841696.08,3020378.72,8593484.58,17124407.28
其中：非流动资产处置损失,842376.23,1113694.67,940003.24,0,0,0
四、利润总额,5206342370.77,6750041732.39,8310178348.51,10486820482.36,12438432863.48,13755462747.77
减：所得税费用,525641134.11,867643887.69,889905208.07,1109318842.54,1056739998.82,1290278445.12
五、净利润,4680701236.66,5882397844.70,7420273140.44,9377501639.82,11381692864.66,12465184302.65
归属于母公司所有者的净利润,4665368689.94,5869049646.23,7422261983.16,9410855084.82,11352869241.32,12414587690.45
少数股东损益,15332546.72,13348198.47,-1988842.72,-33353445.00,28823623.34,50596612.20
基本每股收益(元/股),1.170000,1.460000,1.227000,1.030000,1.240000,1.343000
稀释每股收益(元/股),1.160000,1.450000,1.221000,1.024000,1.234000,1.343000
七、其他综合收益,-11660354.45,-17989248.27,-12687807.98,13852652.33,-24062992.06,-4658993.77
八、综合收益总额,4669040882.21,5864408596.43,7407585332.46,9391354292.15,11357629872.60,12460525308.88
归属于母公司所有者的综合收益总额,4654611818.38,5850227045.99,7408691223.65,9424407922.68,11330970829.57,12410622894.56
归属于少数股东的综合收益总额,14429063.83,14181550.44,-1105891.19,-33053630.53,26659043.03,49902414.32
