,20141231,20151231,20161231,20171231,20181231,20191231
处置交易性金融资产净增加额,0,0,152702802.02,0,0,2208368662.95
处置可供出售金融资产净增加额,0,0,0,0,0,0
收取利息、手续费及佣金的现金,1658029164.49,4249937126.40,2375988443.02,2527748505.43,2280215083.25,3230563399.46
拆入资金净增加额,110000000.00,0,0,0,0,0
回购业务资金净增加额,3817820614.00,1370182546.62,0,1267377414.68,7000566422.77,0
收到的其他与经营活动有关的现金,34723641.47,36427256.60,229211635.48,15728862.85,14964272.60,20229573.58
经营活动现金流入小计,10197626807.06,12127141288.64,3568160771.47,3810854782.96,13251343609.78,9554100654.78
支付给职工以及为职工支付的现金,302114508.50,592916919.82,556235088.82,538743867.11,615276075.72,689393504.31
支付的各项税费,238795755.24,847906351.12,306393507.43,425136428.22,325188778.14,376990524.15
支付其他与经营活动有关的现金,232282919.07,303660453.84,276751445.05,357912176.22,308620226.72,594664209.06
支付利息、手续费及佣金的现金,303813812.06,1041343598.18,507549674.33,611042100.31,822481022.45,927578361.11
经营活动现金流出小计,5219237346.32,8464614520.03,11422308934.39,7907007338.61,12637408647.39,5948541303.92
经营活动产生的现金流量净额,4978389460.74,3662526768.61,-7854148162.92,-4096152555.65,613934962.39,3605559350.86
收回投资收到的现金,0,618223.41,0,5000000.00,1804514.94,0
取得投资收益收到的现金,9050310.60,7276651.71,12780178.77,19455906.45,14295911.22,14174119.73
处置固定资产、无形资产及其他长期资产收回的现金净额,0,0,0,0,0,851390.58
收到其他与投资活动有关的现金,5262201.52,922097.98,908896.02,489596.41,733260.91,0
投资活动现金流入小计,14312512.12,8816973.10,13689074.79,24945502.86,16833687.07,15025510.31
投资支付的现金,51811138.00,122413000.00,133381860.00,683015815.91,88744808.86,277983986.13
购建固定资产、无形资产和其他长期资产支付的现金,43740432.16,91399407.13,105929031.33,62365712.56,97534218.77,156335774.59
支付其他与投资活动有关的现金,0,0,0,0,0,0
投资活动现金流出小计,95551570.16,213812407.13,239310891.33,745381528.47,186279027.63,434319760.72
投资活动产生的现金流量净额,-81239058.04,-204995434.03,-225621816.54,-720436025.61,-169445340.56,-419294250.41
吸收投资收到的现金,0,50000000.00,5139238384.65,67500000.00,12500000.00,0
取得借款收到的现金,0,4110348.75,0,0,0,0
发行债券收到的现金,1600000000.00,3694851357.78,4700000000.00,5238045000.00,9460140000.00,7191793000.00
收到其他与筹资活动有关的现金,0,0,0,0,0,0
筹资活动现金流入小计,1600000000.00,3748961706.53,9839238384.65,5305545000.00,9472640000.00,7191793000.00
偿还债务支付的现金,0,0,6402286496.65,2410705852.10,10613000000.00,5400040241.12
分配股利、利润或偿付利息所支付的现金,87129712.91,240682620.92,707575715.73,346426247.35,570757502.65,506500054.16
支付其他与筹资活动有关的现金,0,0,11532300.00,1700000.00,0,21700000.00
筹资活动现金流出小计,87129712.91,240682620.92,7121394512.38,2758832099.45,11183757502.65,5928240295.28
筹资活动产生的现金流量净额,1512870287.09,3508279085.61,2717843872.27,2546712900.55,-1711117502.65,1263552704.72
四、汇率变动对现金及现金等价物的影响,46855.02,1109926.35,1471169.70,-1434132.52,1180250.22,454323.94
五、现金及现金等价物净增加额,6410067544.81,6966920346.54,-5360454937.49,-2271309813.23,-1265447630.60,4450272129.11
加:期初现金及现金等价物余额,5435871004.56,11845938549.37,18812858895.91,13452403958.42,11181094145.19,9915646514.59
六、期末现金及现金等价物余额,11845938549.37,18812858895.91,13452403958.42,11181094145.19,9915646514.59,14365918643.70
净利润,687893803.81,1865133143.78,604418759.85,652215848.87,577849527.06,1214177010.80
加:少数股东损益,0,0,0,0,0,0
资产减值准备,46128202.53,6701624.55,4190621.35,27233911.58,68167245.61,0
