,20200930,20200630,20200331,20191231,20190930,20190630,20181231,20171231,20161231,19700101,
货币资金,216257996.46,113277163.96,108316863.56,239460067.71,0,169157905.95,252689999.28,102667189.13,76749357.03,0,
交易性金融资产,360412547.95,461616930.51,542540109.59,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,405932298.39,336484302.70,382366609.85,337455113.71,0,279222258.90,278121550.49,129667709.33,47375785.12,0,
应收票据,28352750.00,0,35625000.00,29171643.35,0,18700000.00,23538800.00,0,3460000.00,0,
应收账款,377579548.39,336484302.70,346741609.85,308283470.36,0,260522258.90,254582750.49,129667709.33,43915785.12,0,
应收款项融资,4830000.00,27588025.97,100000.00,5863798.00,0,0,0,0,0,0,
预付款项,33074532.43,24313932.94,18227503.30,6238618.74,0,16321514.47,5200060.96,5029069.99,9046781.28,0,
其他应收款(合计),24538531.18,36757730.37,18406024.34,13050149.61,0,16055017.63,17322885.74,10891090.50,7163589.96,0,
应收利息,0,0,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,0,
其他应收款,0,36757730.37,0,13050149.61,0,16055017.63,17322885.74,10891090.50,7163589.96,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,
存货,38671434.71,32437845.69,35872856.68,196663352.33,0,295576257.53,151761106.66,70197967.64,32421808.39,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,412471.14,406219.02,402103.67,396008.70,0,384094.50,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,
其他流动资产,7251502.00,9725280.95,3423337.58,3618412.93,0,4061149.75,6321343.21,1670537.45,1322767.91,0,
流动资产合计,1463149025.65,1280559157.49,1227257102.89,802745521.73,0,780778198.73,711416946.34,320123564.04,174080089.69,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,300000.00,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,0,
长期应收款,28320981.37,28426473.54,28527833.38,28630673.99,0,28831702.37,27911386.19,0,0,0,
长期股权投资,32990931.45,32990931.45,32990931.45,26590931.45,0,26590931.45,26590931.45,22110931.45,0,0,
投资性房地产,0,0,0,0,0,0,0,0,0,0,
在建工程(合计),2975286.71,15067104.42,2865181.55,2865181.55,0,18554199.42,27510097.92,23423464.07,6735441.10,0,
在建工程,0,15067104.42,0,2865181.55,0,0,0,0,0,0,
工程物资,0,0,0,0,0,0,0,0,0,0,
固定资产及清理(合计),94258582.13,80329779.01,84401334.93,89243487.47,0,73924921.65,57535103.64,10434337.26,1194479.01,0,
固定资产净额,0,80329779.01,0,89243487.47,0,73924921.65,57535103.64,10434337.26,1194479.01,0,
固定资产清理,0,0,0,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,0,0,
无形资产,14417686.74,14442117.79,14553569.50,13576800.25,0,13564039.20,13565353.99,13876665.31,36855016.61,0,
开发支出,0,0,0,0,0,0,0,0,0,0,
商誉,250000.00,250000.00,0,0,0,0,0,0,0,0,
长期待摊费用,25295974.42,23525189.35,21916948.45,22543245.56,0,14648105.58,15447093.12,0,0,0,
递延所得税资产,6784577.10,6706646.49,5832485.97,6012993.28,0,4551550.86,4149619.70,2489801.63,2007459.84,0,
其他非流动资产,0,0,0,0,0,3154809.59,1409271.59,1507176.77,0,0,
非流动资产合计,205594019.92,202038242.05,191388285.23,189763313.55,0,184120260.12,174418857.60,73842376.49,46792396.56,0,
资产总计,1668743045.57,1482597399.54,1418645388.12,992508835.28,1050479600.00,964898458.85,885835800.00,393965940.53,220872486.25,0,
短期借款,0,0,0,5000000.00,0,56479674.12,65184436.14,0,0,0,
交易性金融负债,0,0,0,0,0,0,0,0,0,0,
应付票据及应付账款,338655110.57,252659422.60,210414789.69,244624643.70,0,263608732.81,172442362.12,73663423.84,35667099.32,0,
应付票据,88405403.40,66184227.31,53560885.51,39745808.30,0,37075804.30,9584413.94,3491440.00,12424870.00,0,
应付账款,250249707.17,186475195.29,156853904.18,204878835.40,0,226532928.51,162857948.18,70171983.84,23242229.32,0,
预收款项,0,0,0,59650367.60,0,35631724.89,117152852.77,30559572.03,45108018.47,0,
应付手续费及佣金,0,0,0,0,0,0,0,0,0,0,
应付职工薪酬,8187154.58,8328455.50,9323225.70,22978090.82,0,10952229.17,14357399.75,8085729.93,4863454.19,0,
应交税费,28924010.92,22571233.56,9406958.47,15601381.54,0,17974235.35,15397457.63,29617879.27,8200109.25,0,
其他应付款(合计),2012968.60,2083443.55,10260164.54,11189701.06,0,9505767.91,9625964.40,199024.24,1934575.67,0,
应付利息,0,55877.43,57916.88,92828.35,0,136945.17,151354.87,0,12100.00,0,
应付股利,0,0,0,0,0,0,0,0,0,0,
其他应付款,0,2027566.12,0,11096872.71,0,9368822.74,9474609.53,199024.24,1922475.67,0,
预提费用,0,0,0,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动负债,20552424.88,23696313.12,20367789.58,18593455.27,0,10698350.00,0,0,0,0,
其他流动负债,11940862.41,12752307.60,11891716.78,12518382.55,0,21101961.99,21271573.49,5861699.62,1688860.99,0,
流动负债合计,522030201.40,394609299.44,334719099.03,390156022.54,0,425952676.24,415432046.30,147987328.93,97462117.89,0,
长期借款,15203898.23,18180698.23,20162338.23,28592633.23,0,29437162.36,26128519.82,0,0,0,
