,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,852908675.11,2486653546.11,1543501673.38,1132677976.66,1175519564.48,2258085188.73
交易性金融资产,5815.37,0,0,0,0,250000000.00
衍生金融资产,0,0,0,0,0,0
应收票据及应收账款,0,0,4314737491.48,5246111963.64,4158734756.71,2799985875.95
应收票据,1080484457.49,1267082610.65,1728836967.23,2102591319.44,1653877666.61,927345385.97
应收账款,1898348789.41,2218973970.61,2585900524.25,3143520644.20,2504857090.10,1872640489.98
应收款项融资,0,0,0,0,0,1577035328.80
预付款项,157853460.49,101632712.46,152982158.15,103935628.38,140412234.52,311516562.83
其他应收款(合计),0,0,36632391.23,53093621.61,193893185.29,124771577.54
应收利息,0,24261.96,0,0,0,0
应收股利,0,0,0,0,18191238.15,18765538.46
其他应收款,120416800.61,102996356.35,36632391.23,53093621.61,175701947.14,106006039.08
买入返售金融资产,0,0,0,0,0,0
存货,1648033822.00,2033122858.35,1647673487.93,1957994877.31,1763272892.98,1834116027.28
划分为持有待售的资产,0,0,0,0,0,0
一年内到期的非流动资产,0,38090377.66,65354205.98,129698266.39,107109413.74,55057136.61
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,123173001.80,180349881.09,583403619.82,91034499.95,1218598304.21,202579460.33
流动资产合计,5881224822.28,8428926575.24,8344285027.97,8714546833.94,8860864184.89,9563890334.31
发放贷款及垫款,0,0,0,0,0,0
可供出售金融资产,0,0,0,0,0,0
持有至到期投资,0,0,0,0,0,0
长期应收款,217342991.69,239867610.89,254644393.26,289932771.66,448349476.05,76372800.02
长期股权投资,4859434.36,3429899.38,2862325.61,0,117349690.44,387556326.34
投资性房地产,0,0,38138507.94,38673902.57,53549362.68,22517720.64
在建工程(合计),0,0,466360961.48,549527175.26,624566765.63,461783821.59
在建工程,240818675.32,329785830.62,466360961.48,549527175.26,624566765.63,461783821.59
工程物资,0,0,0,0,0,0
固定资产及清理(合计),0,0,2689707661.03,3007160267.24,2754296713.28,2831608231.27
固定资产净额,2501135592.26,2556450388.77,2689707661.03,3006571348.01,2753814062.99,2831125580.98
固定资产清理,0,0,0,588919.23,482650.29,482650.29
生产性生物资产,0,0,0,0,0,0
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0,0,0,0
使用权资产,0,0,0,0,0,555182134.32
无形资产,589058935.90,575668655.17,580073480.89,649692033.89,588969388.71,404146061.16
开发支出,0,0,0,15709913.99,15500245.00,9609840.66
商誉,699711420.77,696423018.46,717371202.71,722602781.13,193383346.88,2745668.90
长期待摊费用,3051933.97,3930674.68,21986347.20,16459409.71,37799000.58,42657552.85
递延所得税资产,54181585.27,77283683.59,87331069.80,109209227.43,111796404.82,154548720.14
其他非流动资产,88209373.15,172411864.85,204345814.20,212296747.17,470640546.74,511990377.87
非流动资产合计,4398369942.69,4655251626.41,5062821764.12,5611264230.05,5416200940.81,5460719255.76
资产总计,10279594764.97,13084178201.65,13407106792.09,14325811063.99,14277065125.70,15024609590.07
短期借款,125375064.53,769447579.20,225670000.00,831281029.88,1232778400.00,756821135.17
交易性金融负债,0,0,0,0,0,0
应付票据及应付账款,0,0,3665531535.31,4003467061.30,4115259894.88,4340108156.44
应付票据,1347172443.95,1481560582.48,1189982458.21,1413752555.42,1577436345.04,1937116239.50
应付账款,1612615215.87,1939711844.85,2475549077.10,2589714505.88,2537823549.84,2402991916.94
预收款项,83171357.13,104773172.46,59023800.76,62044036.01,0,0
应付手续费及佣金,0,0,0,0,0,0
