,20200930,20200630,20200331,20191231,20190930,20190630,20181231,20171231,20161231,19700101,
货币资金,7180567790.86,8125478318.04,5207961547.50,5827449548.21,4132697200.00,4636010065.51,4364830057.78,4425194025.59,7927587871.01,0,
交易性金融资产,1464081692.15,3139454828.63,3505275703.96,1733947291.38,1047649800.00,1234990578.89,4172819.35,5632469.23,99529440.53,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,4754456269.14,4613772256.87,4543720600.90,4660378035.66,4869788900.00,4969988274.05,6164073957.33,7359743728.49,5507451329.04,0,
应收票据,0,0,0,0,0,97360.77,1320532266.76,2414130913.26,1159890553.63,0,
应收账款,4754456269.14,4613772256.87,4543720600.90,4660378035.66,4869788900.00,4969890913.28,4843541690.57,4945612815.23,4347560775.41,0,
应收款项融资,1616201590.40,1361707546.53,1008464729.67,1198685017.02,1234391600.00,636069883.23,0,0,0,0,
预付款项,1266092897.50,897477359.81,1101251670.36,712925447.55,688396900.00,687209970.50,183807363.21,430266045.23,270254267.80,0,
其他应收款(合计),1247133117.54,1299573120.66,1486582943.34,1554916100.18,1380951400.00,1372301883.35,1107087796.79,550439213.13,281617627.07,0,
应收利息,0,0,0,0,0,0,0,0,0,0,
应收股利,0,135579.49,65249107.16,67773086.19,0,106506149.31,72048506.25,0,0,0,
其他应收款,0,1299437541.17,1421333836.18,1487143013.99,0,1265795734.04,1035039290.54,550439213.13,281617627.07,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,
存货,6113939317.92,5531918448.60,4571807161.28,5616828465.17,5739573800.00,5660546058.64,5401580254.25,11921750243.61,11674205953.60,0,
划分为持有待售的资产,0,0,0,28037481.48,0,0,0,87141209.62,0,0,
一年内到期的非流动资产,203675.93,35892202.32,70977725.32,70100172.55,32888100.00,71982338.12,73745905.41,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,
其他流动资产,1199160947.59,922702011.78,1092192423.49,935960137.44,1090717100.00,977772208.30,1481370246.43,2409878381.63,1342996570.85,0,
流动资产合计,25729776008.35,26558465489.53,23922273527.17,22339227696.64,20217054900.00,20246871260.59,18780668400.55,27190045316.53,27103643059.90,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,143343027.27,43343027.27,21813732.96,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,0,
长期应收款,475846927.30,352070639.89,347905305.73,343750331.42,375020400.00,367008827.71,403357735.97,0,0,0,
长期股权投资,639483768.83,586426156.43,516542271.77,476216426.05,410989800.00,361868652.40,275630862.05,244675023.07,264321745.17,0,
投资性房地产,0,0,0,0,0,0,0,0,0,0,
在建工程(合计),1796524053.89,1810559774.22,1194578609.77,842544208.74,1705328400.00,2896158134.10,1641905621.51,674656814.14,193471375.40,0,
在建工程,0,1810559774.22,1194578609.77,842544208.74,0,2896158134.10,1641905621.51,674656814.14,193471375.40,0,
工程物资,0,0,0,0,0,0,0,0,0,0,
固定资产及清理(合计),10564981724.20,10377562191.60,9872445837.46,10118356785.95,9080307100.00,6926164751.46,6499765656.78,7141673569.14,7380734484.11,0,
固定资产净额,0,10377562191.60,9872445837.46,10118356785.95,9080307095.70,6926164751.46,6499765656.78,7141673569.14,7380734484.11,0,
固定资产清理,0,0,0,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,0,0,
无形资产,606569164.20,576754159.19,615222990.29,595459759.51,579919400.00,487591715.40,497290413.67,408188381.41,378077437.32,0,
开发支出,0,0,0,0,0,0,0,0,0,0,
商誉,152889892.14,152889892.14,152889892.14,152889892.14,152889900.00,152889892.14,152889892.14,9821731.59,6097111.17,0,
长期待摊费用,63343529.63,70289145.00,98532427.25,92803270.48,94721400.00,80456116.49,41791297.09,63846720.77,49218880.78,0,
递延所得税资产,1223677883.00,1151802837.17,1046681788.07,987336568.57,946201900.00,848221054.56,833677964.40,872586214.76,785274390.76,0,
其他非流动资产,731402976.89,611996680.84,516812148.85,389308516.16,324646000.00,219169464.09,337290567.86,295195186.34,1049060306.61,0,
非流动资产合计,16408061135.05,15843692691.45,14514952486.30,14152006973.99,13823367200.00,12492871635.62,10826943038.74,9753986668.49,10128069464.28,0,
资产总计,42137837143.40,42402158180.98,38437226013.47,36491234670.63,34040422100.00,32739742896.21,29607611439.29,36944031985.02,37231712524.18,0,
短期借款,7329393440.35,8121264004.05,7592110125.80,6040774904.22,5643167700.00,7289482456.93,7146626075.11,5184098422.50,6749773684.82,0,
交易性金融负债,1237308.26,657225.74,587871.90,41702.93,17713100.00,22249918.14,1615747.45,2454753.49,550915.52,0,
应付票据及应付账款,11361840096.02,10684282605.30,9769769370.89,9176999796.85,9253395500.00,8343304640.32,5646867718.57,9129209125.36,8060732770.71,0,
应付票据,6369005310.77,6198701502.69,6292635365.77,4693785705.22,4369352300.00,4190124345.44,2028068515.85,3558675166.51,2575949564.82,0,
应付账款,4992834785.25,4485581102.61,3477134005.12,4483214091.63,4884043200.00,4153180294.88,3618799202.72,5570533958.85,5484783205.89,0,
预收款项,0,0,0,1825660229.89,1073697900.00,822874628.81,456288974.88,602816730.54,276266441.90,0,
应付手续费及佣金,0,0,0,0,0,0,0,0,0,0,
应付职工薪酬,322249026.29,229593003.59,325728769.55,319269179.67,214818400.00,165034904.88,198547187.16,275194527.86,216070362.71,0,
应交税费,461749639.21,494345328.33,410321149.87,429710356.74,322307000.00,173206324.84,173332851.16,232495374.39,477659358.01,0,
其他应付款(合计),1096883192.70,975100276.45,1025591541.91,899535045.34,851377100.00,795009912.29,757290516.73,728836037.63,1906521554.54,0,
应付利息,0,0,62777424.52,42722756.37,0,40966302.66,24820898.48,21855313.35,26816497.73,0,
应付股利,0,0,0,0,0,0,0,0,0,0,
其他应付款,0,975100276.45,962814117.39,856812288.97,0,754043609.63,732469618.25,706980724.28,1879705056.81,0,
预提费用,0,0,0,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动负债,550727452.69,736402945.07,815324439.09,815331645.47,724268100.00,576673673.91,351509124.97,4138928781.57,4243526766.53,0,
其他流动负债,0,0,0,0,0,0,0,0,0,0,
流动负债合计,22451934035.52,22287751664.32,21071754348.78,19507322861.11,18100744800.00,18187836460.12,14732078196.03,20294033753.34,21931101854.74,0,
