,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20171231,20161231,19700101,
货币资金,985313388.91,882219001.06,1194054132.50,944808769.63,1032668089.34,341304514.04,0,670319052.77,333274101.40,204000103.11,0,
交易性金融资产,1659049662.29,1383770998.88,1337932047.08,1367735787.66,1094468575.33,151011462.34,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,331281185.41,337139101.87,553033767.32,366430326.13,329166017.40,496035510.79,0,514579853.43,510599794.64,212139483.33,0,
应收票据,75219206.38,104350616.50,126766045.44,79202578.94,69916363.79,77925913.14,0,54278819.34,50211562.60,3167466.60,0,
应收账款,256061979.03,232788485.37,426267721.88,287227747.19,259249653.61,418109597.65,0,460301034.09,460388232.04,208972016.73,0,
应收款项融资,0,0,0,0,0,0,0,0,0,0,0,
预付款项,11460453.38,22252338.12,20502963.77,19141104.17,19692110.01,19111260.92,0,19950330.82,5897807.77,7397482.15,0,
其他应收款(合计),3631434.82,11320435.96,10436059.62,5890325.08,14513105.54,3477433.93,0,3264318.73,15603823.42,6619005.08,0,
应收利息,70798.52,26770.47,815480.70,1874350.10,979889.21,897673.57,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,0,0,
其他应收款,0,11293665.49,0,4015974.98,0,2579760.36,0,0,0,0,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,
存货,1200494220.10,1144521797.83,1121027955.97,1087971705.59,1451087244.36,1455569091.62,0,1247533047.52,893530483.96,330692373.38,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,0,
其他流动资产,35518042.74,50179693.37,42892829.66,54312682.07,62508593.24,67336889.80,0,400422943.03,4595389.13,11846609.44,0,
流动资产合计,4226748387.65,3831403367.09,4279879755.92,3846290700.33,4004103735.22,2533846163.44,0,2856069546.30,1763501400.32,772695056.49,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,0,0,
长期应收款,36653295.16,34336320.14,31510290.84,31251192.58,21613537.31,21839552.81,0,16109037.22,39033844.12,10339782.35,0,
长期股权投资,234060259.48,231503083.34,189334690.50,168929494.97,168090012.53,169461768.28,0,119955672.80,115585179.09,87593292.35,0,
投资性房地产,7550789.01,7654162.35,7757535.71,7860909.07,7964282.43,8067655.79,0,8274402.51,4197502.38,0,0,
在建工程(合计),19473085.69,17900159.08,10710823.73,7567294.96,4555038.15,2624756.78,0,800032.24,4352562.42,10216201.62,0,
