,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,665820983.49,352412868.40,333319934.64,532576616.95,454203719.72,515934688.03
收到的税费返还,25240196.83,14577271.07,17659076.52,19996969.93,17696101.48,24236020.96
收到的其他与经营活动有关的现金,34966161.05,26814131.35,25513851.80,38280061.61,44258407.75,51210347.54
经营活动现金流入小计,738284730.85,401577739.71,384071734.08,594711630.23,516158228.95,591381056.53
购买商品、接受劳务支付的现金,542515269.52,310180271.58,242653181.06,299936077.39,289679971.99,295456135.85
支付给职工以及为职工支付的现金,100889976.57,97222891.54,76099802.39,91317816.82,104398777.89,116626128.39
支付的各项税费,31441893.11,35990405.01,31134176.55,16846332.78,32162882.76,25976039.91
支付的其他与经营活动有关的现金,74177873.40,111221373.98,67291874.39,84972707.01,63015110.20,66034935.60
经营活动现金流出小计,794025012.60,617614942.11,344179034.39,483072934.00,489256742.84,504093239.75
经营活动产生的现金流量净额,-55740281.75,-216037202.40,39892699.69,111638696.23,26901486.11,87287816.78
收回投资所收到的现金,1207347668.98,484010000.00,267900000.00,1003830000.00,199760000.00,1449060900.00
取得投资收益所收到的现金,14148599.61,2540915.85,0,1630855.07,5183086.59,9139527.26
处置固定资产、无形资产和其他长期资产所收回的现金净额,109549.28,195000.00,85300.00,562900.00,860.00,23300.00
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,0,0.00,0.00,0.00,0.00,0.00
投资活动现金流入小计,1221605817.87,486745915.85,267985300.00,1006023755.07,204943946.59,1458223727.26
购建固定资产、无形资产和其他长期资产所支付的现金,9628202.15,14601953.76,6003875.62,4608546.40,5280031.94,4893567.33
投资所支付的现金,1028480000.00,396695800.00,251130000.00,1112517578.88,330238400.00,1480702900.00
取得子公司及其他营业单位支付的现金净额,0,117972494.26,0,0,0,0
支付的其他与投资活动有关的现金,0,11254375.49,0.00,0.00,0.00,0.00
投资活动现金流出小计,1038108202.15,540524623.51,257133875.62,1117126125.28,335518431.94,1485596467.33
投资活动产生的现金流量净额,183497615.72,-53778707.66,10851424.38,-111102370.21,-130574485.35,-27372740.07
