,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,3085155539.72,3583240971.90,3901442412.28,4307560219.30,4850411290.27,5499208628.90
营业收入,3085155539.72,3583240971.90,3901442412.28,4307560219.30,4850411290.27,5499208628.90
二、营业总成本,2944119920.02,3430565460.93,3719349300.42,4076503363.29,4554987633.98,5105799026.60
营业成本,2402684360.00,2866872769.55,3062177595.91,3308939370.49,3734269386.45,4115233258.09
营业税金及附加,25762202.20,23705366.94,22037341.29,24214762.99,27813444.12,27942977.70
销售费用,229121103.94,242413394.78,281101355.05,279733403.61,294237354.93,294999085.31
管理费用,273545322.78,275517626.82,333889055.40,45338973.89,50760809.33,66391669.11
财务费用,-6672309.73,-8608410.76,-10479294.46,-10021552.55,-11078355.68,-16836671.30
研发费用,0,0,0,369187867.55,439516673.33,618068707.69
资产减值损失,19679240.83,30664713.60,30623247.23,59110537.31,19468321.50,0
公允价值变动收益,0,0,0,0,0,11029182.52
投资收益,0,178613.04,0,-1288.97,-27587.17,-368493.22
其中:对联营企业和合营企业的投资收益,0,0,0,0,-27587.17,0
汇兑收益,0,0,0,0,0,0
三、营业利润,141035619.70,152854124.01,182093111.86,251294712.79,319985541.24,393351626.11
加:营业外收入,14489439.06,22370839.38,22993607.56,4130123.01,3834091.24,3882159.85
减：营业外支出,521393.14,506200.97,455588.63,118377.11,832564.90,3225063.03
其中：非流动资产处置损失,347582.58,220756.17,46129.99,0,0,0
四、利润总额,155003665.62,174718762.42,204631130.79,255306458.69,322987067.58,394008722.93
减：所得税费用,6586996.77,6774050.64,12914208.26,20391801.31,2450748.28,8283032.83
五、净利润,148416668.85,167944711.78,191716922.53,234914657.38,320536319.30,385725690.10
归属于母公司所有者的净利润,148416668.85,167944711.78,191716922.53,234914657.38,320536319.30,385725690.10
少数股东损益,0,0,0,0,0,0
基本每股收益(元/股),0.390000,0.440000,0.500000,0.620000,0.840000,0.980000
稀释每股收益(元/股),0.390000,0.440000,0.500000,0.620000,0.840000,0.980000
七、其他综合收益,117585.53,426994.35,1051262.67,-877821.49,938348.43,367866.45
八、综合收益总额,148534254.38,168371706.13,192768185.20,234036835.89,321474667.73,386093556.55
归属于母公司所有者的综合收益总额,148534254.38,168371706.13,192768185.20,234036835.89,321474667.73,386093556.55
归属于少数股东的综合收益总额,0,0,0,0,0,0
