,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,712720121.68,1163413056.43,1816611273.65,1612263214.17,1170130220.20,1489774318.79
交易性金融资产,0,0,0,0,0,0
衍生金融资产,0,0,0,0,0,0
应收票据及应收账款,0,0,126400805.93,83250517.95,74960581.35,123186534.82
应收票据,420945.74,10238.40,198631.00,300000.00,4217659.80,0
应收账款,75451079.03,105245548.71,126202174.93,82950517.95,70742921.55,123186534.82
应收款项融资,0,0,0,0,0,3762892.51
预付款项,687856377.63,664491981.86,716479037.65,937409971.57,1123976787.90,991329608.63
其他应收款(合计),0,0,244579447.91,539072591.10,209875098.90,267623170.58
应收利息,501035.61,2372833.19,3148870.66,7449922.03,12567348.12,19906828.24
应收股利,0,0,0,0,0,0
其他应收款,161187576.27,407984986.84,241430577.25,531622669.07,197307750.78,247716342.34
买入返售金融资产,0,0,0,0,0,0
存货,1482639278.09,1819933579.80,2151261844.54,2026592620.71,2261424511.60,2547176864.84
划分为持有待售的资产,0,0,0,0,0,0
一年内到期的非流动资产,15360753.61,17609143.95,15593013.57,0,0,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,100291424.15,521859138.77,649756764.04,581079182.35,735442931.07,963252886.84
流动资产合计,3236428591.81,4702920507.95,5720682187.29,5779668097.85,5575810131.02,6386106277.01
发放贷款及垫款,0,35588813.38,44061391.98,101549786.53,29105886.09,0
可供出售金融资产,0,0,114750000.00,114750000.00,104712000.00,0
持有至到期投资,0,0,0,0,0,226030094.25
长期应收款,0,0,0,0,0,0
长期股权投资,1992202.98,2623741.91,4205947.11,2583343.71,7035640.47,7075467.07
投资性房地产,0,10014911.44,8988567.16,7962222.88,4645966952.38,6208283177.71
在建工程(合计),0,0,453982485.94,290595135.44,454104503.43,641877074.16
在建工程,280877731.52,655013722.66,453982485.94,290595135.44,454104503.43,641877074.16
工程物资,0,0,0,0,0,0
固定资产及清理(合计),0,0,4135923235.06,4978848046.62,3987995304.47,4598183521.54
固定资产净额,3094722959.11,3308740473.76,4135923235.06,4978848046.62,3987995304.47,4598183521.54
固定资产清理,0,0,0,0,0,0
生产性生物资产,0,0,0,0,0,0
