,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,1645078701.11,1969279420.90,1779255690.74,4205039848.62,4031862902.46,1885947791.74
交易性金融资产,0,0,0,0,0,0
衍生金融资产,0,0,0,0,0,0
应收票据及应收账款,0,0,356118227.60,270653033.93,604630710.77,894158576.46
应收票据,35571037.00,197139644.20,115837100.00,7979727.00,37955581.31,0
应收账款,17246043.16,345434413.91,240281127.60,262673306.93,566675129.46,894158576.46
应收款项融资,0,0,0,0,0,26126184.46
预付款项,2382010851.75,1410474583.61,2203081360.29,2888188416.76,5227595131.30,3333641836.00
其他应收款(合计),0,0,139643467.65,204075888.57,94659912.23,1243212006.55
应收利息,5069888.80,8743500.00,5758438.20,8168105.64,5317713.03,0
应收股利,4535249.80,5042234.55,0,0,0,0
其他应收款,45581005.18,138665866.65,133885029.45,195907782.93,89342199.20,1243212006.55
买入返售金融资产,0,0,0,0,0,0
存货,1751428374.64,1514930924.53,2746390538.82,2771354140.84,3477720355.20,5610569014.17
划分为持有待售的资产,0,0,0,0,0,0
一年内到期的非流动资产,0,0,0,0,0,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,103291516.35,205529885.31,194942276.47,1300290454.69,1036041077.32,544088848.48
流动资产合计,5989812667.79,5795240473.66,7419431561.57,11639601783.41,14472510089.28,13537744257.86
发放贷款及垫款,0,0,0,0,0,0
可供出售金融资产,0,73402800.00,129602480.00,250151980.00,477451980.00,0
持有至到期投资,0,0,0,0,0,0
长期应收款,0,0,0,0,0,0
长期股权投资,92594550.54,483939520.35,491147578.46,516471449.60,105501744.39,99773845.39
投资性房地产,0,0,11978309.78,210105.80,210109.10,319606.75
在建工程(合计),0,0,462729818.17,568765098.03,564664729.75,426544486.23
在建工程,1937545110.79,1039193369.81,448423886.64,560489051.92,550712071.84,410294354.23
工程物资,37834800.52,10521085.13,14305931.53,8276046.11,13952657.91,16250132.00
固定资产及清理(合计),0,0,4602750010.20,4691007553.18,5047070867.60,5516605003.77
固定资产净额,2287658772.59,3575781258.00,4602750010.20,4691007553.18,5047070867.60,5516605003.77
固定资产清理,0,0,0,0,0,0
生产性生物资产,0,0,0,0,0,0
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0,0,0,0
使用权资产,0,0,0,0,0,0
无形资产,364223918.97,390531120.67,848681405.98,944696590.76,962182186.65,1012212450.74
开发支出,0,0,0,0,0,0
商誉,11718634.95,11826078.60,663333001.48,679004069.49,708026313.77,625207523.07
长期待摊费用,300000.00,2775944.85,18803774.85,20003767.82,18211096.26,16483730.89
递延所得税资产,2727634.52,27388434.03,72993313.15,97380011.01,99850412.43,116308179.40
其他非流动资产,286878294.80,335352118.52,257660521.53,263751875.64,153895438.71,133550074.96
非流动资产合计,5021481717.68,5950711729.96,7559680213.60,8031442501.33,8137064878.66,9263304699.78
资产总计,11011294385.47,11745952203.62,14979111775.17,19671044284.74,22609574967.94,22801048957.64
短期借款,260000000.00,297650000.00,884843252.19,1134937954.94,2236914069.49,3114721722.20
交易性金融负债,0,0,0,0,0,0
应付票据及应付账款,0,0,1762286712.46,3505483911.16,5062171287.60,4662842697.17
