,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20171231,20161231,20151231,19700101,
一、营业总收入,497838359.33,357246429.91,178847200.80,1017678343.33,863606034.14,649723709.88,255312660.02,985560299.58,846315152.52,918948333.21,567510704.47,608205774.66,0,
营业收入,497838359.33,357246429.91,178847200.80,1017678343.33,863606034.14,649723709.88,255312660.02,985560299.58,846315152.52,918948333.21,567510704.47,608205774.66,0,
二、营业总成本,414631513.99,298532978.04,144922425.42,843714317.46,711854872.40,541037159.68,215103647.28,805540110.62,685873853.41,815135607.74,458762181.99,505119521.95,0,
营业成本,376772708.84,269080805.96,135436784.67,755151856.77,640326234.11,484925803.48,192355955.21,725262259.45,622008659.02,660417576.90,398943009.17,437223714.32,0,
营业税金及附加,1708315.92,1053416.11,417890.31,5400860.53,4394561.99,4352540.62,3577479.87,5656436.58,5199336.94,7568662.95,6521395.48,4078162.89,0,
销售费用,10058110.94,7566108.51,2886997.48,21307854.77,15551044.54,11288533.71,5984130.38,21033236.84,16346430.03,20097717.12,16015629.28,16718637.42,0,
管理费用,13329666.95,9626759.77,3351820.72,20034575.73,16438452.39,11273686.94,6741510.74,21880124.19,14368190.42,93205636.28,16234448.89,16880691.53,0,
财务费用,-9447015.96,-4607315.07,-2660554.83,-3681208.50,-3244800.36,-2903985.04,-2522820.95,-3024598.73,-3449788.51,-7351659.62,-5951562.46,-14353315.99,0,
研发费用,22209727.30,15813202.76,5489487.07,45500378.16,38389379.73,30805001.40,8967392.03,35393156.05,30560817.59,37224004.41,28091539.34,44946564.20,0,
资产减值损失,0,0,0,0,0,56291.51,0,-660503.76,840207.92,3973669.70,-1092277.71,-374932.42,0,
公允价值变动收益,0,0,516937.17,917520.95,0,203468.40,49115.01,0,0,0,0,0,0,
投资收益,7393005.04,5725905.67,2269081.87,8639112.98,7288786.88,4711326.07,1459265.78,8067968.71,6607340.38,32340200.57,5517711.48,6141926.75,0,
其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,214557.28,214557.28,-2570700.73,-644685.94,527649.87,0,
汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,
三、营业利润,92746663.96,65880044.90,39648118.80,192104028.40,160432933.54,114510628.09,44149885.79,193012460.80,171004901.24,138936487.18,114316360.86,109229575.92,0,
加:营业外收入,8929456.01,8929342.52,10000.00,5969302.00,286665.56,0,0,640561.21,633070.61,2380.49,9278207.35,6782001.93,0,
减：营业外支出,27745.62,27495.62,2341.78,308787.44,307987.44,53950.83,39720.00,1312667.61,164743.56,2526768.18,935737.20,648141.75,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
四、利润总额,101648374.35,74781891.80,39655777.02,197764542.96,160411611.66,114456677.26,44110165.79,192340354.40,171473228.29,136412099.49,122658831.01,115363436.10,0,
减：所得税费用,15210633.91,11214627.25,5926858.72,25045972.48,23603741.98,13527097.56,6751063.25,25690157.64,22700243.54,27752966.01,17545636.87,16311460.17,0,
五、净利润,86437740.44,63567264.55,33728918.30,172718570.48,136807869.68,100929579.70,37359102.54,166650196.76,148772984.75,108659133.48,105113194.14,99051975.93,0,
归属于母公司所有者的净利润,86437740.44,63567264.55,33728918.30,172718570.48,136807869.68,100929579.70,37359102.54,166650196.76,148772984.75,108541170.52,104774660.28,96724002.74,0,
少数股东损益,0,0,0,0,0,0,0,0,0,117962.96,338533.86,2327973.19,0,
基本每股收益(元/股),0.740000,0.580000,0.340700,1.740000,1.380000,1.020000,0.377400,1.680000,1.500000,1.150000,0,0,0,
稀释每股收益(元/股),0.740000,0.580000,0.340700,1.740000,1.380000,1.020000,0.377400,1.680000,1.500000,1.150000,0,0,0,
七、其他综合收益,-6054820.01,-14965878.96,-15549855.43,14210897.69,5754034.98,5754034.98,0,0,0,0,0,0,0,
八、综合收益总额,80382920.43,48601385.59,18179062.87,186929468.17,142561904.66,106683614.68,37359102.54,166650196.76,148772984.75,108659133.48,105113194.14,99051975.93,0,
归属于母公司所有者的综合收益总额,80382920.43,48601385.59,18179062.87,186929468.17,142561904.66,106683614.68,37359102.54,166650196.76,148772984.75,108541170.52,104774660.28,96724002.74,0,
归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,117962.96,338533.86,2327973.19,0,
