,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,255171309.40,300063787.11,283213483.64,559812039.62,350397702.04,483035782.54
交易性金融资产,0,0,0,0,0,0
衍生金融资产,0,0,0,0,0,0
应收票据及应收账款,0,0,18527665.60,40982029.00,50544937.14,56295656.67
应收票据,0,0,0,0,0,0
应收账款,7536278.89,11697801.84,18527665.60,40982029.00,50544937.14,56295656.67
应收款项融资,0,0,0,0,0,0
预付款项,25284220.84,22326087.57,32445025.49,28443200.89,28268983.00,44307513.93
其他应收款(合计),0,0,14938169.98,11109880.91,16988693.82,34919326.64
应收利息,323634.66,0,133317.05,398425.62,533689.01,0
应收股利,0,0,0,4506440.55,10954476.40,22933782.14
其他应收款,4503550.71,4493304.73,14804852.93,6205014.74,5500528.41,11985544.50
买入返售金融资产,0,0,0,0,0,0
存货,22231629.18,20363432.40,25935154.93,24736024.55,22757266.56,15654807.71
划分为持有待售的资产,0,0,0,0,0,0
一年内到期的非流动资产,0,0,43583.91,3126427.83,0,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,1035692.60,1066359.62,1166892.12,1242971.61,1341451.29,1223993.18
流动资产合计,316086316.28,360010773.27,376269975.67,669452574.41,470299033.85,635437080.67
发放贷款及垫款,0,0,0,0,0,0
可供出售金融资产,0,0,65010000.00,170010000.00,284010000.00,0
持有至到期投资,0,0,0,0,0,0
长期应收款,170000000.00,0,0,0,0,0
长期股权投资,2839050.84,7424461.84,2994689.28,103152971.92,113745448.79,231888025.65
投资性房地产,10669434.22,0,0,0,0,0
在建工程(合计),0,0,32897083.97,22108326.24,14473737.61,82392852.65
在建工程,60278276.62,37455558.26,32897083.97,22108326.24,14473737.61,82392852.65
工程物资,0,0,0,0,0,0
固定资产及清理(合计),0,0,648400637.45,640638008.38,812433555.48,788944596.53
固定资产净额,105051505.04,784325033.38,648400637.45,640638008.38,812433555.48,788944596.53
固定资产清理,0,0,0,0,0,0
生产性生物资产,0,0,0,0,0,0
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0,0,0,0
使用权资产,0,0,0,0,0,0
无形资产,19159430.70,18475568.95,17365717.80,15752582.27,14582406.61,13639607.63
开发支出,0,0,0,0,0,0
商誉,43106672.31,43106672.31,43106672.31,41895755.28,41895755.28,50277124.57
长期待摊费用,61791523.21,77098451.85,98573995.77,128448653.57,131819982.16,124980540.47
递延所得税资产,1181541.35,794377.89,1430352.82,1157606.98,1111987.24,1023558.30
其他非流动资产,2985641.77,1279560.73,0,1915840.00,248319780.00,411413359.50
非流动资产合计,477063076.06,969959685.21,909779149.40,1125079744.64,1662392653.17,2024359358.85
资产总计,793149392.34,1329970458.48,1286049125.07,1794532319.05,2132691687.02,2659796439.52
短期借款,0,0,0,0,0,0
交易性金融负债,0,0,0,0,0,0
应付票据及应付账款,0,0,56674927.27,69089925.25,87226527.25,113540315.07
应付票据,0,0,0,0,0,0
应付账款,42955441.75,69134486.56,56674927.27,69089925.25,87226527.25,113540315.07
预收款项,9561516.49,604854.14,1385782.17,12248186.77,13879723.11,22124924.31
应付手续费及佣金,0,0,0,0,0,0
应付职工薪酬,16036832.84,20628340.56,21122219.30,38539378.27,48779865.31,47597357.97
应交税费,21970270.34,38542843.34,28472084.77,52126318.00,59388667.11,76585575.21
其他应付款(合计),0,0,19753267.47,23248488.56,20846873.92,21591391.12
应付利息,0,552649.18,428205.56,773925.03,751214.56,0
应付股利,0,0,0,0,0,540000.00
其他应付款,15450868.52,11439722.97,19325061.91,22474563.53,20095659.36,21051391.12
预提费用,0,0,0,0,0,0
一年内的递延收益,0,0,0,0,0,0
应付短期债券,0,0,0,0,0,0
一年内到期的非流动负债,0,0,0,20000000.00,40000000.00,60000000.00
其他流动负债,0,0,0,0,0,0
流动负债合计,105974929.94,140902896.75,127408280.98,215252296.85,270121656.70,341439563.68
长期借款,0,295000000.00,260000000.00,480000000.00,414800000.00,320426700.56
应付债券,0,0,0,0,0,0
租赁负债,0,0,0,0,0,0
长期应付职工薪酬,0,0,0,0,0,0
长期应付款(合计),0,0,0,0,0,0
长期应付款,0,0,0,0,0,0
专项应付款,0,0,0,0,0,0
预计非流动负债,0,0,0,0,0,0
递延所得税负债,0,0,0,0,0,5475825.52
长期递延收益,760000.00,501719.40,0,0,0,22800815.76
其他非流动负债,0,0,0,0,0,0
非流动负债合计,760000.00,295501719.40,260000000.00,480000000.00,414800000.00,348703341.84
负债合计,106734929.94,436404616.15,387408280.98,695252296.85,684921656.70,690142905.52
实收资本(或股本),160320000.00,320640000.00,320640000.00,320640000.00,320640000.00,320640000.00
资本公积,198299259.18,37979259.18,0,19087.67,184687.94,184687.94
减：库存股,0,0,0,0,0,0
其他综合收益,-0.23,0.14,0.60,0.18,0.51,7160107.83
专项储备,0,0,0,0,0,0
盈余公积,1845422.66,10096099.79,11032254.33,13703199.43,18639029.71,24867378.69
一般风险准备,0,0,0,0,0,0
未分配利润,269138202.90,453369357.64,485986404.00,658206986.55,975744854.69,1432589524.36
归属于母公司股东权益合计,629602884.51,822084716.75,817658658.93,992569273.83,1315208572.85,1785441698.82
少数股东权益,56811577.89,71481125.58,80982185.16,106710748.37,132561457.47,184211835.18
所有者权益(或股东权益)合计,686414462.40,893565842.33,898640844.09,1099280022.20,1447770030.32,1969653534.00
负债和所有者权益(或股东权益)总计,793149392.34,1329970458.48,1286049125.07,1794532319.05,2132691687.02,2659796439.52
