,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,670651993.27,712649890.14,988962256.22,1448016215.25,1761022600.50,2247135302.13
收到的税费返还,29845160.73,29056148.58,32028046.83,49129695.87,51953434.70,77581472.61
收到的其他与经营活动有关的现金,7583459.04,3311245.89,8014720.13,11509554.80,25157796.82,22237284.06
经营活动现金流入小计,708080613.04,745017284.61,1029005023.18,1508655465.92,1838133832.02,2346954058.80
购买商品、接受劳务支付的现金,548774260.68,565683249.21,828722684.17,1146586284.65,1443136179.27,1879848628.11
支付给职工以及为职工支付的现金,64811336.13,74035665.32,102426229.09,143886328.94,128901812.14,139637570.94
支付的各项税费,15718102.36,26501724.35,29354734.65,27429740.48,34769387.68,60211680.37
支付的其他与经营活动有关的现金,28313695.76,29564407.08,49466663.35,57002535.49,58911964.16,66558770.26
经营活动现金流出小计,657617394.93,695785045.96,1009970311.26,1374904889.56,1665719343.25,2146256649.68
经营活动产生的现金流量净额,50463218.11,49232238.65,19034711.92,133750576.36,172414488.77,200697409.12
收回投资所收到的现金,75397734.99,332128001.37,435431032.63,278292726.45,562643520.13,797400542.00
取得投资收益所收到的现金,97128.77,0,0,0,0,2502429.74
处置固定资产、无形资产和其他长期资产所收回的现金净额,50480.77,118886.32,866250.44,782051.29,80172.42,2526097.17
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,0,0,0,266075.00,1140300.00,0
投资活动现金流入小计,75545344.53,332246887.69,436297283.07,279340852.74,563863992.55,802429068.91
购建固定资产、无形资产和其他长期资产所支付的现金,52030484.75,90415559.14,88505362.25,129900549.66,85343993.78,179705435.77
投资所支付的现金,92000000.00,320000000.00,424000000.00,290100000.00,565000000.00,891400542.00
取得子公司及其他营业单位支付的现金净额,0,100000.00,0,0,0,0
支付的其他与投资活动有关的现金,0,0,0,277850.00,26920935.00,16116738.40
投资活动现金流出小计,144030484.75,410515559.14,512505362.25,420278399.66,677264928.78,1087222716.17
投资活动产生的现金流量净额,-68485140.22,-78268671.45,-76208079.18,-140937546.92,-113400936.23,-284793647.26
吸收投资收到的现金,44904000.00,0,179930202.49,0,0,381660689.20
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0
取得借款收到的现金,91783712.41,146000000.00,131000000.00,149200000.00,172000000.00,185285382.00
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,120447600.00,10000000.00,0,12120000.00,206706.42,131400.00
筹资活动现金流入小计,257135312.41,156000000.00,310930202.49,161320000.00,172206706.42,567077471.20
偿还债务支付的现金,91783712.41,130000000.00,116000000.00,124200000.00,173200000.00,150528420.00
分配股利、利润或偿付利息所支付的现金,4143392.82,3692848.79,4999086.23,5094485.49,6488939.21,45414737.75
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0
支付其他与筹资活动有关的现金,138087390.95,1697688.83,6175265.50,16940561.50,21639850.86,34846351.01
筹资活动现金流出小计,234014496.18,135390537.62,127174351.73,146235046.99,201328790.07,230789508.76
筹资活动产生的现金流量净额,23120816.23,20609462.38,183755850.76,15084953.01,-29122083.65,336287962.44
四、汇率变动对现金及现金等价物的影响,-2602247.99,3378289.78,3609586.65,-4307689.27,2352046.57,-229826.69
