,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,4460602103.85,2826572017.20,2833829956.95,3187076543.28,4596771206.86,6925426976.55
营业收入,4460602103.85,2826572017.20,2833829956.95,3187076543.28,4596771206.86,6925426976.55
二、营业总成本,3118316300.78,2735726752.38,2790270770.58,3250576132.18,3951177602.37,5323899107.12
营业成本,2434330294.48,1919574592.14,2081857141.70,2332899471.62,3141806792.93,4337570396.10
营业税金及附加,33441642.66,32711191.00,40587124.49,41086201.40,31616785.07,39155202.88
销售费用,224499992.18,245141259.65,275058434.87,278550308.42,346016035.35,391363135.87
管理费用,400593208.62,395965746.94,371405783.28,348422381.88,243988938.57,287308119.67
财务费用,-27320637.55,16784693.03,-103576503.69,90008745.20,-34466551.15,-4151513.19
研发费用,0,0,0,0,144206118.93,272653765.79
资产减值损失,52771800.39,125549269.62,124938789.93,159609023.66,78009482.67,0
公允价值变动收益,-11584866.75,-6285233.93,-2676055.88,-2719993.11,-1335890.40,-5352802.01
投资收益,62894348.52,59294424.70,59025875.02,74295725.51,93456801.99,35154625.16
其中:对联营企业和合营企业的投资收益,6919422.22,-4728724.11,-4468500.12,559567.73,4647064.43,4158513.87
汇兑收益,0,0,0,0,0,0
三、营业利润,1393595284.84,143854455.59,99909005.51,70324765.17,761965771.26,1659969317.00
加:营业外收入,56461963.72,48765080.43,59021758.88,5878205.65,23974290.45,6281234.25
减：营业外支出,2605084.61,3684137.98,1890061.98,3688079.12,31748455.29,48626805.29
其中：非流动资产处置损失,406639.09,1930306.89,369203.08,0,0,0
四、利润总额,1447452163.95,188935398.04,157040702.41,72514891.70,754191606.42,1617623745.96
减：所得税费用,228671355.68,44317990.24,37143320.47,-3208232.27,117513674.48,225267610.10
五、净利润,1218780808.27,144617407.80,119897381.94,75723123.97,636677931.94,1392356135.86
归属于母公司所有者的净利润,1200252280.07,144774755.42,120674141.52,67789630.68,615241436.05,1360693039.87
少数股东损益,18528528.20,-157347.62,-776759.58,7933493.29,21436495.89,31663095.99
基本每股收益(元/股),1.260000,0.150000,0.130000,0.070000,0.640000,1.420000
稀释每股收益(元/股),1.260000,0.150000,0.130000,0.070000,0.640000,1.420000
七、其他综合收益,-28361217.28,-51181600.47,-32022001.82,58208950.25,-37200625.59,91341333.97
八、综合收益总额,1190419590.99,93435807.33,87875380.12,133932074.22,599477306.35,1483697469.83
归属于母公司所有者的综合收益总额,1172409337.40,94347979.90,88096487.48,125924851.30,578112303.47,1452009050.83
归属于少数股东的综合收益总额,18010253.59,-912172.57,-221107.36,8007222.92,21365002.88,31688419.00
