,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,22141811503.00,39938674369.00,58290504426.00,68515116539.00,70072065966.00,72025131493.00
营业收入,21949858825.00,39641072304.00,57913671051.00,68059306079.00,69691724963.00,71833668500.00
二、营业总成本,21880112020.00,39594210332.00,57876387626.00,67807200111.00,70119203485.00,72269871308.00
营业成本,20339411574.00,37059818945.00,54103878432.00,63626637421.00,65075802131.00,67859610644.00
营业税金及附加,54113185.00,84572645.00,77079906.00,85503785.00,101640277.00,93023624.00
销售费用,103953827.00,173523127.00,357457242.00,546629176.00,631871681.00,521215108.00
管理费用,879955466.00,1307470449.00,1892374744.00,2164264306.00,2251356408.00,1950279922.00
财务费用,422647507.00,818288255.00,1243564286.00,1120268529.00,1749523523.00,1728383242.00
研发费用,0,0,0,0,26908057.00,17837080.00
资产减值损失,36566365.00,89433719.00,81631597.00,111691268.00,97024660.00,0
公允价值变动收益,68834935.00,126319746.00,100435290.00,-154475361.00,53667850.00,52214918.00
投资收益,61553789.00,79462179.00,116013855.00,157165043.00,141722501.00,472536413.00
其中:对联营企业和合营企业的投资收益,0,0,110834117.00,182518607.00,209872079.00,253923529.00
汇兑收益,0,0,0,0,0,0
三、营业利润,392088207.00,550245962.00,630565945.00,748272476.00,200138145.00,16800753.00
加:营业外收入,33037151.00,17812726.00,47400037.00,21205360.00,17673557.00,15140938.00
减：营业外支出,5782938.00,13593789.00,14719546.00,5454924.00,14122044.00,9794647.00
其中：非流动资产处置损失,350549.00,1781258.00,3816366.00,0,0,0
四、利润总额,419342420.00,554464899.00,663246436.00,764022912.00,203689658.00,22147044.00
减：所得税费用,95447079.00,85544407.00,128095438.00,179215988.00,45782156.00,2778370.00
五、净利润,323895341.00,468920492.00,535150998.00,584806924.00,157907502.00,19368674.00
归属于母公司所有者的净利润,312275251.00,492433383.00,518752458.00,595236222.00,200089140.00,90141722.00
少数股东损益,11620090.00,-23512891.00,16398540.00,-10429298.00,-42181638.00,-70773048.00
基本每股收益(元/股),0.320000,0.480000,0.250000,0.280000,0.090000,0.040000
稀释每股收益(元/股),0.320000,0.480000,0.250000,0.280000,0.090000,0.040000
七、其他综合收益,121056595.00,-12409615.00,92239353.00,-19263558.00,62777601.00,42059647.00
八、综合收益总额,444951936.00,456510877.00,627390351.00,565543366.00,220685103.00,61428321.00
归属于母公司所有者的综合收益总额,432870259.00,478765493.00,607560414.00,580638034.00,250349342.00,132977693.00
归属于少数股东的综合收益总额,12081677.00,-22254616.00,19829937.00,-15094668.00,-29664239.00,-71549372.00
